Gene	sgRNA	OMM1|beta	OMM1|z	OMM1|p-value	OMM1|fdr	OMM1|wald-p-value	OMM1|wald-fdr
METTL3	5	-0.18218	-1.1773	0.36716	0.79756	0.23907	0.6825
METTL4	5	0.30954	1.3398	0.0026102	0.046214	0.18033	0.64932
METTL5	4	0.014806	0.065743	0.85944	0.97292	0.94758	0.98426
METTL6	5	0.29258	1.3943	0.0047762	0.07233	0.16322	0.63666
METTL7A	5	-0.22334	-1.3201	0.27896	0.72167	0.18682	0.65203
METTL7B	5	0.163	1.0487	0.12701	0.52514	0.29434	0.71519
METTL9	5	-0.02496	-0.16002	0.9604	0.99242	0.87286	0.96071
MEX3A	5	-0.059894	-0.46463	0.78546	0.96215	0.64219	0.87754
MEX3B	5	0.045824	0.4333	0.63856	0.92006	0.6648	0.88604
MEX3C	5	0.11357	0.80177	0.28774	0.73116	0.42269	0.77615
MEX3D	5	0.16223	1.3647	0.12801	0.52578	0.17236	0.64504
MFAP1	5	-1.8439	-4.7832	0	0	1.7251e-06	0.00018063
MFAP2	4	0.094271	0.66754	0.44396	0.84071	0.50443	0.81746
MFAP3	5	0.17828	1.0677	0.092747	0.45067	0.28567	0.70978
MFAP3L	5	-0.0074149	-0.043822	0.94346	0.99009	0.96505	0.99023
MFAP4	5	0.025813	0.22172	0.7553	0.95372	0.82453	0.94345
MFAP5	5	0.12448	1.1257	0.24631	0.69027	0.26029	0.69316
MFF	5	-0.018867	-0.10748	0.99322	0.99939	0.91441	0.974
MFGE8	5	0.065287	0.51612	0.53082	0.8843	0.60577	0.86353
MFHAS1	5	0.26014	1.6154	0.012218	0.14013	0.10622	0.58226
MFI2	5	0.098828	1.3637	0.35527	0.78927	0.17265	0.64506
MFN1	5	0.05886	0.45865	0.56381	0.89486	0.64648	0.87933
MFN2	5	-0.47907	-2.9104	0.038154	0.2769	0.0036095	0.06585
MFNG	5	-0.035881	-0.33576	0.90348	0.98278	0.73705	0.91347
MFRP	5	0.070585	0.22991	0.50228	0.86911	0.81816	0.94182
MFSD1	5	0.10429	0.9173	0.32956	0.7661	0.35898	0.74421
MFSD10	5	0.051101	0.74201	0.60841	0.90951	0.45808	0.79396
MFSD11	5	0.043068	0.29208	0.654	0.92659	0.77023	0.92507
MFSD12	5	0.17315	1.3577	0.10302	0.47069	0.17455	0.64588
MFSD2A	5	-0.0017082	-0.017402	0.91264	0.98501	0.98612	0.99577
MFSD2B	5	-0.071962	-0.64068	0.73098	0.94549	0.52173	0.82543
MFSD3	5	-0.065152	-0.45434	0.76236	0.95579	0.64959	0.88052
MFSD4	4	0.23431	1.4132	0.047095	0.31257	0.1576	0.63317
MFSD5	5	0.16764	1.3667	0.11657	0.50251	0.17172	0.64504
MFSD6	5	-0.051821	-0.40558	0.82345	0.96826	0.68505	0.8938
MFSD6L	5	0.16671	1.2103	0.11929	0.50996	0.22617	0.67559
MFSD7	5	0.084947	0.82603	0.42458	0.83121	0.40879	0.76966
MFSD8	5	0.093749	0.57498	0.38026	0.80648	0.56531	0.84569
MFSD9	5	0.17767	1.0631	0.093691	0.45204	0.28774	0.71165
MGA	5	-0.14537	-1.1027	0.46501	0.84998	0.27016	0.7004
MGAM	5	0.046029	0.32814	0.63751	0.91987	0.74281	0.91553
MGARP	5	-0.02359	-0.21077	0.96701	0.99341	0.83307	0.94621
MGAT1	5	-0.38608	-2.2772	0.084139	0.42881	0.022776	0.26936
MGAT2	5	-0.0025843	-0.023553	0.91742	0.98633	0.98121	0.99471
MGAT3	5	0.082817	0.79529	0.43469	0.83547	0.42645	0.77719
MGAT4A	5	-0.18415	-0.82921	0.36288	0.7946	0.40699	0.76881
MGAT4B	5	0.143	1.0937	0.18433	0.61799	0.27409	0.70344
MGAT4C	5	0.012931	0.074465	0.83072	0.96922	0.94064	0.9826
MGAT5	5	0.064409	0.70982	0.53532	0.88594	0.47781	0.80204
MGAT5B	5	-0.19749	-1.4583	0.33056	0.76701	0.14476	0.62505
MGEA5	4	-0.11805	-0.88306	0.55954	0.89255	0.3772	0.75352
MGLL	5	0.019602	0.23646	0.79201	0.96279	0.81308	0.94041
MGME1	5	0.14384	1.254	0.181	0.6133	0.20983	0.66469
MGMT	5	0.068293	0.66014	0.51366	0.87569	0.50916	0.82041
MGP	7	0.13808	1.1255	0.12524	0.52079	0.26036	0.69316
MGRN1	5	0.094838	0.91768	0.37582	0.80315	0.35879	0.74421
MGST1	8	0.039612	0.28853	0.55804	0.89143	0.77294	0.92611
MGST2	5	-0.11675	-1.1052	0.5537	0.89123	0.26908	0.69965
MGST3	5	-0.012645	-0.13231	0.97395	0.99377	0.89474	0.96765
MIA	5	0.14669	1.0881	0.172	0.60089	0.27655	0.70535
MIA2	5	-0.16337	-0.73915	0.41442	0.82608	0.45981	0.79419
MIA3	5	0.17526	1.0395	0.098634	0.46322	0.29859	0.71781
MIB1	5	0.080333	0.50535	0.44785	0.84263	0.61331	0.86627
MIB2	5	0.097794	1.1919	0.36066	0.79224	0.23332	0.67889
MICA	5	0.1185	1.0402	0.26719	0.71106	0.29822	0.71752
MICAL1	5	0.13843	0.85969	0.1986	0.63482	0.38996	0.75966
MICAL2	5	0.24033	1.7882	0.020271	0.1909	0.073741	0.52615
MICAL3	5	0.022516	0.22055	0.77463	0.9592	0.82544	0.94349
MICALCL	5	0.041314	0.47194	0.66439	0.92953	0.63697	0.87532
MICALL1	5	-0.13745	-1.6053	0.48817	0.86079	0.10843	0.58475
MICALL2	5	0.046311	0.34666	0.63607	0.91987	0.72885	0.91047
MICB	5	-0.30306	-1.5973	0.15884	0.58076	0.11019	0.5855
MICU1	5	0.076965	0.51337	0.46607	0.85017	0.60769	0.86459
MICU2	5	-0.058308	-0.35587	0.79251	0.96279	0.72194	0.90828
MICU3	5	0.1682	0.86369	0.11518	0.49976	0.38776	0.75867
MID1	5	0.17431	1.1327	0.10036	0.46548	0.25736	0.69156
MID1IP1	5	0.20083	1.5336	0.055648	0.3428	0.12513	0.6008
MID2	5	0.23132	1.3714	0.025825	0.22027	0.17024	0.64356
MIDN	5	0.026109	0.19911	0.7533	0.95339	0.84217	0.94835
MIEF1	5	-0.056047	-0.38237	0.80295	0.96569	0.70218	0.90246
MIEF2	5	0.084346	0.85653	0.42775	0.83292	0.3917	0.76027
MIEN1	5	-0.0042339	-0.035002	0.92652	0.98775	0.97208	0.99258
MIER1	10	0.069148	0.71839	0.31706	0.75736	0.47252	0.79992
MIER2	5	-0.050192	-0.44295	0.83122	0.9693	0.6578	0.88359
MIER3	5	0.010246	0.082037	0.84605	0.97125	0.93462	0.98064
MIF	5	0.10482	0.87293	0.32772	0.76537	0.3827	0.75602
MIF4GD	5	-0.066105	-0.45973	0.75714	0.9545	0.64571	0.87872
MIIP	5	0.016884	0.16852	0.80834	0.96622	0.86617	0.95847
MINA	5	0.040302	0.49108	0.67011	0.93071	0.62337	0.87025
MINK1	5	0.22047	1.6072	0.034766	0.26247	0.10802	0.58466
MINOS1	3	-0.19679	-0.68045	0.38782	0.80824	0.49622	0.81177
MINPP1	10	-0.036688	-0.31676	0.94624	0.99035	0.75142	0.91911
MIOS	5	-0.045569	-0.39946	0.85316	0.97166	0.68955	0.89669
MIOX	5	0.18957	1.1572	0.072976	0.40171	0.2472	0.68807
MIP	5	-0.041087	-0.29428	0.87665	0.97752	0.76854	0.92431
MIPEP	5	-0.12366	-0.6356	0.53071	0.8843	0.52503	0.82679
MIPOL1	5	0.094075	0.58683	0.3786	0.80493	0.55732	0.84141
MIS12	5	-1.0188	-3.1666	0.00022215	0.0062016	0.0015425	0.034936
MIS18A	5	0.0063944	0.028689	0.86654	0.97464	0.97711	0.99372
MIS18BP1	5	-0.71077	-3.091	0.0050539	0.075707	0.0019951	0.042514
MISP	5	0.079619	1.2424	0.45146	0.8444	0.21407	0.66793
MITD1	5	-0.18381	-0.64127	0.36343	0.79485	0.52135	0.82519
MITF	5	-1.7793	-4.0721	0	0	4.6585e-05	0.0024598
MIXL1	5	-0.24447	-1.5727	0.24192	0.68555	0.11578	0.5919
MKI67	5	0.034334	0.30739	0.70182	0.93872	0.75854	0.92194
MKKS	5	-0.0093786	-0.07299	0.95546	0.99208	0.94181	0.9826
MKL1	5	0.044028	0.69053	0.64912	0.92439	0.48986	0.80774
MKL2	5	0.0050499	0.05318	0.87421	0.97697	0.95759	0.98662
MKLN1	5	-0.011934	-0.10449	0.96968	0.99341	0.91678	0.97506
MKNK1	5	0.0026347	0.025537	0.88798	0.97997	0.97963	0.99437
MKNK2	5	0.29171	1.6431	0.0049428	0.074477	0.10035	0.57521
MKRN1	5	-0.16388	-1.5315	0.41336	0.82522	0.12564	0.60083
MKRN2	5	0.095177	1.0044	0.37404	0.80248	0.3152	0.72427
MKRN3	5	0.039948	0.42819	0.6715	0.93071	0.66851	0.88741
MKS1	5	-0.013291	-0.14237	0.97801	0.99531	0.88678	0.96528
MKX	5	0.23515	1.0987	0.02327	0.20743	0.27192	0.70157
MLANA	4	0.083726	0.80383	0.49484	0.86471	0.4215	0.77538
MLC1	5	0.047821	0.30318	0.62768	0.91529	0.76175	0.9225
MLEC	5	0.14374	1.0104	0.18127	0.6133	0.3123	0.72278
MLF1	9	0.19885	1.889	0.01244	0.14168	0.058889	0.48132
MLF2	5	0.17606	1.089	0.09719	0.46041	0.27616	0.70535
MLH1	5	0.044932	0.63905	0.64429	0.92328	0.52279	0.82577
MLH3	5	0.018523	0.16288	0.79757	0.96383	0.87061	0.96026
MLIP	5	0.1571	1.407	0.14206	0.55404	0.15944	0.63392
MLKL	5	0.065246	0.58539	0.53093	0.8843	0.55828	0.8417
MLLT1	5	0.13031	1.1413	0.2252	0.66793	0.25374	0.69007
MLLT10	7	-0.0001851	-0.0014937	0.84838	0.97129	0.99881	0.99936
MLLT11	5	0.095093	0.99137	0.37476	0.80259	0.3215	0.72636
MLLT3	5	-0.058852	-0.55404	0.79051	0.96279	0.57955	0.85228
MLLT4	5	0.18015	0.99865	0.088915	0.44032	0.31796	0.72516
MLLT6	5	0.048333	0.54884	0.62457	0.91485	0.58312	0.85312
MLN	5	0.043619	0.41499	0.65089	0.92543	0.67815	0.89086
MLNR	5	0.005186	0.042742	0.87321	0.97628	0.96591	0.99078
MLPH	5	0.224	1.8246	0.031156	0.24779	0.068063	0.51132
MLST8	5	-0.17237	-0.83851	0.39048	0.81009	0.40174	0.76548
MLX	5	-0.26983	-1.5171	0.20288	0.64004	0.12925	0.60527
MLXIPL	5	0.011921	0.12171	0.83689	0.9697	0.90313	0.97107
MLYCD	4	0.12735	1.2864	0.29679	0.7414	0.1983	0.65892
MMAA	5	-0.012869	-0.05348	0.97523	0.99428	0.95735	0.98662
MMAB	5	0.18322	0.97989	0.083083	0.42743	0.32714	0.72929
MMACHC	5	0.017886	0.18438	0.80257	0.96569	0.85371	0.95324
MMADHC	5	-0.0097268	-0.086479	0.95757	0.99208	0.93109	0.9799
MMD	5	0.12209	0.80069	0.25486	0.70018	0.42331	0.77627
MMD2	5	0.19034	1.6678	0.072143	0.40018	0.095361	0.56876
MME	5	0.0808	0.73878	0.4453	0.84146	0.46004	0.7942
MMEL1	5	0.080333	0.71567	0.44785	0.84263	0.47419	0.80074
MMGT1	4	0.047669	0.16815	0.68316	0.93299	0.86647	0.95847
MMP1	5	0.26792	1.5278	0.010608	0.12897	0.12657	0.60186
MMP10	5	0.18309	0.7717	0.08325	0.42755	0.44029	0.78463
MMP11	5	0.23599	1.6763	0.022715	0.2046	0.093686	0.56532
MMP13	5	0.096863	1.0047	0.36582	0.79592	0.31505	0.72427
MMP14	5	0.03791	0.27255	0.68205	0.93289	0.7852	0.92949
MMP15	5	0.082186	0.75192	0.43724	0.83713	0.4521	0.79128
MMP16	5	0.12664	0.84274	0.2382	0.6809	0.39937	0.7634
MMP17	5	0.11213	0.89709	0.29523	0.73931	0.36967	0.74958
MMP19	5	-0.032011	-0.31877	0.92375	0.98736	0.7499	0.91845
MMP2	5	0.16368	1.4358	0.12585	0.5226	0.15106	0.63054
MMP20	5	0.17649	1.3821	0.096412	0.45841	0.16694	0.63925
MMP21	5	0.0871	0.72538	0.41442	0.82608	0.46822	0.79824
MMP23B	5	0.058077	0.74136	0.56859	0.89486	0.45848	0.79396
MMP24	5	-0.0079822	-0.053527	0.94613	0.99035	0.95731	0.98662
MMP25	5	0.02468	0.24755	0.76175	0.95575	0.80448	0.93696
MMP26	5	0.22244	1.1883	0.032045	0.24968	0.23471	0.67989
MMP27	5	0.19881	1.104	0.058369	0.35257	0.2696	0.6998
MMP28	5	0.091078	0.66581	0.39309	0.81118	0.50553	0.81814
MMP3	5	0.066072	0.60363	0.52721	0.88261	0.54609	0.83571
MMP7	5	0.19254	1.268	0.068588	0.38836	0.20481	0.66336
MMP8	5	-0.044565	-0.40155	0.85833	0.97292	0.68801	0.89557
MMP9	5	0.15546	1.3096	0.14662	0.56108	0.19034	0.6529
MMRN1	5	0.057911	0.38226	0.56914	0.89486	0.70227	0.9025
MMRN2	5	0.14815	1.3074	0.16878	0.59776	0.19108	0.65317
MMS19	5	-0.54947	-2.7166	0.020271	0.1909	0.0065955	0.10463
MMS22L	5	-1.0065	-3.3817	0.00027769	0.0075758	0.00072051	0.019277
MN1	5	0.014697	0.12678	0.8215	0.96811	0.89911	0.96974
MNAT1	5	-0.24998	-1.8995	0.23209	0.67414	0.057493	0.47523
MND1	5	0.28998	1.489	0.0052205	0.077366	0.1365	0.61613
MNDA	4	0.063124	0.52592	0.60269	0.90792	0.59895	0.86022
MNS1	5	0.038386	0.28778	0.67933	0.93183	0.77351	0.92624
MNT	5	-0.1135	-1.2411	0.56503	0.89486	0.21459	0.66793
MNX1	6	0.20243	1.706	0.034489	0.26081	0.088009	0.55583
MOAP1	5	0.13589	1.075	0.20671	0.64454	0.28239	0.70853
MOB1A	5	-0.11608	-0.7463	0.55631	0.89143	0.45549	0.79358
MOB1B	5	-0.074798	-0.68659	0.71837	0.94395	0.49234	0.80915
MOB2	5	-0.017981	-0.1788	0.99806	0.99967	0.8581	0.95535
MOB3A	5	-0.079414	-1.0228	0.69904	0.93835	0.30638	0.7187
MOB3B	5	-0.11522	-1.1195	0.55865	0.89191	0.26293	0.69447
MOB3C	5	0.1543	1.2314	0.15001	0.56527	0.21817	0.67221
MOB4	3	-0.98109	-2.271	0.0068866	0.096875	0.023149	0.27119
MOBP	8	0.080843	1.4225	0.31689	0.75736	0.15487	0.63181
MOCOS	5	0.18632	0.66766	0.077141	0.41083	0.50435	0.81746
MOCS1	5	-0.0021513	-0.020539	0.91497	0.98594	0.98361	0.99498
MOCS2	9	-0.19069	-1.0938	0.2417	0.68555	0.27404	0.70344
MOCS3	5	-0.36745	-2.0204	0.097967	0.46178	0.04334	0.41866
MOG	13	-0.072778	-1.1989	0.69116	0.93546	0.23058	0.67811
MOGAT1	5	0.14295	0.82524	0.18449	0.61799	0.40924	0.76966
MOGAT2	5	0.069238	0.58006	0.50894	0.87276	0.56188	0.84373
MOGAT3	5	0.053519	0.34135	0.5938	0.9048	0.73284	0.91165
MOGS	5	-0.21516	-1.7844	0.29557	0.73931	0.074364	0.5269
MOK	5	0.066661	0.41373	0.52299	0.87968	0.67907	0.89087
MON1A	5	0.10623	1.0085	0.32145	0.76151	0.31323	0.72317
MON1B	5	0.050979	0.60683	0.60913	0.90968	0.54397	0.83521
MON2	5	-0.23032	-1.2619	0.26597	0.7099	0.20699	0.6636
MORC1	5	0.00046878	0.003862	0.90009	0.98183	0.99692	0.99897
MORC2	5	0.0040772	0.030866	0.87993	0.97857	0.97538	0.9931
MORC3	5	-0.0011194	-0.0091668	0.90931	0.98449	0.99269	0.9979
MORC4	5	0.034622	0.26444	0.70043	0.93869	0.79144	0.93154
MORF4L1	4	-0.56966	-2.229	0.036654	0.26972	0.025817	0.29384
MORF4L2	5	0.015522	0.12042	0.81606	0.96761	0.90415	0.97145
MORN1	5	0.08423	0.55288	0.42852	0.83292	0.58034	0.85244
MORN2	5	0.061888	0.25858	0.54848	0.89069	0.79596	0.93316
MORN3	5	0.11886	1.1887	0.26591	0.7099	0.23457	0.67989
MORN4	5	0.029641	0.34998	0.73003	0.94549	0.72635	0.90894
MORN5	5	-0.041227	-0.31402	0.87593	0.97733	0.7535	0.91984
MOS	5	-0.096327	-0.95129	0.62829	0.91567	0.34146	0.73689
MOSPD1	5	0.31877	1.3624	0.0023326	0.043614	0.17306	0.64555
MOSPD2	5	0.22311	1.2813	0.031767	0.24902	0.20008	0.65938
MOSPD3	5	-0.0025441	-0.022066	0.91714	0.98632	0.9824	0.99472
MOV10	5	-0.10052	-0.97103	0.61318	0.91131	0.33153	0.7317
MOV10L1	10	0.1304	1.7498	0.083361	0.42768	0.080155	0.54095
MOXD1	5	0.22369	1.2484	0.031323	0.24803	0.2119	0.66698
MPC1	4	0.37904	1.671	0.00083306	0.019531	0.094731	0.56785
MPC2	5	0.10561	0.90195	0.32423	0.76374	0.36708	0.74886
MPDU1	5	0.028862	0.23381	0.73492	0.94752	0.81513	0.94121
MPDZ	5	0.097354	1.018	0.36332	0.79485	0.30866	0.71984
MPEG1	5	-0.020388	-0.17177	0.98456	0.99663	0.86362	0.95759
MPG	5	0.27255	2.0204	0.0089415	0.11386	0.043337	0.41866
MPHOSPH10	4	-1.1683	-2.8356	0.00077752	0.018301	0.0045736	0.079032
MPHOSPH6	5	-0.063994	-0.25658	0.76813	0.95823	0.7975	0.93403
MPHOSPH8	5	-0.27119	-2.0144	0.20121	0.63787	0.043971	0.42123
MPHOSPH9	5	-0.053016	-0.49768	0.81767	0.96802	0.61871	0.86773
MPI	5	0.02767	0.19035	0.74309	0.9507	0.84904	0.95112
MPL	5	0.17385	1.2252	0.10185	0.47002	0.22049	0.67268
MPLKIP	5	-0.046695	-0.54027	0.84883	0.97129	0.58901	0.85606
MPND	5	-0.068751	-0.72961	0.74558	0.9519	0.46563	0.7972
MPO	5	-0.077722	-0.7069	0.70676	0.94065	0.47963	0.80307
MPP1	5	0.13944	1.2566	0.19521	0.63113	0.20891	0.66425
MPP2	5	0.037395	0.49573	0.68494	0.93299	0.62009	0.86887
MPP3	5	0.048055	0.41437	0.6259	0.91485	0.67861	0.89086
MPP4	5	0.13173	1.0154	0.22076	0.66361	0.30989	0.72097
MPP5	5	-0.12082	-0.72381	0.53954	0.88803	0.46918	0.79824
MPP6	5	0.1907	0.80981	0.071476	0.39784	0.41805	0.77466
MPP7	5	0.18752	0.90912	0.075864	0.40813	0.36329	0.74674
MPPE1	5	0.077412	0.35671	0.46407	0.84973	0.72131	0.90828
MPPED1	5	0.21658	1.9197	0.038709	0.2788	0.054891	0.46622
MPPED2	5	0.0012674	0.010442	0.89531	0.98012	0.99167	0.99772
MPRIP	5	0.014566	0.15999	0.82228	0.96811	0.87289	0.96071
MPST	5	0.062981	0.70967	0.5431	0.88909	0.47791	0.80213
MPV17	5	-0.18199	-1.1316	0.36749	0.798	0.25779	0.69156
MPV17L	7	-0.10864	-0.92122	0.56148	0.89323	0.35694	0.74301
MPV17L2	5	-0.3533	-2.3039	0.10863	0.48308	0.021228	0.25279
MPZ	5	-0.018746	-0.16332	0.99406	0.99967	0.87027	0.96026
MPZL1	6	-0.13736	-1.2717	0.46046	0.84863	0.20347	0.66204
MPZL2	5	0.062647	0.66299	0.54493	0.88949	0.50734	0.81952
MPZL3	5	0.059471	0.31406	0.56104	0.89303	0.75347	0.91984
MR1	5	0.034387	0.30743	0.70149	0.93869	0.75851	0.92194
MRAP	8	0.19626	2.1138	0.019105	0.18528	0.034536	0.3626
MRAP2	5	0.15296	0.93526	0.15423	0.57187	0.34966	0.74075
MRAS	8	0.011488	0.11502	0.74875	0.95219	0.90843	0.97302
MRC1	5	0.1911	1.115	0.07031	0.39353	0.26484	0.69601
MRC2	5	0.13596	1.0904	0.20638	0.64413	0.27552	0.70489
MRE11A	5	-0.010246	-0.1079	0.96001	0.99231	0.91408	0.974
MREG	5	-0.072399	-0.55781	0.72948	0.94549	0.57698	0.85098
MRFAP1	5	-0.10361	-0.80415	0.60036	0.90779	0.42131	0.77532
MRFAP1L1	4	0.20387	1.2733	0.086915	0.43484	0.2029	0.66092
MRGBP	5	-0.46475	-2.3578	0.043041	0.29659	0.018383	0.22687
MRGPRD	5	0.019433	0.16264	0.79251	0.96279	0.8708	0.96041
MRGPRE	5	0.1269	1.7247	0.23703	0.68004	0.084581	0.54866
MRGPRF	5	0.0083614	0.091042	0.85705	0.97292	0.92746	0.97854
MRGPRG	5	0.11903	0.72516	0.26519	0.70955	0.46836	0.79824
MRGPRX1	5	-0.031658	-0.30916	0.9253	0.98767	0.7572	0.92166
MRGPRX2	5	0.12612	1.0214	0.24048	0.68383	0.30705	0.71903
MRGPRX3	5	-0.25215	-1.7332	0.22915	0.67155	0.083062	0.54691
MRGPRX4	5	0.10823	0.80911	0.31267	0.75469	0.41845	0.77477
MRI1	5	-0.00010353	-0.0011321	0.90309	0.98266	0.9991	0.99949
MRM1	5	0.096516	0.96703	0.36777	0.79822	0.33353	0.73202
MRO	5	0.020712	0.17668	0.78557	0.96215	0.85976	0.95601
MROH1	5	0.10848	0.87171	0.31173	0.75454	0.38337	0.75602
MROH2B	5	0.058167	0.55868	0.56792	0.89486	0.57638	0.85068
MROH6	5	-0.015488	-0.14846	0.98795	0.99781	0.88198	0.96383
MROH7	5	0.086615	1.0881	0.41708	0.82913	0.27655	0.70535
MROH9	5	-0.020906	-0.10334	0.98178	0.99628	0.91769	0.97506
MRP63	5	-0.84376	-3.4838	0.0018327	0.036184	0.00049432	0.014218
MRPL1	5	-0.26501	-1.7297	0.20921	0.64592	0.083691	0.54721
MRPL10	5	-0.58175	-3.217	0.015606	0.16233	0.0012952	0.030131
MRPL11	5	-0.46808	-2.4505	0.041708	0.29131	0.014267	0.18959
MRPL12	5	-0.24023	-1.5858	0.24853	0.69219	0.11279	0.58822
MRPL13	5	-0.19105	-1.0757	0.34472	0.77821	0.28205	0.70852
MRPL14	5	-0.33724	-2.2205	0.12379	0.51801	0.026381	0.29857
MRPL15	5	-0.25677	-1.9693	0.22143	0.66489	0.048916	0.44551
MRPL16	5	-0.45307	-2.2712	0.048373	0.318	0.023136	0.27119
MRPL17	5	-0.60689	-2.6009	0.012329	0.14051	0.0092976	0.13655
MRPL18	5	-0.32465	-1.7665	0.1359	0.54269	0.077305	0.53492
MRPL19	5	-0.37769	-2.2588	0.090192	0.44299	0.023898	0.27619
MRPL2	5	-0.078383	-0.79416	0.70327	0.93921	0.4271	0.77783
MRPL20	5	-0.43692	-2.2219	0.055482	0.34236	0.026288	0.29775
MRPL21	8	-0.69918	-4.0893	0.00077752	0.018301	4.327e-05	0.0023468
MRPL22	5	-0.32838	-1.9243	0.13212	0.53531	0.054314	0.46394
MRPL23	5	-0.47234	-2.4153	0.040653	0.28734	0.015721	0.20249
MRPL24	5	-0.41739	-2.2472	0.065367	0.37833	0.024625	0.28224
MRPL27	5	-0.36725	-2.2575	0.098189	0.46246	0.023977	0.27693
MRPL28	5	-0.73555	-3.2083	0.0041653	0.064711	0.0013351	0.03086
MRPL3	5	-0.33372	-1.8246	0.12662	0.52448	0.068068	0.51132
MRPL30	5	-0.18681	-0.80351	0.35577	0.78934	0.42168	0.77547
MRPL32	5	-0.3341	-2.2632	0.12651	0.52448	0.023621	0.27423
MRPL33	2	-0.19716	-0.98163	0.41103	0.82389	0.32628	0.72851
MRPL34	5	-0.91525	-3.5293	0.00072198	0.017173	0.00041658	0.012487
MRPL35	5	-0.57325	-2.2608	0.016717	0.17083	0.023773	0.27545
MRPL36	5	-0.5868	-2.8864	0.014717	0.15718	0.0038969	0.069679
MRPL37	5	-0.61023	-2.6948	0.011885	0.13736	0.0070436	0.11037
MRPL38	5	-0.59249	-2.8726	0.014329	0.15514	0.0040711	0.072079
MRPL39	4	-0.46829	-2.5649	0.071032	0.39647	0.010321	0.1482
MRPL4	5	-0.49529	-2.6107	0.033489	0.2566	0.0090355	0.13357
MRPL40	5	-0.41742	-2.6694	0.065367	0.37833	0.0075991	0.11635
MRPL41	5	-0.73479	-3.0841	0.0041653	0.064711	0.0020416	0.043248
MRPL42	5	-0.42736	-1.971	0.059924	0.358	0.048721	0.44486
MRPL43	5	-0.52413	-2.259	0.025492	0.21868	0.023881	0.27619
MRPL44	5	-0.50365	-2.4499	0.031212	0.24801	0.014288	0.18972
MRPL45	5	-0.63248	-2.3904	0.0098301	0.12224	0.016832	0.21328
MRPL46	5	-0.3914	-2.1613	0.081195	0.42206	0.030669	0.33469
MRPL47	6	-0.58957	-3.0135	0.0091636	0.11612	0.0025824	0.050651
MRPL48	5	-0.50642	-2.1364	0.030656	0.24566	0.032646	0.35094
MRPL49	5	-0.5194	-2.8483	0.02688	0.2271	0.0043953	0.076613
MRPL50	5	-0.71763	-3.0061	0.0047762	0.07233	0.0026461	0.051621
MRPL51	5	-0.36674	-2.1102	0.098523	0.46294	0.034838	0.36436
MRPL52	10	-0.4481	-3.0642	0.0082195	0.10898	0.0021826	0.045158
MRPL53	5	-0.55877	-2.772	0.01866	0.18221	0.0055718	0.092042
MRPL54	5	-0.48433	-2.6844	0.036877	0.27058	0.0072666	0.11289
MRPL55	5	-0.55317	-3.1281	0.019494	0.1873	0.0017593	0.03874
MRPL9	5	-0.49689	-2.8013	0.032878	0.25321	0.0050899	0.08646
MRPS10	5	-0.63904	-2.5459	0.0096634	0.12117	0.010899	0.15489
MRPS11	5	-0.44096	-2.6496	0.053982	0.33587	0.0080582	0.12205
MRPS12	5	-0.7254	-3.4748	0.0044985	0.069113	0.00051131	0.014625
MRPS14	5	-0.58034	-2.4063	0.015717	0.16302	0.016115	0.20623
MRPS15	5	-0.26889	-2.2754	0.20438	0.64151	0.022884	0.26952
MRPS16	5	-0.64537	-2.7458	0.0089415	0.11386	0.0060359	0.097561
MRPS17	5	-0.18695	-0.99941	0.35527	0.78927	0.3176	0.72516
MRPS18A	5	-0.5602	-2.7544	0.018383	0.18097	0.0058796	0.095635
MRPS18B	5	-0.50432	-2.7253	0.031101	0.24757	0.0064239	0.10268
MRPS18C	5	-0.49273	-2.3397	0.033989	0.25887	0.019299	0.23567
MRPS2	5	-0.52209	-2.682	0.026102	0.22149	0.0073178	0.1132
MRPS21	5	-0.91008	-3.5907	0.00088859	0.020539	0.00032974	0.01029
MRPS22	5	-0.43233	-2.643	0.057647	0.34985	0.0082184	0.12383
MRPS23	5	-0.38807	-2.4714	0.08325	0.42755	0.013459	0.18113
MRPS24	5	-0.49212	-2.6487	0.0341	0.25918	0.0080794	0.12225
MRPS25	5	-0.76069	-3.0726	0.0033322	0.054745	0.0021222	0.044433
MRPS26	5	-0.403	-2.6283	0.073975	0.40351	0.0085814	0.12791
MRPS27	4	-0.50442	-2.5925	0.055704	0.34291	0.0095286	0.1391
MRPS28	5	-0.27301	-1.9447	0.19816	0.63476	0.051809	0.45529
MRPS30	4	-0.38471	-2.3461	0.12046	0.51239	0.018973	0.23271
MRPS31	5	-0.32425	-1.2244	0.13618	0.54356	0.2208	0.67294
MRPS33	5	-0.43174	-2.2091	0.057925	0.35118	0.02717	0.305
MRPS34	4	-0.59979	-2.7423	0.029546	0.23964	0.0061003	0.098425
MRPS35	5	-0.4053	-2.0675	0.072754	0.40159	0.038691	0.39337
MRPS36	5	-0.36562	-2.277	0.099189	0.46329	0.022783	0.26936
MRPS5	5	-0.68235	-2.8774	0.00672	0.095126	0.0040095	0.071393
MRPS6	5	-0.29444	-2.1936	0.16917	0.59796	0.028262	0.31452
MRPS7	5	-0.34626	-2.0025	0.11546	0.50048	0.045236	0.42847
MRPS9	5	-0.16438	-0.79649	0.41258	0.82473	0.42575	0.77693
MRRF	5	-0.098456	-0.68165	0.61952	0.91336	0.49546	0.8114
