Gene	sgRNA	MP41|beta	MP41|z	MP41|p-value	MP41|fdr	MP41|wald-p-value	MP41|wald-fdr
PDRG1	5	-0.225	-1.2637	0.172	0.59318	0.20634	0.5701
PDS5A	5	-0.31151	-1.1118	0.074364	0.42903	0.26624	0.61461
PDS5B	5	-0.19825	-1.9424	0.22187	0.65664	0.05209	0.41155
PDSS1	5	-0.34842	-2.4275	0.049206	0.34851	0.015204	0.22532
PDSS2	5	-0.32254	-2.2414	0.0657	0.40313	0.025	0.2987
PDX1	5	-0.055468	-0.6024	0.74592	0.94002	0.54691	0.79513
PDXDC1	5	-0.012561	-0.147	0.99495	0.99911	0.88314	0.95527
PDXK	5	0.00391	0.0361	0.88776	0.97618	0.9712	0.98912
PDXP	5	-0.1643	-1.4737	0.30506	0.73495	0.14056	0.51538
PDYN	5	0.046836	0.39908	0.60708	0.89536	0.68984	0.86979
PDZD11	5	0.093743	0.83055	0.34266	0.76032	0.40623	0.70905
PDZD2	5	-0.067091	-0.96725	0.68705	0.92191	0.33342	0.66053
PDZD3	5	-0.12122	-0.67001	0.44585	0.82618	0.50285	0.77131
PDZD4	5	0.0016646	0.011733	0.90298	0.97875	0.99064	0.99662
PDZD7	5	-0.011724	-0.13333	0.98911	0.99742	0.89393	0.9603
PDZD8	5	0.14877	0.87136	0.13218	0.53951	0.38356	0.69236
PDZD9	5	0.21252	0.68503	0.029712	0.2672	0.49332	0.76547
PDZK1	6	-0.076866	-0.93172	0.61163	0.89668	0.35148	0.67338
PDZK1IP1	5	-0.099058	-0.99144	0.53527	0.87007	0.32147	0.65162
PDZRN3	5	-0.0048119	-0.060054	0.94502	0.98919	0.95211	0.98065
PDZRN4	5	0.07606	0.90184	0.43402	0.81996	0.36714	0.68491
PEA15	5	0.042308	0.35051	0.63607	0.90659	0.72595	0.88773
PEAK1	5	0.036106	0.54656	0.67455	0.91844	0.58468	0.81396
PEAR1	5	-0.20011	-1.7857	0.21715	0.6514	0.074144	0.4489
PEBP1	5	-0.16116	-1.4571	0.31301	0.74022	0.14509	0.51949
PEBP4	5	0.23166	1.8497	0.018272	0.20346	0.064363	0.43684
PECR	5	-0.043223	-0.39607	0.81651	0.96143	0.69205	0.87083
PEF1	5	-0.020382	-0.25968	0.95529	0.99084	0.79511	0.91577
PEG10	5	0.11402	1.5274	0.25336	0.68998	0.12667	0.502
PEG3	5	0.097635	0.87354	0.32467	0.74738	0.38237	0.69205
PELI1	5	-0.029793	-0.4111	0.89748	0.97827	0.681	0.86548
PELI2	5	0.036965	0.30035	0.66883	0.91631	0.76391	0.90285
PELI3	5	-0.25041	-2.1872	0.13523	0.54356	0.02873	0.32413
PELO	5	-0.40144	-2.6685	0.028435	0.26149	0.0076198	0.14978
PELP1	5	-0.29457	-1.7313	0.088526	0.45831	0.083394	0.46352
PEMT	5	0.16039	1.3873	0.10569	0.49739	0.16534	0.53846
PENK	5	0.22362	1.8536	0.022048	0.22639	0.063796	0.43673
PEPD	5	0.045795	0.4591	0.61307	0.89668	0.64617	0.84704
PER1	5	0.10723	1.1153	0.28191	0.71766	0.26471	0.61379
PER2	5	-0.19008	-2.1526	0.24114	0.67939	0.03135	0.33979
PER3	5	-0.19282	-1.8546	0.2337	0.66985	0.063648	0.43626
PERP	5	0.039011	0.32316	0.65584	0.91288	0.74657	0.89559
PES1	5	-0.39276	-2.4436	0.030879	0.27322	0.01454	0.21908
PET100	5	-0.099865	-1.5377	0.53149	0.86803	0.12413	0.50014
PET112	5	-0.39983	-2.4577	0.028824	0.26372	0.013983	0.2141
PET117	4	0.053041	0.43986	0.61157	0.89668	0.66004	0.85364
PEX1	5	0.1146	0.78612	0.25097	0.68777	0.43179	0.72601
PEX10	5	-0.031814	-0.38198	0.88365	0.97523	0.70248	0.87517
PEX11A	5	0.12194	0.85151	0.22243	0.65726	0.39449	0.70073
PEX11B	5	-0.05655	-0.68985	0.73986	0.93822	0.49029	0.76395
PEX11G	5	-0.058051	-0.63383	0.73181	0.93601	0.52619	0.78586
PEX12	5	0.011751	0.17043	0.83783	0.96694	0.86467	0.94731
PEX13	4	0.061853	0.44319	0.56614	0.8797	0.65763	0.85279
PEX14	5	0.068445	0.77528	0.47812	0.84609	0.43817	0.73037
PEX16	5	0.015984	0.15106	0.80834	0.95782	0.87993	0.95348
PEX19	5	0.055118	0.51794	0.55687	0.87677	0.6045	0.82481
PEX2	5	-0.1364	-1.2841	0.39087	0.79651	0.19911	0.56409
PEX26	5	0.12403	1.0229	0.21382	0.64717	0.30636	0.64095
PEX3	5	0.12363	1.3141	0.21537	0.64904	0.18881	0.55815
PEX5	5	-0.039908	-0.38805	0.83494	0.96571	0.69798	0.87323
PEX5L	5	0.058511	0.88922	0.5366	0.87007	0.37389	0.68773
PEX6	5	0.076004	0.89592	0.43441	0.82052	0.3703	0.68598
PEX7	5	0.08868	0.68676	0.36777	0.78067	0.49224	0.76513
PF4	2	-0.023769	-0.21238	0.89231	0.97674	0.83181	0.93249
PF4V1	2	-0.17817	-1.1231	0.38954	0.79623	0.26139	0.61169
PFAS	5	0.1048	1.4019	0.29329	0.72799	0.16094	0.53389
PFDN1	4	-0.23727	-1.866	0.18594	0.61273	0.062037	0.43403
PFDN2	5	-0.82132	-3.0512	0.00038876	0.016827	0.0022792	0.0753
PFDN4	3	-0.17077	-0.6613	0.36666	0.7801	0.50842	0.77454
PFDN5	8	-0.37481	-3.0493	0.0093858	0.13423	0.0022939	0.075434
PFDN6	5	-0.97186	-3.8284	0.00011107	0.006192	0.00012895	0.014893
PFKFB1	5	0.11252	1.2522	0.25869	0.69405	0.21051	0.57433
PFKFB2	5	0.10425	0.8312	0.29568	0.72941	0.40586	0.70882
PFKFB3	5	0.16919	1.8509	0.087415	0.45652	0.06418	0.43673
PFKFB4	5	-0.18284	-1.5534	0.25708	0.69285	0.12033	0.49808
PFKL	5	0.013203	0.17031	0.82772	0.96527	0.86477	0.94731
PFKM	5	-0.013714	-0.16846	0.99772	0.99972	0.86622	0.94822
PFKP	5	0.10164	1.2371	0.30701	0.73625	0.21606	0.5786
PFN1	5	-0.30784	-1.8524	0.077974	0.43711	0.063969	0.43673
PFN2	5	-0.02401	-0.19323	0.93247	0.98597	0.84678	0.93945
PFN3	5	0.061638	0.72037	0.51766	0.86243	0.4713	0.75062
PFN4	5	0.18225	1.2655	0.064867	0.40069	0.20568	0.56967
PGAM1	3	-0.20212	-1.1366	0.29662	0.73044	0.25572	0.60722
PGAM2	5	-0.064126	-0.54019	0.7011	0.92728	0.58907	0.81672
PGAM4	2	-0.58866	-1.9817	0.051483	0.35585	0.047508	0.40086
PGAM5	5	-0.033995	-0.42433	0.87115	0.97235	0.67133	0.85919
PGAP1	5	-0.070745	-0.57047	0.66794	0.91585	0.56836	0.80643
PGAP2	5	0.1486	0.96756	0.13296	0.54133	0.33326	0.66037
PGAP3	5	0.055924	0.67102	0.55148	0.87488	0.50221	0.771
PGBD1	5	0.06342	1.1923	0.50572	0.85721	0.23316	0.59072
PGBD2	5	0.13514	1.2766	0.17183	0.59303	0.20176	0.56518
PGBD3	5	-0.12897	-0.98393	0.41597	0.81043	0.32515	0.65402
PGBD4	5	0.060636	0.58874	0.5236	0.86369	0.55603	0.80007
PGC	5	0.010893	0.073958	0.84194	0.96707	0.94104	0.97674
PGD	5	-0.3522	-2.7199	0.047651	0.34416	0.0065303	0.1372
PGF	5	0.098106	1.2429	0.32217	0.74515	0.21391	0.57739
PGGT1B	5	-0.3646	-2.0381	0.041764	0.32041	0.041545	0.38441
PGK1	5	0.052586	0.52769	0.57248	0.88284	0.59771	0.82112
PGK2	5	0.31143	1.8132	0.0016106	0.041429	0.069797	0.44219
PGLS	5	-0.19816	-1.7365	0.22198	0.65675	0.082477	0.46192
PGLYRP1	5	0.040048	0.51565	0.65001	0.91111	0.6061	0.82575
PGLYRP2	5	-0.0093004	-0.090758	0.97368	0.99461	0.92768	0.9724
PGLYRP3	5	-0.027239	-0.22068	0.91297	0.9808	0.82534	0.92898
PGLYRP4	5	-0.041021	-0.43617	0.82967	0.96527	0.66271	0.85503
PGM1	5	-0.0557	-0.386	0.74481	0.93969	0.69949	0.87364
PGM2	5	0.094406	0.77147	0.34016	0.75908	0.44043	0.73145
PGM2L1	5	0.018688	0.22383	0.78951	0.95155	0.82289	0.92844
PGM3	5	-0.040579	-0.383	0.83189	0.9654	0.70172	0.87453
PGM5	5	0.023551	0.23456	0.75764	0.9444	0.81455	0.925
PGP	5	0.022239	0.17162	0.76574	0.94523	0.86374	0.94711
PGPEP1	5	-0.11124	-1.0534	0.48123	0.84677	0.29214	0.63129
PGPEP1L	5	0.11895	1.7035	0.23309	0.66959	0.088473	0.46704
PGR	7	-0.20619	-1.7471	0.14628	0.55805	0.080618	0.45916
PGRMC1	6	0.065638	0.93628	0.44069	0.82257	0.34913	0.67198
PGRMC2	5	-0.023562	-0.25001	0.9353	0.9863	0.80258	0.91923
PGS1	5	-0.28035	-2.0399	0.10241	0.48938	0.041356	0.38384
PHACTR2	5	-0.07507	-0.67818	0.6454	0.90997	0.49766	0.76838
PHACTR3	5	0.11897	0.93968	0.23298	0.66959	0.34738	0.67128
PHACTR4	5	0.089329	0.9019	0.36449	0.77923	0.36711	0.68491
PHAX	5	-0.56119	-2.653	0.0043874	0.08195	0.007978	0.15324
PHB	5	-1.3755	-3.854	0	0	0.00011619	0.014733
PHB2	5	-1.8316	-5.2707	0	0	1.359e-07	0.0002447
PHC1	5	-0.017236	-0.2274	0.97429	0.99478	0.82012	0.92734
PHC2	6	-0.070175	-0.67261	0.64901	0.91097	0.50119	0.77058
PHC3	5	0.11369	0.91601	0.25464	0.69123	0.35966	0.68006
PHEX	5	0.20167	1.8994	0.039098	0.30918	0.057514	0.42285
PHF1	5	0.033494	0.29914	0.69149	0.92299	0.76484	0.90312
PHF10	5	0.12514	0.49911	0.20965	0.6453	0.6177	0.83264
PHF11	5	-0.007765	-0.13085	0.96435	0.99314	0.89589	0.96098
PHF12	5	0.0079497	0.11732	0.8616	0.97066	0.9066	0.96574
PHF13	5	0.009683	0.12765	0.84961	0.96835	0.89842	0.96229
PHF14	5	0.1522	1.3756	0.12479	0.52945	0.16896	0.54192
PHF19	13	0.11207	1.5839	0.062868	0.3936	0.11322	0.49042
PHF2	5	-0.16791	-2.0076	0.29529	0.72941	0.044686	0.39364
PHF20	4	-0.080687	-0.60357	0.62996	0.90354	0.54613	0.7949
PHF20L1	5	0.12552	1.0834	0.20832	0.64318	0.27862	0.62167
PHF21A	5	-0.11899	-1.0679	0.45463	0.83288	0.28558	0.62675
PHF21B	5	-0.0021906	-0.031109	0.9273	0.9842	0.97518	0.99033
PHF23	5	-0.22524	-1.9924	0.17167	0.59303	0.046331	0.39647
PHF3	5	-0.069239	-0.56832	0.67566	0.919	0.56982	0.80751
PHF5A	5	-1.1706	-3.6773	0	0	0.00023572	0.021006
PHF6	5	0.15873	1.1019	0.10919	0.50256	0.27052	0.61672
PHF7	5	0.083335	0.86102	0.39653	0.7998	0.38922	0.69644
PHF8	5	-0.053574	-0.5138	0.75591	0.94403	0.60739	0.82667
PHGDH	5	-0.067555	-0.76711	0.68444	0.92159	0.44302	0.73378
PHGR1	1	0.32272	0.81625	0.12568	0.53046	0.41436	0.71341
PHIP	5	-0.011718	-0.093167	0.98906	0.99742	0.92577	0.97237
PHKA1	5	0.1666	1.3728	0.092691	0.46843	0.16981	0.54249
PHKA2	5	0.27327	1.68	0.0052205	0.091887	0.092961	0.47229
PHKB	5	0.03152	0.30603	0.70549	0.92865	0.75958	0.90116
PHKG1	5	0.17007	1.5881	0.085971	0.45171	0.11227	0.48966
PHKG2	5	-8.7545e-07	-7.581e-06	0.91297	0.9808	0.99999	0.99999
PHLDA1	5	0.032393	0.47718	0.6996	0.92639	0.63324	0.84036
PHLDA2	5	0.20051	1.6915	0.04032	0.31483	0.090743	0.46925
PHLDA3	5	-0.062298	-0.64746	0.70999	0.93001	0.51733	0.78015
PHLDB1	5	-0.096002	-1.2695	0.54821	0.87448	0.20425	0.56806
PHLDB2	5	-0.073634	-0.93118	0.65328	0.91193	0.35176	0.67338
PHLDB3	5	-0.055929	-0.77437	0.74353	0.93931	0.43871	0.73037
PHLPP1	5	0.066786	0.67129	0.487	0.84883	0.50204	0.77097
PHLPP2	5	-0.1628	-1.2793	0.30879	0.73664	0.20078	0.56409
PHOSPHO1	5	0.10905	1.2924	0.27408	0.71069	0.19623	0.56278
PHOSPHO2	5	0.35529	1.6199	0.00038876	0.016827	0.10525	0.48525
PHOX2A	5	-0.0882	-1.3072	0.58258	0.88749	0.19114	0.55935
PHOX2B	5	0.14789	1.2419	0.13457	0.54356	0.21429	0.57744
PHPT1	5	0.078097	0.90333	0.42247	0.81384	0.36635	0.68491
PHRF1	5	0.16168	1.6172	0.10302	0.49113	0.10584	0.48529
PHTF1	5	-0.19218	-1.3458	0.23559	0.67253	0.17838	0.54942
PHTF2	5	0.040527	0.3326	0.64767	0.91074	0.73943	0.89286
PHYH	5	-0.0073469	-0.06934	0.96179	0.99273	0.94472	0.97832
PHYHD1	5	-0.010871	-0.098799	0.98462	0.9968	0.9213	0.97045
PHYHIP	5	0.090923	0.87442	0.35666	0.7722	0.38189	0.69184
PHYHIPL	5	0.00043192	0.004973	0.90981	0.98032	0.99603	0.99831
PHYKPL	5	0.093583	0.941	0.34333	0.76096	0.3467	0.67118
PI15	5	-0.00070557	-0.0079412	0.91808	0.98177	0.99366	0.99728
PI16	5	-0.041819	-0.43661	0.82495	0.96404	0.66239	0.85476
PI3	5	0.14638	1.1457	0.13923	0.54906	0.2519	0.60517
PI4K2A	5	-0.037938	-0.43935	0.84677	0.96715	0.66041	0.85371
PI4K2B	5	0.0009129	0.012355	0.90731	0.97997	0.99014	0.9964
PI4KA	5	-0.048502	-0.40135	0.78441	0.95009	0.68816	0.86894
PI4KB	5	-0.14277	-1.5681	0.36982	0.78231	0.11685	0.49427
PIANP	5	0.20882	1.5773	0.032711	0.28128	0.11473	0.49178
PIAS1	5	-0.16788	-1.2593	0.2954	0.72941	0.20791	0.57172
PIAS2	5	0.11887	1.0747	0.23337	0.66975	0.28251	0.62459
PIAS3	5	-0.057024	-0.76913	0.73775	0.93788	0.44182	0.73267
PIAS4	5	-0.13878	-1.5055	0.38293	0.79094	0.13218	0.50634
PIBF1	5	-0.080777	-0.61978	0.61696	0.89836	0.5354	0.79042
PICALM	5	0.057791	0.54147	0.54021	0.87007	0.58819	0.81613
PICK1	5	-0.095833	-0.99581	0.54898	0.87448	0.31934	0.65002
PID1	5	0.032307	0.32655	0.7006	0.92725	0.74401	0.89476
PIDD	5	0.19755	1.6566	0.044263	0.33236	0.097601	0.47853
PIEZO1	5	-0.0033165	-0.028245	0.93513	0.9863	0.97747	0.99101
PIF1	5	0.086723	0.88542	0.37704	0.78769	0.37593	0.68903
PIFO	5	-0.25874	-1.895	0.12479	0.52945	0.058088	0.42403
PIGA	5	0.19299	1.2188	0.049317	0.34851	0.22293	0.5826
PIGB	5	0.12443	0.76324	0.21243	0.64633	0.44532	0.73554
PIGC	5	-0.17226	-1.2601	0.28363	0.71962	0.20762	0.57128
PIGF	5	0.1931	1.25	0.049095	0.34851	0.21129	0.57487
PIGG	5	0.13537	0.87862	0.17055	0.5908	0.37961	0.69032
PIGH	5	-0.16053	-1.4607	0.31451	0.74065	0.14409	0.5189
PIGK	5	0.030465	0.22392	0.71265	0.93039	0.82282	0.92844
PIGL	5	0.0034379	0.030897	0.89087	0.97674	0.97535	0.99033
PIGM	5	0.097109	0.94815	0.32761	0.75051	0.34305	0.66802
PIGN	5	0.21632	1.6556	0.02638	0.25159	0.097801	0.47853
PIGO	5	-0.015238	-0.14117	0.98867	0.99742	0.88774	0.95739
PIGP	5	-0.004228	-0.038927	0.94141	0.98822	0.96895	0.98855
PIGQ	5	0.068506	1.0542	0.47751	0.84593	0.2918	0.63122
PIGR	5	0.039145	0.45903	0.65517	0.91288	0.64621	0.84704
PIGS	5	-0.23073	-2.3854	0.16278	0.58022	0.017062	0.24108
PIGT	5	0.16892	1.537	0.08786	0.45699	0.12429	0.50014
PIGU	5	0.016354	0.21637	0.80634	0.95754	0.8287	0.93114
PIGV	5	-0.14729	-1.4463	0.35599	0.77176	0.1481	0.52236
PIGW	5	-0.065983	-0.41692	0.69149	0.92299	0.67674	0.86256
PIGX	5	0.070409	0.54748	0.46768	0.84136	0.58405	0.81386
PIGY	4	-0.16624	-1.0207	0.33317	0.7526	0.30739	0.64187
PIGZ	5	0.16794	1.8326	0.090414	0.46369	0.066866	0.4393
PIH1D1	5	-0.14668	-1.7172	0.35816	0.77308	0.085938	0.46634
PIH1D2	4	-0.084104	-0.46405	0.61474	0.89751	0.64261	0.84513
PIH1D3	5	0.080232	0.71575	0.41292	0.80912	0.47415	0.7532
PIK3AP1	5	-0.079898	-0.9079	0.62102	0.89964	0.36393	0.68296
PIK3C2A	5	0.19521	1.4139	0.046651	0.33994	0.15739	0.52993
PIK3C2B	5	0.099401	1.054	0.31723	0.74269	0.29187	0.63122
PIK3C2G	5	0.026888	0.28044	0.73609	0.93758	0.77914	0.90826
PIK3C3	5	-0.098159	-0.92566	0.53938	0.87007	0.35462	0.67643
PIK3CA	5	-0.016475	-0.1648	0.97973	0.99616	0.8691	0.94923
PIK3CB	5	-0.63947	-3.088	0.0016106	0.041429	0.0020149	0.070583
PIK3CD	4	-0.036027	-0.27477	0.85516	0.96972	0.7835	0.90952
PIK3CG	5	-0.11181	-1.2663	0.47878	0.84611	0.20539	0.56959
PIK3IP1	5	-0.081329	-0.69659	0.61468	0.8975	0.48606	0.76105
PIK3R1	5	0.039382	0.38386	0.65389	0.91229	0.70109	0.87446
PIK3R2	5	-0.22416	-2.02	0.17383	0.59574	0.043387	0.38974
PIK3R3	5	-0.080778	-0.74767	0.61696	0.89836	0.45466	0.74034
PIK3R4	5	-0.18461	-1.8237	0.25303	0.68926	0.068193	0.44057
PIK3R5	5	0.040949	0.35917	0.64456	0.90992	0.71946	0.88368
PIKFYVE	5	0.051024	0.55653	0.58314	0.8881	0.57785	0.81143
PILRA	8	-0.031382	-0.33785	0.90109	0.97861	0.73548	0.8912
PILRB	4	-0.11524	-1.1164	0.49189	0.8509	0.26426	0.61379
PIM1	5	-0.061053	-0.61418	0.71637	0.93164	0.53909	0.79163
PIM2	5	-0.097884	-0.64904	0.54004	0.87007	0.51631	0.77928
PIM3	5	-0.11682	-1.0553	0.46207	0.83756	0.29131	0.6306
PIN1	5	-0.051815	-0.56027	0.7663	0.94546	0.5753	0.81046
PIN4	6	-0.14677	-1.3029	0.32056	0.74488	0.19262	0.56119
PINK1	5	0.14253	1.1358	0.14956	0.56102	0.25605	0.60736
PINLYP	5	0.060784	0.64949	0.52305	0.86364	0.51602	0.77922
PINX1	5	-0.035048	-0.32476	0.86499	0.97114	0.74537	0.89511
PIP	5	0.14081	1.1443	0.15412	0.56691	0.25248	0.60558
PIP4K2A	5	0.15083	1.0791	0.12779	0.53323	0.28054	0.62344
PIP4K2B	5	-0.11984	-1.226	0.45079	0.8303	0.2202	0.58061
PIP4K2C	5	-0.11913	-0.94374	0.45396	0.83288	0.3453	0.66967
PIP5K1A	9	-0.31344	-2.7898	0.016883	0.194	0.0052739	0.12082
PIP5K1B	5	0.20377	1.3932	0.03671	0.29882	0.16356	0.53625
PIP5K1C	5	-0.031799	-0.25382	0.88376	0.97523	0.79964	0.91814
PIP5KL1	5	0.030232	0.3488	0.71465	0.93071	0.72724	0.88818
PIPOX	5	-0.039503	-0.54868	0.83728	0.96684	0.58323	0.81354
PIR	5	0.16838	1.426	0.089192	0.46004	0.15386	0.52693
PIRT	5	0.26827	2.0744	0.0058314	0.098131	0.038045	0.37089
PISD	5	-0.85195	-3.1728	0.00022215	0.010811	0.0015099	0.058846
PITHD1	5	0.010471	0.08965	0.84433	0.96707	0.92856	0.97287
PITPNA	5	0.1754	1.1396	0.076252	0.43122	0.25445	0.60675
PITPNB	5	-0.08344	-0.94054	0.60402	0.89536	0.34694	0.67118
PITPNC1	5	-0.089498	-0.80215	0.57725	0.88606	0.42247	0.71974
PITPNM1	5	-0.13498	-1.8898	0.39559	0.79935	0.058791	0.42695
PITPNM2	5	0.056115	0.87735	0.55048	0.87482	0.3803	0.69039
PITPNM3	5	-0.10842	-1.01	0.49367	0.85191	0.31249	0.64532
PITRM1	5	-0.018904	-0.19469	0.96457	0.99314	0.84564	0.93935
PITX1	5	-0.00092803	-0.0079199	0.91958	0.98221	0.99368	0.99728
PITX2	5	0.12127	1.4221	0.22459	0.65971	0.15498	0.52793
PITX3	5	0.00068003	0.0053416	0.90853	0.9803	0.99574	0.99829
PIWIL1	5	0.10509	0.97442	0.29201	0.72762	0.32985	0.65791
PIWIL2	5	0.13167	1.2483	0.18433	0.61025	0.21191	0.5757
PIWIL3	5	0.036187	0.34103	0.67389	0.91844	0.73308	0.89028
PIWIL4	5	-0.2289	-2.0236	0.16544	0.58328	0.043006	0.38907
PJA1	5	0.21242	1.3726	0.029768	0.2672	0.16988	0.54249
PJA2	5	0.16639	1.0106	0.093413	0.47077	0.31219	0.64532
PKD1	5	0.048651	0.64794	0.59713	0.89229	0.51702	0.78002
PKD1L1	5	0.010444	0.12731	0.8445	0.96707	0.89869	0.96246
PKD1L2	5	0.18123	1.2055	0.066533	0.40569	0.228	0.58703
PKD2	5	0.019861	0.22329	0.78141	0.94901	0.82331	0.92844
PKD2L1	5	-0.025004	-0.28199	0.92614	0.98378	0.77795	0.90801
PKD2L2	5	0.0074102	0.064074	0.86455	0.97087	0.94891	0.97958
PKDCC	5	0.014683	0.18203	0.81762	0.96198	0.85556	0.94342
PKDREJ	5	0.11875	1.4527	0.23403	0.67032	0.14631	0.52029
PKHD1	5	0.050688	0.4854	0.58514	0.88867	0.62739	0.83767
PKHD1L1	5	-0.23456	-1.9702	0.15739	0.57215	0.04882	0.40424
PKIA	2	0.053885	0.26172	0.75825	0.9444	0.79353	0.91469
PKIB	6	0.13435	1.9352	0.13623	0.54366	0.052964	0.41453
PKIG	5	0.051603	0.98582	0.57936	0.88653	0.32422	0.65367
PKLR	5	-0.073924	-0.97226	0.65134	0.91122	0.33092	0.6586
PKM	5	-0.38237	-2.0056	0.034933	0.28986	0.044902	0.39458
PKMYT1	5	-0.62634	-3.1538	0.0021104	0.050938	0.0016116	0.060835
PKN1	5	-0.21744	-1.7999	0.18605	0.61273	0.071874	0.445
PKN2	5	-0.11183	-1.1131	0.47873	0.84609	0.26569	0.6146
PKN3	5	-0.046342	-0.4864	0.79735	0.95444	0.62668	0.83747
PKNOX1	5	-0.026335	-0.26707	0.91758	0.98152	0.78942	0.91205
PKNOX2	5	0.17059	1.857	0.085194	0.45134	0.063308	0.4362
PKP1	5	0.046351	0.45007	0.60991	0.89627	0.65266	0.85046
PKP2	5	0.099997	1.0315	0.31412	0.74048	0.30231	0.63822
PKP3	5	0.13845	1.3084	0.16111	0.57754	0.19075	0.55876
PKP4	5	-0.048643	-0.39638	0.78385	0.94988	0.69182	0.87081
PLA1A	5	-0.11456	-1.1939	0.47007	0.84261	0.23253	0.59014
PLA2G10	1	-0.060547	-0.31422	0.75808	0.9444	0.75336	0.89882
PLA2G12A	5	-0.31503	-1.9644	0.071476	0.42128	0.049489	0.40449
PLA2G12B	5	-0.038477	-0.53039	0.84333	0.96707	0.59584	0.81966
PLA2G15	5	0.2225	1.5006	0.022659	0.22913	0.13346	0.50835
PLA2G16	5	0.19889	1.6564	0.04193	0.32128	0.097642	0.47853
PLA2G1B	5	0.025503	0.39479	0.74497	0.93969	0.693	0.87116
PLA2G2A	5	-0.030991	-0.29902	0.8897	0.97661	0.76493	0.90317
PLA2G2D	5	0.070343	0.83758	0.46796	0.84136	0.40227	0.70638
PLA2G2E	5	0.034966	0.56195	0.68238	0.92093	0.57415	0.80988
PLA2G2F	5	0.22441	2.0922	0.021049	0.21895	0.036424	0.36275
PLA2G3	5	0.0025055	0.024443	0.89698	0.97808	0.9805	0.99235
PLA2G4A	5	0.092832	1.2346	0.34644	0.76455	0.21699	0.5786
PLA2G4B	2	-0.23205	-1.2877	0.29312	0.72799	0.19786	0.5635
PLA2G4C	5	0.04474	0.34754	0.6199	0.89956	0.72818	0.88849
PLA2G4D	5	0.10455	1.1158	0.29412	0.72847	0.26449	0.61379
PLA2G4E	5	0.17824	1.4788	0.071421	0.42109	0.1392	0.51374
PLA2G4F	5	-0.020163	-0.23385	0.9564	0.99154	0.8151	0.9252
PLA2G5	5	-0.0097481	-0.10437	0.97679	0.99531	0.91688	0.96867
PLA2G6	5	-0.081875	-0.94769	0.61185	0.89668	0.34329	0.66817
PLA2G7	5	0.12519	0.77539	0.20943	0.64517	0.43811	0.73037
PLA2R1	5	-0.01912	-0.23487	0.96285	0.99273	0.81431	0.92495
PLAA	5	-0.0058888	-0.065958	0.95196	0.99029	0.94741	0.97902
PLAC1	5	0.13967	1.1036	0.15756	0.57215	0.26976	0.61672
PLAC8	5	-0.076765	-0.91206	0.63679	0.90698	0.36174	0.68188
PLAC8L1	5	-0.0072314	-0.13678	0.96124	0.99273	0.89121	0.95912
PLAC9	5	-0.22197	-1.5674	0.17811	0.60277	0.11701	0.49452
PLAG1	5	-0.022796	-0.31162	0.94013	0.98763	0.75533	0.89944
PLAGL1	5	0.20549	1.6456	0.03521	0.29121	0.099851	0.47997
PLAGL2	5	0.11705	1.0845	0.24098	0.67939	0.27816	0.62152
PLAT	5	-0.11004	-0.88228	0.48617	0.84826	0.37763	0.69024
PLAU	5	0.15224	1.6781	0.12463	0.52937	0.093319	0.47266
PLAUR	5	-0.15455	-1.327	0.33261	0.75248	0.18452	0.55394
PLB1	5	0.023324	0.19381	0.75897	0.94483	0.84633	0.93945
PLBD1	5	0.0287	0.29623	0.7242	0.93349	0.76705	0.90443
PLBD2	5	0.055997	0.70762	0.55104	0.87488	0.47918	0.75745
PLCB1	5	0.17518	1.3308	0.076586	0.43256	0.18324	0.55273
PLCB2	5	-0.026052	-0.39956	0.91975	0.98221	0.68948	0.86963
PLCB3	5	0.07575	0.80987	0.43574	0.82053	0.41802	0.71684
PLCB4	5	-1.0677	-2.8912	0	0	0.0038374	0.099789
PLCD1	5	0.010432	0.12539	0.84455	0.96707	0.90021	0.96289
PLCD4	5	-0.019875	-0.21446	0.95801	0.99206	0.83019	0.93209
PLCE1	5	-0.019324	-0.18479	0.96162	0.99273	0.85339	0.94248
PLCG1	5	0.0626	0.74388	0.51161	0.86093	0.45695	0.74151
PLCG2	5	0.16328	1.7869	0.099411	0.483	0.073947	0.44873
PLCH1	5	0.15163	0.9016	0.1259	0.53054	0.36727	0.68491
PLCH2	5	0.033454	0.49813	0.69182	0.92301	0.61839	0.83298
PLCL1	5	0.14875	1.5962	0.13234	0.53951	0.11046	0.48958
PLCL2	5	0.19403	1.209	0.048151	0.34569	0.22668	0.58536
PLCXD1	5	0.23478	1.9258	0.016606	0.19191	0.054132	0.41772
PLCXD2	4	0.094434	1.1255	0.39498	0.79885	0.26038	0.61118
PLCXD3	5	0.076271	0.608	0.43247	0.81882	0.54319	0.79349
PLCZ1	5	-0.025929	-0.13507	0.92064	0.98235	0.89256	0.95972
PLD1	5	0.0093332	0.11978	0.85266	0.96907	0.90466	0.96512
PLD2	5	-0.01271	-0.17319	0.99606	0.99944	0.8625	0.94662
PLD3	5	0.11351	1.0703	0.25553	0.69213	0.28447	0.62635
PLD4	5	0.15585	1.3301	0.11618	0.51451	0.1835	0.55301
PLD5	5	0.045609	0.66651	0.61424	0.89722	0.50508	0.77269
PLD6	5	0.031514	0.38407	0.70554	0.92865	0.70093	0.87444
PLEC	4	-0.31782	-2.0745	0.09519	0.47532	0.038034	0.37089
