Gene	sgRNA	OMM23|beta	OMM23|z	OMM23|p-value	OMM23|fdr	OMM23|wald-p-value	OMM23|wald-fdr
MTG2	5	-0.56923	-2.9323	0.01655	0.18249	0.0033642	0.059225
MTHFD1	5	-0.24688	-2.0513	0.20932	0.6598	0.040236	0.39183
MTHFD1L	5	0.16139	1.1663	0.10313	0.49205	0.24349	0.68929
MTHFD2	5	0.27769	1.4036	0.0043319	0.073034	0.16043	0.64294
MTHFD2L	5	0.12968	0.96035	0.19943	0.64896	0.33688	0.73904
MTHFR	5	0.069839	0.86051	0.48712	0.86636	0.38951	0.7702
MTHFS	5	0.018975	0.1521	0.80806	0.97398	0.8791	0.97049
MTHFSD	5	0.05068	0.6112	0.60485	0.91769	0.54107	0.84057
MTIF2	5	-0.28179	-1.78	0.16272	0.59841	0.075074	0.53361
MTIF3	5	-0.32111	-1.9451	0.12229	0.53047	0.051768	0.4536
MTL5	5	-0.13435	-1.2877	0.45385	0.85178	0.19787	0.66472
MTM1	5	0.073232	0.81556	0.46823	0.85713	0.41475	0.78311
MTMR1	5	0.10156	0.5923	0.31856	0.77149	0.55365	0.846
MTMR10	5	0.1328	0.86063	0.1886	0.63572	0.38944	0.77015
MTMR11	5	0.027744	0.39373	0.75353	0.96333	0.69378	0.90684
MTMR12	5	0.14701	1.2999	0.14245	0.56883	0.19362	0.66256
MTMR14	5	0.09959	0.72713	0.32861	0.77789	0.46715	0.80678
MTMR2	5	0.038718	0.26369	0.67916	0.93831	0.79202	0.94313
MTMR3	5	0.11023	1.3814	0.27752	0.7327	0.16715	0.6481
MTMR4	5	-0.15024	-1.2897	0.40698	0.82373	0.19716	0.66451
MTMR6	5	-0.10221	-0.70859	0.56142	0.8993	0.47858	0.81314
MTMR7	5	0.089145	0.81959	0.38104	0.80755	0.41245	0.78207
MTMR8	5	0.13534	1.1826	0.17927	0.61949	0.23695	0.68574
MTMR9	5	0.056723	0.54626	0.56526	0.90088	0.58488	0.86101
MTNR1A	5	0.15728	1.3959	0.11346	0.51353	0.16274	0.6453
MTNR1B	5	-0.024719	-0.2781	0.92286	0.98754	0.78094	0.93957
MTO1	5	-0.27402	-1.5411	0.17205	0.61092	0.1233	0.60782
MTOR	5	-0.70587	-3.138	0.0061646	0.095607	0.0017008	0.035902
MTPAP	5	-0.51411	-2.9256	0.025769	0.24282	0.0034382	0.060281
MTPN	5	0.14555	1.0048	0.14673	0.5766	0.31497	0.72623
MTR	5	-0.092105	-0.80126	0.6008	0.91638	0.42298	0.78566
MTRF1	5	0.043219	0.23448	0.64878	0.92928	0.81462	0.95006
MTRF1L	4	-0.22328	-1.3867	0.28346	0.74121	0.16552	0.6465
MTRR	5	-0.22865	-1.3598	0.23864	0.69519	0.17388	0.65133
MTSS1	5	0.10437	0.8411	0.30484	0.75965	0.40029	0.7775
MTSS1L	5	0.054729	0.67557	0.57792	0.90581	0.49932	0.8223
MTTP	5	0.1605	1.1019	0.10596	0.49961	0.27051	0.70611
MTURN	5	0.20079	1.492	0.040875	0.3116	0.1357	0.61908
MTUS1	11	0.058211	0.76651	0.33894	0.78398	0.44337	0.79465
MTUS2	10	-0.030182	-0.45839	0.95229	0.99343	0.64667	0.88865
MTX1	5	-0.069874	-0.92711	0.69399	0.94388	0.35387	0.74913
MTX2	5	0.040441	0.31152	0.66744	0.93489	0.7554	0.93182
MTX3	5	0.074047	0.60303	0.46312	0.85452	0.54649	0.84275
MUC1	11	-0.147	-1.5283	0.2929	0.74809	0.12643	0.61112
MUC12	5	0.049703	0.31261	0.61035	0.91844	0.75458	0.93156
MUC15	5	0.099399	0.80289	0.32939	0.77835	0.42204	0.78564
MUC16	5	0.20344	1.5137	0.03771	0.2969	0.13011	0.61419
MUC17	5	0.14125	0.96196	0.15967	0.59413	0.33607	0.73841
MUC20	5	-0.0331	-0.29337	0.8756	0.98331	0.76924	0.93606
MUC21	5	0.036554	0.38655	0.69366	0.94388	0.69909	0.90887
MUC22	5	0.13956	1.4748	0.16561	0.60303	0.14026	0.62295
MUC4	10	0.06353	0.84393	0.33272	0.77997	0.39871	0.77681
MUC5B	5	-0.023526	-0.2946	0.93058	0.98897	0.7683	0.93559
MUC6	5	0.13066	1.0995	0.19638	0.64518	0.27156	0.70721
MUC7	5	0.091963	0.81091	0.36627	0.79765	0.41742	0.78415
MUCL1	5	-0.23869	-1.4231	0.22093	0.67515	0.15472	0.63604
MUL1	5	0.087716	0.64651	0.3882	0.81257	0.51795	0.83128
MUM1	5	0.19605	1.4319	0.046429	0.33669	0.15218	0.63373
MUM1L1	5	-0.01072	-0.059387	0.99084	0.9976	0.95264	0.98888
MURC	5	-0.045037	-0.28488	0.81412	0.97463	0.77573	0.9385
MUS81	5	-0.18088	-1.4238	0.33111	0.77938	0.15449	0.63604
MUSK	5	0.031654	0.32662	0.72704	0.95668	0.74395	0.92719
MUSTN1	5	0.19583	1.4667	0.046651	0.33721	0.14245	0.62463
MUT	5	0.11934	1.025	0.23903	0.69543	0.30534	0.7219
MUTYH	5	0.11066	0.68014	0.27524	0.7299	0.49642	0.82141
MVB12A	5	0.10521	0.8499	0.30051	0.75467	0.39538	0.77508
MVB12B	5	-0.025086	-0.30636	0.92075	0.98721	0.75933	0.93353
MVD	5	-1.0951	-4.2144	0.0004443	0.012924	2.504e-05	0.0014687
MVK	5	-0.51336	-2.6833	0.025825	0.24282	0.0072891	0.10838
MVP	5	0.051752	0.32743	0.59808	0.91517	0.74334	0.92698
MX1	5	0.0012906	0.011116	0.92008	0.98721	0.99113	0.9976
MX2	5	0.19997	1.4682	0.042208	0.31839	0.14204	0.62395
MXD1	4	0.1214	1.2289	0.28963	0.74596	0.2191	0.67576
MXD3	5	0.12503	1.2697	0.21659	0.66964	0.20419	0.66696
MXD4	5	0.0080126	0.072342	0.87998	0.98331	0.94233	0.9859
MXI1	7	-0.0023929	-0.020549	0.88887	0.98354	0.98361	0.99559
MXRA5	5	0.11689	1.0579	0.24886	0.70361	0.2901	0.71597
MXRA7	6	-0.066186	-0.82528	0.70954	0.95082	0.40921	0.78093
MXRA8	5	0.16493	1.8023	0.095635	0.47595	0.071502	0.52464
MYADM	5	-0.06627	-0.58127	0.71132	0.95083	0.56106	0.849
MYADML2	5	0.083005	0.90294	0.4132	0.82851	0.36656	0.7575
MYB	5	-0.085281	-0.46499	0.6289	0.9239	0.64194	0.88658
MYBBP1A	5	-0.40198	-2.5281	0.065367	0.39885	0.011467	0.1542
MYBL1	5	0.23735	1.4658	0.014606	0.16913	0.14271	0.62524
MYBL2	5	0.14096	1.3419	0.16084	0.59622	0.17962	0.65317
MYBPC1	5	0.24404	1.3091	0.012218	0.15034	0.19052	0.66156
MYBPC2	5	0.14465	1.2661	0.14956	0.58189	0.20546	0.66696
MYBPC3	5	0.02117	0.21752	0.79429	0.97055	0.8278	0.9537
MYBPH	5	-0.044302	-0.64113	0.81689	0.9754	0.52144	0.83231
MYBPHL	5	-0.015243	-0.12812	0.98123	0.99573	0.89806	0.97573
MYC	5	-0.87057	-3.7879	0.0012218	0.027604	0.00015195	0.0055914
MYCBP	5	0.016899	0.17686	0.82223	0.97622	0.85962	0.96474
MYCBPAP	5	-0.026809	-0.27296	0.90992	0.98604	0.78488	0.94063
MYCL	5	0.09381	0.78552	0.35688	0.79334	0.43215	0.79037
MYCN	5	0.275	1.5566	0.0047206	0.078631	0.11956	0.60541
MYCT1	5	0.15785	1.669	0.11224	0.51178	0.095115	0.57524
MYD88	5	0.14482	1.5201	0.14889	0.58068	0.12849	0.61418
MYEF2	5	0.15842	1.2411	0.11107	0.51006	0.21457	0.6724
MYEOV	5	-0.063886	-0.79425	0.72398	0.95594	0.42705	0.78842
MYEOV2	7	0.017943	0.15773	0.7417	0.96079	0.87467	0.9688
MYF5	5	0.1279	1.0023	0.20621	0.65682	0.31619	0.72646
MYF6	5	-0.067475	-0.60036	0.70504	0.94859	0.54826	0.8428
MYH1	5	0.18742	1.6907	0.057592	0.37618	0.090896	0.57019
MYH10	5	0.23023	1.7553	0.017938	0.19307	0.0792	0.54223
MYH11	5	0.087183	0.76971	0.39104	0.81401	0.44147	0.79375
MYH13	5	0.22907	1.6022	0.018827	0.19988	0.10911	0.58908
MYH14	5	0.099887	0.87689	0.32739	0.77716	0.38055	0.76543
MYH15	5	0.041691	0.36494	0.6595	0.93131	0.71515	0.91658
MYH2	5	0.26084	1.5707	0.0072754	0.10633	0.11625	0.59941
MYH3	4	0.017487	0.14969	0.85416	0.97887	0.88101	0.97086
MYH4	5	-0.082195	-0.38108	0.64073	0.92771	0.70315	0.91149
MYH6	5	0.0022297	0.022795	0.91453	0.9864	0.98181	0.99484
MYH7	5	0.00080475	0.0077283	0.92308	0.98754	0.99383	0.99807
MYH7B	5	0.13321	1.1153	0.18699	0.63266	0.26471	0.70224
MYH8	5	0.011042	0.097122	0.85944	0.97988	0.92263	0.98121
MYH9	5	0.15137	1.0873	0.12979	0.54692	0.27692	0.70888
MYL1	5	-0.033392	-0.33513	0.87371	0.98313	0.73753	0.92537
MYL10	5	0.22768	1.549	0.019494	0.20348	0.12138	0.60782
MYL12A	5	0.035621	0.32101	0.69993	0.94653	0.7482	0.92885
MYL12B	5	0.15709	0.90525	0.11413	0.51465	0.36533	0.75722
MYL2	5	0.055791	0.40336	0.57159	0.90258	0.68668	0.90497
MYL3	5	0.29856	1.8399	0.0017216	0.035632	0.065783	0.50583
MYL4	5	-0.098903	-1.0733	0.57431	0.90314	0.28314	0.71244
MYL5	5	0.12237	1.5958	0.22765	0.68476	0.11053	0.59251
MYL6	4	-0.10318	-0.66421	0.5652	0.90088	0.50655	0.8262
MYL6B	5	0.079758	0.6772	0.4313	0.83801	0.49828	0.82209
MYL7	5	0.058231	0.86491	0.55565	0.8953	0.38709	0.76901
MYL9	9	0.1303	1.4615	0.079474	0.43655	0.14389	0.62605
MYLIP	5	0.10357	0.72221	0.30906	0.76385	0.47016	0.808
MYLK	9	-0.054094	-0.62085	0.7778	0.9676	0.5347	0.83792
MYLK2	5	0.12369	1.1297	0.22243	0.67755	0.2586	0.69881
MYLK3	5	0.082627	0.93519	0.41558	0.82924	0.34969	0.74754
MYLK4	5	0.10351	1.0379	0.30929	0.76385	0.2993	0.71896
MYLPF	5	0.27096	1.5889	0.0056092	0.089302	0.11208	0.59539
MYNN	5	0.013132	0.1281	0.84533	0.97829	0.89807	0.97573
MYO10	5	-0.15184	-1.6907	0.40387	0.82253	0.090892	0.57019
MYO15A	5	-0.041171	-0.4519	0.83461	0.97813	0.65134	0.89069
MYO16	5	-0.02378	-0.19558	0.92936	0.98842	0.84494	0.96011
MYO18A	5	0.12964	0.92016	0.19949	0.64896	0.35749	0.75067
MYO18B	5	0.13336	1.0438	0.18649	0.63168	0.29657	0.71742
MYO19	5	-0.057489	-0.39851	0.75303	0.96333	0.69025	0.90587
MYO1A	5	-0.057659	-0.50553	0.75208	0.96329	0.61319	0.87502
MYO1B	5	0.045936	0.39962	0.63279	0.92537	0.68944	0.90581
MYO1C	5	0.17465	1.5471	0.07703	0.43101	0.12184	0.60782
MYO1D	5	-0.061146	-0.51508	0.73564	0.95829	0.6065	0.87205
MYO1E	5	0.1453	1.0939	0.14745	0.5772	0.27399	0.7078
MYO1F	5	0.27217	1.8785	0.0054426	0.088209	0.060312	0.48874
MYO1G	5	-0.098196	-0.69248	0.57781	0.90581	0.48864	0.81866
MYO1H	5	0.0207	0.17823	0.79751	0.97179	0.85854	0.96446
MYO3A	5	0.037986	0.31635	0.68433	0.94061	0.75174	0.93025
MYO3B	5	-0.0055366	-0.050197	0.96101	0.99454	0.95997	0.99063
MYO5A	5	0.066654	0.64633	0.50616	0.87272	0.51807	0.83133
MYO5B	5	0.10568	1.1546	0.2979	0.75179	0.24826	0.69291
MYO5C	5	0.13731	1.5778	0.17378	0.61328	0.11462	0.5965
MYO6	5	-0.088885	-0.87429	0.61318	0.91909	0.38196	0.76626
MYO7A	5	-0.27781	-2.3136	0.16733	0.6053	0.020691	0.24145
MYO7B	5	-0.041567	-0.58363	0.83228	0.97806	0.55947	0.84801
MYO9A	5	-0.082527	-0.61294	0.63929	0.92716	0.53991	0.84003
MYO9B	5	0.094674	0.92161	0.35316	0.79216	0.35673	0.7504
MYOC	5	0.12195	0.98113	0.22942	0.68585	0.32653	0.73338
MYOCD	5	0.084983	0.90016	0.40203	0.8209	0.36803	0.75817
MYOD1	5	0.043526	0.54353	0.64673	0.92887	0.58677	0.86163
MYOF	5	-0.14725	-1.1016	0.41453	0.82909	0.27062	0.70611
MYOG	5	0.050125	0.78659	0.6078	0.91769	0.43152	0.79029
MYOM1	5	0.10988	0.9362	0.2788	0.73456	0.34917	0.74702
MYOM2	5	0.10549	0.72976	0.29868	0.75248	0.46554	0.80534
MYOM3	5	-0.0070939	-0.061404	0.97001	0.99476	0.95104	0.98842
MYOT	5	-0.09248	-0.76111	0.59936	0.91582	0.44659	0.79641
MYOZ1	5	0.015866	0.17635	0.82806	0.97786	0.86002	0.9648
MYOZ2	5	0.10035	0.68149	0.32545	0.77716	0.49556	0.82141
MYOZ3	5	0.16092	0.92341	0.10474	0.49514	0.35579	0.74972
MYPN	5	0.087732	0.55629	0.38815	0.81257	0.57801	0.8585
MYPOP	5	-0.20243	-1.8307	0.2874	0.74425	0.067144	0.51012
MYRF	5	-0.17398	-1.2191	0.34489	0.78707	0.22279	0.67842
MYRIP	5	0.21018	1.7067	0.031823	0.27118	0.087874	0.56509
MYSM1	5	-0.19217	-1.5038	0.30795	0.76333	0.13263	0.61708
MYT1	5	0.14348	0.82339	0.15295	0.58535	0.41029	0.78121
MYT1L	5	0.15848	1.0432	0.11096	0.51006	0.29686	0.71759
MZB1	5	0.13827	1.0528	0.17039	0.60982	0.29243	0.71602
MZF1	5	0.040265	0.46292	0.6685	0.93499	0.64342	0.88706
MZT1	3	-1.0401	-2.0153	0.0043874	0.073901	0.043877	0.4132
MZT2A	2	-0.30243	-1.8141	0.25286	0.70548	0.069662	0.51789
MZT2B	4	-0.45045	-2.3775	0.070365	0.41419	0.017429	0.21076
N4BP1	5	0.1012	0.74265	0.3205	0.77404	0.45769	0.8009
N4BP2	5	0.043026	0.35085	0.65028	0.92958	0.7257	0.91982
N4BP2L1	4	-0.0058541	-0.037593	0.98723	0.99641	0.97001	0.99236
N4BP2L2	11	0.011588	0.14007	0.69982	0.94652	0.88861	0.9729
N4BP3	5	0.25175	1.6852	0.010052	0.13558	0.09195	0.57123
N6AMT1	5	0.1133	1.3204	0.2633	0.71703	0.18669	0.65953
N6AMT2	5	-0.18084	-1.3196	0.33117	0.77938	0.18696	0.65953
NAA10	5	-0.57671	-2.1804	0.015884	0.1792	0.029226	0.3125
NAA11	5	-0.0036521	-0.037584	0.95085	0.99343	0.97002	0.99236
NAA15	5	-0.99592	-3.8323	0.00066644	0.017595	0.00012694	0.0049307
NAA16	5	-0.039227	-0.30455	0.84538	0.97829	0.76071	0.93407
NAA20	5	-0.48101	-2.635	0.033767	0.27725	0.0084142	0.1214
NAA25	5	-0.33976	-2.2311	0.10613	0.49987	0.025671	0.28341
NAA30	5	-0.18578	-1.4908	0.31989	0.77336	0.13601	0.61908
NAA35	5	-0.23208	-1.6563	0.23209	0.68862	0.097665	0.57962
NAA38	4	-1.7564	-3.3187	0	0	0.00090441	0.022156
NAA40	5	-0.17675	-1.835	0.33933	0.78413	0.066513	0.50832
NAA50	5	-1.1181	-3.9175	0.0004443	0.012924	8.9479e-05	0.0037867
NAA60	5	0.15668	1.5994	0.11518	0.51656	0.10972	0.59064
NAAA	5	0.074843	0.79981	0.45829	0.8524	0.42382	0.78632
NAALAD2	5	0.070962	0.41183	0.48106	0.86318	0.68046	0.9025
NAALADL1	5	-0.35275	-2.1027	0.095135	0.47504	0.03549	0.36034
NAALADL2	5	0.1235	0.8682	0.22304	0.67895	0.38529	0.76804
NAB1	5	0.012684	0.091796	0.84805	0.97829	0.92686	0.98219
NAB2	5	0.036832	0.34314	0.69221	0.94375	0.73149	0.9219
NABP1	7	-0.081943	-0.65325	0.63112	0.92473	0.51359	0.82835
NABP2	5	-0.062365	-0.76967	0.73048	0.95787	0.44149	0.79375
NACA	10	-0.6131	-2.7825	0.00016661	0.0064378	0.0053949	0.085511
NACA2	5	-0.23314	-1.1313	0.23031	0.68693	0.25792	0.69856
NACAD	5	0.16477	1.5239	0.095968	0.47645	0.12754	0.61216
NACC1	5	0.2279	1.6144	0.019382	0.20303	0.10644	0.58657
NACC2	5	0.13744	1.0318	0.173	0.61218	0.30219	0.72089
NADK	5	-0.17121	-1.2544	0.35088	0.79116	0.20968	0.66863
NADK2	5	0.19847	1.1121	0.043708	0.3244	0.2661	0.70242
NADSYN1	5	-0.12842	-1.2344	0.47318	0.86017	0.21707	0.67411
NAE1	5	-0.29882	-1.3595	0.14456	0.57272	0.174	0.65133
NAF1	5	-0.15302	-1.3907	0.40059	0.82078	0.16431	0.64636
NAGA	5	-0.028817	-0.2032	0.89842	0.9849	0.83898	0.95831
NAGK	5	0.086507	0.675	0.39448	0.81631	0.49968	0.8223
NAGLU	5	-0.091382	-0.81976	0.60369	0.91769	0.41235	0.78207
NAGPA	5	0.10024	0.79565	0.32617	0.77716	0.42624	0.78813
NAGS	5	-0.14144	-1.311	0.43086	0.8378	0.18985	0.66107
NAIF1	4	0.059598	0.60484	0.6053	0.91769	0.54528	0.84244
NAIP	5	-0.14185	-1.1871	0.42975	0.83677	0.23517	0.68423
NALCN	5	0.07074	0.76505	0.48228	0.86409	0.44424	0.79513
NAMPT	5	-0.033692	-0.25783	0.87243	0.98313	0.79654	0.94462
NANOG	3	0.062996	0.53312	0.65273	0.92968	0.59395	0.86502
NANOGNB	5	-0.1136	-0.55488	0.52038	0.8794	0.57898	0.85865
NANOS1	5	0.1433	1.2934	0.15334	0.58545	0.19586	0.66451
NANOS2	5	0.052269	0.65422	0.59469	0.91412	0.51297	0.82804
NANOS3	5	0.086289	1.0227	0.39526	0.81664	0.30644	0.72241
NANP	5	0.11981	0.78377	0.23742	0.69416	0.43318	0.79058
NANS	5	-0.051901	-0.23036	0.78052	0.96825	0.81782	0.9512
NAP1L1	5	0.075437	0.51451	0.45551	0.85179	0.6069	0.87214
NAP1L2	5	0.17717	1.1278	0.073309	0.42267	0.25939	0.69907
NAP1L3	5	-0.043431	-0.28864	0.82139	0.97622	0.77286	0.93778
NAP1L4	5	-0.033451	-0.41157	0.87371	0.98313	0.68066	0.9025
NAP1L5	5	-0.031319	-0.23531	0.88376	0.98354	0.81397	0.95006
NAPA	5	-1.8328	-4.3743	0	0	1.2182e-05	0.00086284
NAPB	5	0.04337	0.20553	0.64767	0.92887	0.83716	0.95757
NAPEPLD	5	0.010488	0.091432	0.86349	0.98071	0.92715	0.98219
NAPG	5	-0.5757	-2.37	0.015995	0.17933	0.017789	0.21396
NAPRT1	5	-0.19611	-1.7661	0.29973	0.75394	0.077374	0.53729
NAPSA	5	0.013589	0.12978	0.84277	0.97829	0.89674	0.97531
NARF	5	0.2003	1.7475	0.041708	0.31581	0.080556	0.54798
NARFL	3	-1.3715	-3.4301	0.00055537	0.015267	0.00060344	0.016047
NARG2	5	-0.033805	-0.29561	0.87188	0.98313	0.76753	0.93525
NARS	5	-2.2407	-5.8198	0	0	5.8923e-09	2.2553e-06
NARS2	5	-0.22792	-1.3239	0.23936	0.69555	0.18555	0.6595
NASP	5	-0.2788	-1.7348	0.16617	0.60428	0.082776	0.55367
NAT1	5	0.13205	1.5607	0.19166	0.63931	0.1186	0.60407
NAT10	5	-1.0159	-3.9645	0.00055537	0.015267	7.3542e-05	0.0032777
NAT14	5	0.021347	0.30064	0.79312	0.97038	0.76369	0.93499
NAT16	5	0.045832	0.57232	0.6334	0.92537	0.56711	0.85216
NAT2	5	-0.18017	-1.2639	0.33239	0.77997	0.20626	0.66696
NAT6	5	0.060338	0.59061	0.54371	0.88995	0.55478	0.84606
NAT8	5	0.071727	0.68908	0.47695	0.86121	0.49077	0.81992
NAT8L	5	0.090988	0.97415	0.37115	0.79909	0.32998	0.735
NAT9	4	0.06805	0.56676	0.55676	0.89613	0.57088	0.85475
NAV1	5	0.075218	0.88643	0.45674	0.85179	0.37538	0.76186
NAV2	5	0.028327	0.24893	0.74925	0.96297	0.80341	0.94668
NAV3	5	0.075731	0.59395	0.45385	0.85178	0.55255	0.84569
NBAS	5	0.013628	0.10075	0.84255	0.97829	0.91975	0.98
NBEA	10	0.054483	1.0406	0.39037	0.81345	0.29807	0.71839
NBEAL1	5	-0.019817	-0.13693	0.95335	0.99343	0.89109	0.97364
NBEAL2	5	0.16714	1.6204	0.091803	0.46774	0.10516	0.5853
NBL1	5	0.10894	1.035	0.28307	0.74088	0.30068	0.7197
NBN	5	0.14414	1.3314	0.15095	0.58389	0.18306	0.65738
NBPF3	6	0.026546	0.28377	0.71959	0.95433	0.77659	0.9385
NBPF4	2	-0.26834	-1.5784	0.28579	0.74311	0.11448	0.5965
NBPF6	3	-0.085849	-0.82653	0.63112	0.92473	0.4085	0.78053
NBR1	5	0.069138	0.67109	0.49211	0.86838	0.50216	0.82349
NCALD	5	0.011881	0.10293	0.85316	0.97872	0.91802	0.97995
NCAM2	5	-0.040735	-0.29181	0.83711	0.97829	0.77043	0.93661
NCAN	5	0.23747	1.5841	0.014606	0.16913	0.11317	0.5965
NCAPD2	5	-0.91472	-3.1786	0.00088859	0.021592	0.00148	0.032228
NCAPD3	5	-0.47185	-2.6663	0.036988	0.29378	0.0076701	0.11274
NCAPG	5	-0.62546	-3.0555	0.011274	0.14552	0.002247	0.044073
NCAPG2	5	-0.40887	-2.4937	0.061535	0.3855	0.012643	0.1657
NCAPH	5	-0.98347	-3.486	0.00072198	0.018841	0.00049024	0.013728
NCAPH2	5	-0.35754	-2.1806	0.091858	0.46776	0.029216	0.3125
NCBP1	4	-1.7458	-4.4226	0	0	9.754e-06	0.00073485
NCBP2	7	-1.8096	-5.467	0	0	4.5782e-08	1.1798e-05
NCCRP1	5	0.054704	0.51332	0.57814	0.90585	0.60773	0.87249
NCDN	5	-0.082061	-0.93431	0.64134	0.92807	0.35014	0.74758
NCEH1	5	0.087343	0.63115	0.3902	0.81338	0.52794	0.83472
NCF1	5	-0.1374	-1.5966	0.4448	0.84665	0.11036	0.59199
NCF2	5	0.094231	0.6276	0.35544	0.79328	0.53026	0.83578
NCF4	5	0.11662	0.82693	0.25003	0.70394	0.40828	0.78053
NCK1	5	0.012761	0.047188	0.84772	0.97829	0.96236	0.99131
NCK2	5	-0.027156	-0.21229	0.90748	0.98547	0.83188	0.95492
NCKAP1	5	-0.20473	-1.9247	0.28235	0.73971	0.054271	0.46181
NCKAP1L	5	-0.041505	-0.53479	0.83261	0.97806	0.59279	0.86468
NCKAP5	5	-0.016909	-0.1381	0.9714	0.99511	0.89016	0.97342
NCKAP5L	5	-0.13057	-1.0481	0.46696	0.85674	0.29458	0.71665
NCKIPSD	5	0.10018	0.92839	0.32639	0.77716	0.3532	0.74871
NCL	5	-1.1876	-3.8492	0.00022215	0.0079681	0.0001185	0.0046387
NCLN	5	-0.062846	-0.80228	0.7282	0.95722	0.42239	0.78566
NCMAP	5	-0.078327	-0.64483	0.65745	0.93131	0.51904	0.83173
NCOA1	5	0.013739	0.13126	0.84172	0.97829	0.89557	0.97499
NCOA2	5	0.041184	0.4401	0.663	0.93339	0.65986	0.89411
NCOA3	5	0.049	0.52601	0.61474	0.92035	0.59888	0.86739
NCOA4	5	-0.27539	-1.5699	0.17033	0.60974	0.11643	0.59966
NCOA5	5	0.14299	0.97264	0.15439	0.58679	0.33073	0.73531
NCOA6	5	-0.060793	-0.68715	0.73709	0.95862	0.49199	0.82036
NCOA7	5	0.033973	0.18482	0.71221	0.95105	0.85337	0.96344
NCOR1	5	0.12726	0.68405	0.20821	0.65917	0.49394	0.821
NCOR2	5	0.10094	1.182	0.32234	0.77564	0.23719	0.68576
NCR1	5	0.070664	0.71303	0.48273	0.86413	0.47582	0.81172
NCR2	5	0.1902	1.0724	0.053982	0.36411	0.28356	0.71244
NCR3	5	0.091447	1.0233	0.36893	0.79873	0.30618	0.72239
NCR3LG1	5	-0.004048	-0.031289	0.95302	0.99343	0.97504	0.99296
NCS1	4	0.031165	0.35836	0.77224	0.96666	0.72008	0.91815
NCSTN	5	-0.24193	-1.6663	0.21704	0.67044	0.095653	0.57545
NDC1	5	-0.12736	-0.93562	0.47645	0.86121	0.34947	0.74734
NDC80	5	-1.0482	-2.8676	0.0004443	0.012924	0.0041359	0.069795
NDE1	5	0.15117	1.1432	0.13051	0.5474	0.25296	0.69574
NDEL1	5	0.073862	0.7104	0.46462	0.85565	0.47746	0.81273
NDFIP1	5	0.024035	0.20631	0.77463	0.96673	0.83655	0.9574
NDFIP2	5	0.07817	0.62905	0.44002	0.84296	0.52932	0.83546
NDN	5	0.17228	1.7703	0.081695	0.44248	0.076679	0.53642
NDNF	5	-0.026116	-0.17281	0.91442	0.9864	0.8628	0.96577
NDNL2	5	-0.12743	-0.75047	0.47623	0.86121	0.45297	0.7982
NDOR1	5	-0.57262	-3.0389	0.016272	0.18064	0.0023748	0.046128
NDP	5	0.17195	1.3142	0.082361	0.44361	0.18879	0.66033
NDRG1	5	0.12774	0.99172	0.20682	0.65725	0.32133	0.72901
NDRG2	5	0.076737	0.75118	0.44741	0.84809	0.45255	0.79794
NDRG3	5	-0.092298	-0.5079	0.60019	0.91608	0.61153	0.874
NDRG4	5	-0.037325	-0.3762	0.85477	0.97907	0.70677	0.91274
NDST1	5	0.00064718	0.0069854	0.92369	0.98754	0.99443	0.99808
NDST2	5	0.013034	0.19031	0.84577	0.97829	0.84907	0.96159
NDST3	5	0.1877	1.5505	0.057203	0.37468	0.12102	0.60782
NDST4	5	0.11655	0.73186	0.25014	0.70394	0.46426	0.80499
NDUFA1	4	-1.0176	-3.1942	0.0011663	0.02665	0.0014022	0.031017
NDUFA10	5	-0.8484	-3.2059	0.0016106	0.034118	0.0013466	0.030261
NDUFA11	5	-1.072	-4.0044	0.0004443	0.012924	6.2165e-05	0.0028998
NDUFA12	4	-0.086348	-0.82044	0.62712	0.92332	0.41196	0.78192
NDUFA13	5	-0.92674	-3.6173	0.00088859	0.021592	0.00029771	0.0093067
NDUFA2	6	-1.2841	-4.8131	0	0	1.4861e-06	0.00016936
NDUFA3	4	-0.82803	-3.4064	0.0051649	0.085165	0.00065829	0.01708
NDUFA4	2	-0.6007	-1.7074	0.0988	0.4837	0.087745	0.56465
NDUFA4L2	5	0.010925	0.14448	0.86016	0.97988	0.88512	0.97183
NDUFA5	3	-0.60949	-1.7669	0.048595	0.34585	0.077238	0.53729
NDUFA6	5	-0.99613	-3.7773	0.00066644	0.017595	0.00015854	0.005802
NDUFA7	5	-0.045564	-0.4627	0.81173	0.97454	0.64358	0.88706
NDUFA8	5	-1.0386	-3.8036	0.00049983	0.014062	0.00014262	0.0053915
NDUFA9	5	-0.98273	-3.8189	0.00072198	0.018841	0.00013403	0.0051731
NDUFAB1	5	-1.1585	-3.4784	0.00022215	0.0079681	0.00050446	0.014018
NDUFAF1	5	-0.69183	-3.2681	0.0068866	0.10248	0.0010828	0.02572
NDUFAF2	5	-0.22497	-1.5062	0.24386	0.69887	0.13202	0.61675
NDUFAF3	5	-0.29595	-2.4515	0.14784	0.57757	0.014225	0.18096
NDUFAF4	4	-0.27976	-1.509	0.20576	0.65652	0.1313	0.61537
NDUFAF5	5	-0.11071	-0.9458	0.53032	0.88395	0.34425	0.74444
NDUFAF6	5	0.00046333	0.0023381	0.92441	0.98754	0.99813	0.9993
NDUFAF7	5	-0.08526	-0.86128	0.62896	0.9239	0.38908	0.76962
NDUFB1	5	-0.60588	-2.1851	0.012496	0.15192	0.028881	0.30991
