Gene	sgRNA	Mel202|beta	Mel202|z	Mel202|p-value	Mel202|fdr	Mel202|wald-p-value	Mel202|wald-fdr
PDZD7	5	-0.014691	-0.17564	0.94585	0.98755	0.86058	0.94581
PDZD8	5	0.19842	0.9512	0.11724	0.47026	0.3415	0.69644
PDZD9	5	0.18885	0.5532	0.13629	0.50535	0.58012	0.82024
PDZK1	6	-0.4835	-2.7518	0.041764	0.27119	0.0059261	0.082717
PDZK1IP1	5	0.080317	0.38961	0.50405	0.83321	0.69683	0.88156
PDZRN3	5	0.093183	0.82093	0.44929	0.80264	0.41168	0.73372
PDZRN4	5	0.23722	1.4576	0.059425	0.33219	0.14494	0.55492
PEA15	5	-0.094413	-0.71177	0.72587	0.92583	0.47661	0.77061
PEAK1	5	0.085362	0.6849	0.48289	0.82425	0.49341	0.77764
PEAR1	5	-0.47323	-2.5765	0.064701	0.3487	0.0099812	0.12102
PEBP1	5	-0.27014	-2.1142	0.26741	0.67196	0.034502	0.29824
PEBP4	5	-0.059033	-0.27249	0.86005	0.96945	0.78525	0.91736
PECR	5	-0.011212	-0.10959	0.93091	0.98504	0.91273	0.96815
PEF1	5	-0.21285	-1.0535	0.37682	0.75339	0.29209	0.66575
PEG10	5	-0.0055634	-0.041344	0.90425	0.97879	0.96702	0.98745
PEG3	5	0.17789	1.1896	0.16239	0.54644	0.23421	0.62974
PELI1	5	0.30412	1.5743	0.013773	0.13634	0.11542	0.5232
PELI2	5	-0.084444	-0.62339	0.76041	0.9361	0.53303	0.79504
PELI3	5	0.071955	0.61785	0.5396	0.84701	0.53668	0.79708
PELO	5	-1.1856	-4.2872	0.00011107	0.0036298	1.809e-05	0.0013405
PELP1	5	-0.63616	-2.2221	0.018883	0.1684	0.026274	0.24653
PEMT	5	0.051251	0.48002	0.63407	0.88986	0.63122	0.85072
PENK	5	0.06754	0.63567	0.56042	0.85808	0.52499	0.7931
PEPD	5	0.2524	1.6151	0.044652	0.2837	0.10628	0.50811
PER1	5	0.079944	0.62814	0.50561	0.83349	0.52991	0.79412
PER2	5	0.043412	0.42291	0.67133	0.90205	0.67236	0.87141
PER3	5	-0.12191	-0.90731	0.62918	0.88771	0.36424	0.70731
PERP	5	0.048931	0.27318	0.64451	0.89331	0.78471	0.91714
PES1	5	-1.3029	-3.7283	5.5537e-05	0.0021142	0.0001928	0.0068992
PET100	5	-0.099567	-0.63028	0.7066	0.91803	0.52851	0.79384
PET112	5	-0.81611	-3.2885	0.0033878	0.049918	0.0010073	0.022814
PET117	4	-0.0085815	-0.042473	0.94763	0.98796	0.96612	0.98745
PEX1	5	0.0085491	0.042944	0.83744	0.96088	0.96575	0.98745
PEX10	5	-0.12688	-0.97169	0.61268	0.88087	0.33121	0.69051
PEX11A	5	0.14433	0.68831	0.25675	0.6628	0.49125	0.77683
PEX11B	5	-0.20725	-0.99596	0.38943	0.76022	0.31927	0.68399
PEX11G	5	0.17849	1.3875	0.16089	0.54453	0.1653	0.57166
PEX12	5	-0.19412	-1.1828	0.41925	0.78178	0.23689	0.63291
PEX13	4	0.059008	0.42326	0.65823	0.89938	0.6721	0.87127
PEX14	5	0.0096831	0.07651	0.83217	0.96074	0.93901	0.97779
PEX16	5	-0.02341	-0.29125	0.9865	0.99747	0.77086	0.91039
PEX19	5	-0.10701	-0.54741	0.67838	0.906	0.5841	0.82275
PEX2	5	-0.4458	-1.7751	0.079418	0.38833	0.075875	0.4551
PEX26	5	0.21927	1.3693	0.082806	0.39612	0.1709	0.57676
PEX3	5	0.22813	1.2546	0.070143	0.36356	0.20961	0.61064
PEX5	5	0.10135	0.60224	0.41464	0.77751	0.54702	0.80233
PEX5L	5	0.074865	0.64629	0.52644	0.84075	0.51809	0.79011
PEX6	5	-0.0068123	-0.051864	0.9102	0.98021	0.95864	0.98506
PEX7	5	0.20551	1.0448	0.10474	0.44486	0.2961	0.66782
PF4	2	-0.03366	-0.3145	0.88676	0.97534	0.75314	0.90256
PF4V1	2	0.12594	0.54695	0.56964	0.86308	0.58442	0.82285
PFAS	5	-0.046531	-0.58959	0.9107	0.98039	0.55547	0.80683
PFDN1	4	-1.1915	-3.1408	0.0011107	0.022321	0.0016849	0.033084
PFDN2	5	-1.2856	-3.5484	5.5537e-05	0.0021142	0.00038757	0.011497
PFDN4	3	-0.67929	-1.859	0.053649	0.31364	0.063029	0.42347
PFDN5	8	-0.94619	-4.257	0.00011107	0.0036298	2.0715e-05	0.0014513
PFDN6	5	-0.97082	-3.3598	0.0011107	0.022321	0.00078006	0.019084
PFKFB1	5	0.19963	1.7664	0.11535	0.46695	0.077328	0.45895
PFKFB2	5	-0.041666	-0.28034	0.93174	0.98504	0.77922	0.91476
PFKFB3	5	0.26901	1.5289	0.031212	0.23042	0.12629	0.53466
PFKFB4	5	0.016832	0.15269	0.79729	0.9479	0.87865	0.95415
PFKL	5	-0.015365	-0.10386	0.94874	0.98871	0.91728	0.96999
PFKM	5	0.059545	0.58452	0.59736	0.87525	0.55887	0.8086
PFKP	5	0.22572	1.5788	0.073587	0.3725	0.11439	0.52192
PFN1	5	-0.24257	-1.2842	0.31562	0.71126	0.19909	0.60252
PFN2	5	0.18455	1.0225	0.14517	0.51906	0.30655	0.67479
PFN3	5	0.18144	1.167	0.15367	0.53194	0.2432	0.63714
PFN4	5	0.16277	0.95405	0.20082	0.59697	0.34006	0.696
PGAM1	3	-0.45179	-1.4376	0.16156	0.54547	0.15056	0.56001
PGAM2	5	-0.21008	-1.6377	0.38315	0.75797	0.10149	0.50064
PGAM4	2	-1.2957	-2.2281	0.012996	0.13131	0.025873	0.24429
PGAM5	5	-0.23507	-1.7767	0.33033	0.7196	0.075616	0.4543
PGAP1	5	-0.19295	-1.1118	0.4223	0.78351	0.26621	0.65262
PGAP2	5	0.12669	0.89802	0.31856	0.7132	0.36918	0.71057
PGAP3	5	0.15428	1.1519	0.22537	0.6313	0.24938	0.64191
PGBD1	5	-0.15733	-0.94783	0.52116	0.83823	0.34322	0.69644
PGBD2	5	-0.13297	-0.96464	0.59319	0.8735	0.33473	0.69269
PGBD3	5	-0.18906	-0.73468	0.4328	0.79101	0.46253	0.76431
PGBD4	5	0.13779	0.77934	0.27963	0.68345	0.43578	0.74979
PGC	5	-0.18825	-1.2045	0.43491	0.79285	0.22839	0.62476
PGD	5	-0.79472	-3.1549	0.0041097	0.056879	0.0016058	0.031984
PGF	5	0.2364	1.545	0.060313	0.33477	0.12235	0.53102
PGGT1B	5	-0.44384	-1.9071	0.080584	0.39142	0.056505	0.40056
PGK1	5	-0.26571	-1.7855	0.27452	0.67796	0.074181	0.45244
PGK2	5	0.083465	0.6445	0.49117	0.82851	0.51925	0.79066
PGLS	5	-0.088292	-0.85468	0.74647	0.93097	0.39273	0.72357
PGLYRP1	5	0.087131	0.93016	0.47423	0.81854	0.35229	0.70031
PGLYRP2	5	-0.011232	-0.12364	0.93102	0.98504	0.9016	0.96362
PGLYRP3	5	-0.18171	-0.80017	0.45268	0.80512	0.42361	0.7414
PGLYRP4	5	-0.11734	-0.74524	0.64212	0.89216	0.45613	0.76125
PGM1	5	0.21037	0.9878	0.096357	0.42577	0.32325	0.68608
PGM2	5	0.13598	0.9857	0.28574	0.68889	0.32428	0.68608
PGM2L1	5	0.15119	1.4425	0.23431	0.63925	0.14916	0.55795
PGM3	5	-0.08934	-0.8694	0.74225	0.93097	0.38463	0.7188
PGM5	5	0.10726	0.84392	0.38937	0.76022	0.39871	0.72735
PGP	5	-0.15098	-0.92426	0.53821	0.8466	0.35535	0.70216
PGPEP1	5	0.035546	0.3103	0.71082	0.91995	0.75633	0.90355
PGPEP1L	5	0.10378	1.0116	0.40414	0.7712	0.31171	0.67959
PGR	7	-0.059932	-0.53339	0.86827	0.97057	0.59376	0.82886
PGRMC1	6	0.061899	0.58397	0.54187	0.84814	0.55924	0.80904
PGRMC2	5	-0.060248	-0.51582	0.85527	0.96734	0.60598	0.83632
PGS1	5	-0.16185	-1.6178	0.50822	0.83432	0.10569	0.50782
PHACTR2	5	0.1443	0.94083	0.2568	0.66284	0.34679	0.69754
PHACTR3	5	-0.00082745	-0.0066233	0.88098	0.97355	0.99472	0.99853
PHACTR4	5	0.079986	0.38811	0.50544	0.83349	0.69793	0.88194
PHAX	5	-0.99762	-3.0656	0.00083306	0.0179	0.0021722	0.039797
PHB	5	-2.4759	-5.1822	0	0	2.1934e-07	6.6122e-05
PHB2	5	-2.7053	-5.4903	0	0	4.0129e-08	2.258e-05
PHC1	5	0.041849	0.29557	0.68005	0.90644	0.76756	0.90887
PHC2	6	0.071703	0.55884	0.49739	0.83034	0.57627	0.81826
PHC3	5	0.32232	1.2921	0.0083306	0.095178	0.19631	0.5995
PHEX	5	0.21938	1.0453	0.082695	0.39612	0.29589	0.66782
PHF1	5	0.18295	1.1944	0.14945	0.52476	0.23232	0.6281
PHF10	5	-0.019111	-0.057153	0.96701	0.99367	0.95442	0.98415
PHF11	5	0.14627	0.89718	0.25081	0.65716	0.36962	0.71097
PHF12	5	-0.18893	-1.5089	0.43308	0.79103	0.13133	0.5405
PHF13	5	0.023755	0.20216	0.76508	0.93816	0.83979	0.93806
PHF14	5	-0.017442	-0.15264	0.95807	0.99134	0.87868	0.95415
PHF19	13	0.19555	2.0533	0.01194	0.12342	0.040041	0.32862
PHF2	5	0.0041462	0.034257	0.85827	0.96884	0.97267	0.98993
PHF20	4	-0.42966	-2.0417	0.12196	0.47916	0.041181	0.33477
PHF20L1	5	0.05796	0.3798	0.60319	0.87697	0.7041	0.8846
PHF21A	5	0.13427	1.4593	0.29201	0.69266	0.14447	0.55414
PHF21B	5	0.028653	0.27396	0.74314	0.93097	0.78412	0.91673
PHF23	5	-0.20821	-1.7994	0.3872	0.75989	0.071962	0.44711
PHF3	5	-0.021721	-0.16573	0.9794	0.99554	0.86837	0.94936
PHF5A	5	-1.9395	-4.9277	0	0	8.322e-07	0.00016337
PHF6	5	0.34283	1.5886	0.0048317	0.064397	0.11215	0.51747
PHF7	5	0.12795	0.89989	0.31445	0.71013	0.36818	0.70964
PHF8	5	-0.12848	-1.0489	0.60819	0.87991	0.29423	0.66736
PHGDH	5	0.0334	0.22684	0.72048	0.92328	0.82055	0.93193
PHGR1	1	0.69173	0.79111	0.0069977	0.08361	0.42888	0.74456
PHIP	5	0.035468	0.21828	0.71093	0.91995	0.82721	0.93367
PHKA1	5	0.21426	1.2207	0.089581	0.41096	0.22221	0.61971
PHKA2	5	0.26574	1.9769	0.033544	0.24045	0.048058	0.3662
PHKB	5	0.045108	0.45259	0.66389	0.90152	0.65085	0.86211
PHKG1	5	-0.11288	-0.86203	0.65756	0.89915	0.38867	0.72074
PHKG2	5	-0.0051739	-0.0494	0.90225	0.97844	0.9606	0.98593
PHLDA1	5	-0.17504	-1.3192	0.46884	0.81425	0.18712	0.59039
PHLDA2	5	-0.14472	-1.2865	0.55698	0.85608	0.19827	0.60133
PHLDA3	5	-0.070103	-0.86493	0.81612	0.95459	0.38708	0.71994
PHLDB1	5	0.19061	1.4099	0.13212	0.49614	0.15856	0.56625
PHLDB2	5	0.10662	0.9995	0.39192	0.76185	0.31755	0.6824
PHLDB3	5	0.29231	1.312	0.017716	0.16168	0.18951	0.59303
PHLPP1	5	0.16002	1.1031	0.20799	0.6069	0.26998	0.65461
PHLPP2	5	0.022618	0.17593	0.77024	0.94046	0.86035	0.94581
PHOSPHO1	5	0.26932	1.6007	0.030768	0.22789	0.10945	0.51279
PHOSPHO2	5	0.30167	1.2503	0.014662	0.14247	0.21118	0.61064
PHOX2A	5	0.029237	0.34794	0.74064	0.93097	0.72789	0.89353
PHOX2B	5	0.3038	1.7813	0.013995	0.13801	0.074855	0.45265
PHPT1	5	0.21415	1.6202	0.089803	0.41124	0.1052	0.5073
PHRF1	5	-0.047937	-0.38635	0.90442	0.97879	0.69924	0.88255
PHTF1	5	0.16831	1.1308	0.18538	0.57766	0.25813	0.64698
PHTF2	5	-0.070222	-0.48548	0.81551	0.95437	0.62734	0.84827
PHYH	5	-0.029073	-0.2301	0.98673	0.99753	0.81801	0.9306
PHYHD1	5	-0.081543	-0.42343	0.7713	0.94073	0.67198	0.87127
PHYHIP	5	-0.33639	-1.9644	0.17244	0.56057	0.049479	0.37236
PHYHIPL	5	0.079988	0.38871	0.50544	0.83349	0.69749	0.88166
PHYKPL	5	0.17655	1.4222	0.16567	0.55159	0.15497	0.56434
PI15	5	-0.3219	-2.1011	0.19127	0.58492	0.03563	0.30506
PI16	5	-0.077956	-0.61478	0.78441	0.9451	0.5387	0.79794
PI3	5	0.013138	0.091063	0.8149	0.9541	0.92744	0.97369
PI4K2A	5	0.092584	0.72051	0.4524	0.80486	0.47121	0.76843
PI4K2B	5	0.016759	0.093559	0.79779	0.94812	0.92546	0.97294
PI4KA	5	-0.24929	-1.3947	0.30212	0.70138	0.16311	0.57067
PI4KB	5	-0.25744	-1.7597	0.28824	0.69053	0.078455	0.46045
PIANP	5	0.1904	1.3777	0.13284	0.49792	0.16831	0.57422
PIAS1	5	-0.19534	-1.3179	0.41658	0.77897	0.18755	0.59091
PIAS2	5	0.20837	0.79691	0.099134	0.43085	0.42551	0.7426
PIAS3	5	-0.049248	-0.2796	0.89848	0.97784	0.77978	0.91481
PIAS4	5	0.11245	0.67004	0.37049	0.75056	0.50283	0.78189
PIBF1	5	-0.0088016	-0.046472	0.91986	0.98273	0.96293	0.98703
PICALM	5	0.045903	0.32206	0.66	0.90023	0.7474	0.89978
PICK1	5	0.10159	0.70891	0.41364	0.77672	0.47838	0.77061
PID1	5	-0.12822	-0.50465	0.60902	0.87994	0.61381	0.83939
PIDD	5	0.14664	1.0997	0.24947	0.65587	0.27147	0.65578
PIEZO1	5	0.050257	0.43213	0.63751	0.89048	0.66565	0.86777
PIF1	5	-0.010204	-0.082752	0.9268	0.98483	0.93405	0.97545
PIFO	5	-0.39063	-1.6669	0.11902	0.47422	0.095538	0.48663
PIGA	5	0.20124	1.4207	0.11224	0.46078	0.15541	0.56473
PIGB	5	0.15197	0.60122	0.23276	0.63795	0.5477	0.80256
PIGC	5	-0.43396	-1.4661	0.085971	0.40343	0.14263	0.55267
PIGF	5	0.298	1.2707	0.015661	0.14881	0.20382	0.60773
PIGG	5	0.16103	1.0047	0.20515	0.6034	0.31506	0.68102
PIGH	5	-0.044254	-0.23957	0.92086	0.98334	0.81067	0.92755
PIGK	5	-0.013209	-0.087917	0.93919	0.98664	0.92994	0.9746
PIGL	5	-0.013977	-0.10911	0.94257	0.9871	0.91312	0.96815
PIGM	5	0.047334	0.48833	0.65278	0.89739	0.62531	0.84718
PIGN	5	0.17151	1.064	0.17789	0.56892	0.28732	0.66287
PIGO	5	-0.00031863	-0.002497	0.87871	0.97277	0.99801	0.99934
PIGP	5	0.02871	0.13878	0.74297	0.93097	0.88963	0.95851
PIGQ	5	0.031576	0.26007	0.73026	0.92749	0.79481	0.92157
PIGR	5	-0.0067538	-0.047196	0.90992	0.98014	0.96236	0.98672
PIGS	5	-0.07793	-0.83811	0.78446	0.9451	0.40197	0.72914
PIGT	5	0.23386	1.3985	0.062646	0.3412	0.16196	0.56901
PIGU	5	0.033747	0.32395	0.71915	0.92275	0.74598	0.89934
PIGV	5	-0.12779	-0.93849	0.61002	0.87994	0.34799	0.69838
PIGW	5	0.0033234	0.017678	0.8626	0.9702	0.9859	0.99457
PIGX	5	0.10968	0.79408	0.38104	0.75662	0.42715	0.74348
PIGY	4	-0.24855	-0.98597	0.33778	0.72401	0.32415	0.68608
PIGZ	5	0.25743	1.4821	0.039765	0.26528	0.13831	0.54774
PIH1D1	5	-0.098578	-0.87307	0.71021	0.91988	0.38262	0.71758
PIH1D2	4	-0.25776	-0.90472	0.3225	0.71557	0.36561	0.70762
PIH1D3	5	0.19495	1.0573	0.12379	0.48185	0.29039	0.66522
PIK3AP1	5	0.081124	0.65549	0.50056	0.83176	0.51215	0.78687
PIK3C2A	5	0.021777	0.13276	0.77519	0.94292	0.89439	0.96041
PIK3C2B	5	0.14959	1.2853	0.2397	0.64505	0.19869	0.60184
PIK3C2G	5	0.081408	0.65894	0.49933	0.83135	0.50993	0.78585
PIK3C3	5	-0.17293	-1.0762	0.47595	0.81966	0.28182	0.66126
PIK3CA	5	-0.02869	-0.19243	0.98856	0.99804	0.8474	0.94087
PIK3CB	5	-0.50691	-1.7401	0.049928	0.30077	0.08184	0.46508
PIK3CD	4	-0.11404	-1.0728	0.66261	0.90106	0.28336	0.66126
PIK3CG	5	0.029508	0.25249	0.73909	0.93011	0.80066	0.92364
PIK3IP1	5	0.0047751	0.064096	0.85449	0.96682	0.94889	0.98207
PIK3R1	5	0.37751	1.1685	0.0019993	0.034417	0.24262	0.63678
PIK3R2	5	-0.030021	-0.24106	0.98195	0.99612	0.80951	0.92743
PIK3R3	5	0.17564	1.511	0.16772	0.55433	0.13079	0.54008
PIK3R4	5	0.15786	1.0394	0.21398	0.6154	0.29862	0.66898
PIK3R5	5	-0.056063	-0.37911	0.87115	0.97117	0.70461	0.88471
PIKFYVE	5	0.092412	0.48807	0.45329	0.80581	0.6255	0.84727
PILRA	8	-0.35798	-2.5787	0.074586	0.37598	0.0099187	0.12063
PILRB	4	-0.35315	-1.7928	0.19016	0.58308	0.072998	0.44966
PIM1	5	-0.11382	-0.9545	0.65412	0.89779	0.33983	0.696
PIM2	5	0.027257	0.26246	0.74869	0.93147	0.79297	0.92078
PIM3	5	-0.20697	-1.4526	0.3902	0.76088	0.14634	0.55621
PIN1	5	-0.070719	-0.40726	0.81262	0.9531	0.68382	0.87555
PIN4	6	-0.28233	-1.5336	0.21126	0.6104	0.12514	0.53382
PINK1	5	0.10668	0.72125	0.39154	0.76126	0.47076	0.76827
PINLYP	5	0.23838	1.6137	0.057703	0.32611	0.1066	0.50867
PINX1	5	-0.34288	-1.7953	0.16561	0.55159	0.072599	0.44921
PIP	5	0.14896	0.90598	0.2417	0.64704	0.36495	0.7074
PIP4K2A	5	0.090042	0.60915	0.46218	0.81008	0.54242	0.79926
PIP4K2B	5	0.0094739	0.068673	0.83317	0.96074	0.94525	0.98037
PIP4K2C	5	0.026209	0.23716	0.75319	0.93338	0.81253	0.92801
PIP5K1A	9	-0.46208	-2.6861	0.01866	0.16667	0.0072281	0.096478
PIP5K1B	5	0.22665	0.87027	0.072476	0.36969	0.38415	0.7183
PIP5K1C	5	0.082497	0.59392	0.49556	0.82993	0.55256	0.80534
PIP5KL1	5	0.082092	0.55813	0.49672	0.82999	0.57676	0.81864
PIPOX	5	0.13696	0.92458	0.28285	0.68707	0.35518	0.70203
PIR	5	0.25631	1.6442	0.041208	0.26908	0.10014	0.49809
PIRT	5	0.43134	2.0322	0.00061091	0.013784	0.04213	0.33896
PISD	5	-1.1803	-2.9035	0.00011107	0.0036298	0.0036905	0.057777
PITHD1	5	0.28731	1.4302	0.020104	0.17454	0.15267	0.56155
PITPNA	5	-0.015842	-0.16708	0.95074	0.98931	0.86731	0.94894
PITPNB	5	0.34942	1.519	0.0039987	0.055814	0.12876	0.53813
PITPNC1	5	-0.038658	-0.24188	0.94374	0.98745	0.80888	0.92703
PITPNM1	5	0.20547	1.5846	0.1048	0.44486	0.11305	0.51952
PITPNM2	5	0.059798	0.45704	0.59608	0.8747	0.64765	0.86113
PITPNM3	5	-0.18923	-1.1219	0.43236	0.7906	0.26192	0.64916
PITRM1	5	-0.084161	-0.44572	0.76147	0.93625	0.6558	0.864
PITX1	5	0.042444	0.36054	0.677	0.90557	0.71844	0.88955
PITX2	5	0.28201	1.5897	0.022326	0.18585	0.11189	0.51722
PITX3	5	0.10722	0.79686	0.38948	0.76022	0.42553	0.7426
PIWIL1	5	-0.021879	-0.1714	0.98006	0.99571	0.86391	0.94776
PIWIL2	5	-0.25132	-1.5849	0.29868	0.69903	0.11298	0.51952
PIWIL3	5	0.0012005	0.0089391	0.87221	0.97136	0.99287	0.99747
PIWIL4	5	0.075043	0.52281	0.52588	0.84066	0.60111	0.83334
PJA1	5	0.31764	1.5642	0.0094413	0.10366	0.11778	0.52592
PJA2	5	0.033635	0.24814	0.71932	0.9229	0.80403	0.92507
PKD1	5	0.11127	1.1238	0.37465	0.7527	0.26111	0.64886
PKD1L1	5	-0.10368	-0.70888	0.69071	0.9106	0.4784	0.77061
PKD1L2	5	0.16201	1.0096	0.20265	0.59879	0.3127	0.67979
PKD2	5	0.13143	0.88725	0.3024	0.70138	0.37494	0.71321
PKD2L1	5	0.0091432	0.097008	0.83406	0.96087	0.92272	0.97177
PKD2L2	5	0.34589	1.4032	0.004554	0.061608	0.16057	0.568
PKDCC	5	-0.005696	-0.058244	0.90503	0.97892	0.95355	0.98407
PKDREJ	5	0.10533	1.0318	0.39781	0.7667	0.30217	0.67147
PKHD1	5	-0.14962	-0.83315	0.54299	0.84881	0.40476	0.73029
PKHD1L1	5	-0.36141	-1.8479	0.14684	0.52191	0.064613	0.4282
PKIA	2	-0.27595	-1.6057	0.38804	0.76003	0.10834	0.51107
PKIB	6	0.11561	1.1026	0.31167	0.70716	0.2702	0.65461
PKIG	5	-0.12184	-1.0657	0.6294	0.88789	0.28654	0.66257
PKLR	5	-0.19201	-1.4905	0.42502	0.78589	0.1361	0.54504
PKM	5	-0.50394	-2.3861	0.050927	0.30415	0.017028	0.17994
PKMYT1	5	-0.28799	-1.2839	0.23864	0.6438	0.19918	0.60252
PKN1	5	0.075332	1.2979	0.52455	0.84045	0.19431	0.59799
PKN2	5	-0.13997	-1.0898	0.57092	0.86308	0.27582	0.6589
PKN3	5	0.084942	0.68299	0.48495	0.82556	0.49461	0.7782
PKNOX1	5	0.31876	1.5172	0.0093302	0.103	0.12921	0.53813
PKNOX2	5	0.31126	2.0739	0.011385	0.11926	0.038085	0.31792
PKP1	5	-0.012796	-0.083704	0.93747	0.98621	0.93329	0.97535
PKP2	5	0.17898	1.3895	0.15967	0.54245	0.16467	0.57164
PKP3	5	-0.036237	-0.25969	0.9549	0.99095	0.79511	0.9216
PKP4	5	0.10331	0.78553	0.40614	0.7722	0.43214	0.74732
PLA1A	5	0.026787	0.16529	0.75031	0.93224	0.86872	0.94956
PLA2G10	1	0.15191	0.33735	0.65362	0.89779	0.73586	0.89605
PLA2G12A	5	-0.11114	-0.60365	0.66433	0.90152	0.54608	0.80162
PLA2G12B	5	-0.050574	-0.39906	0.89237	0.97637	0.68985	0.87812
PLA2G15	5	0.20017	1.4967	0.11424	0.46486	0.13447	0.5435
PLA2G16	5	0.1085	0.77406	0.38554	0.75959	0.4389	0.752
PLA2G1B	5	-0.1401	-1.0896	0.57059	0.86308	0.27589	0.6589
PLA2G2A	5	-0.083893	-0.46095	0.76275	0.93691	0.64484	0.85982
PLA2G2D	5	0.24412	1.5319	0.052038	0.30822	0.12555	0.53431
PLA2G2E	5	0.12662	0.82184	0.31862	0.7132	0.41117	0.7336
PLA2G2F	5	0.30554	1.7812	0.013329	0.1337	0.074873	0.45265
PLA2G3	5	0.0090292	0.073602	0.83483	0.96087	0.94133	0.97878
PLA2G4A	5	-0.019754	-0.20953	0.97023	0.99426	0.83403	0.93654
PLA2G4B	2	-0.15563	-0.5184	0.58108	0.86815	0.60418	0.83523
PLA2G4C	5	0.14431	1.0115	0.25675	0.6628	0.31179	0.67967
PLA2G4D	5	0.12013	0.96129	0.33994	0.7244	0.33641	0.69441
PLA2G4E	5	0.10224	0.7104	0.41014	0.77345	0.47746	0.77061
PLA2G4F	5	-0.18296	-1.3234	0.44941	0.80264	0.1857	0.5901
PLA2G5	5	0.28427	1.3946	0.021271	0.18049	0.16314	0.57067
PLA2G6	5	0.10867	1.0025	0.38476	0.75932	0.31612	0.68111
PLA2G7	5	-0.014121	-0.058038	0.94307	0.9871	0.95372	0.98411
PLA2R1	5	0.14061	1.0281	0.2703	0.67401	0.3039	0.67307
PLAA	5	-0.0045638	-0.045177	0.89981	0.97809	0.96397	0.9871
PLAC1	5	0.1261	0.70248	0.32056	0.71515	0.48238	0.77244
PLAC8	5	-0.10014	-0.64713	0.70427	0.91692	0.51755	0.78982
PLAC8L1	5	0.15417	1.2378	0.22604	0.63248	0.21579	0.61441
PLAC9	5	-0.09105	-0.74816	0.73664	0.92987	0.45436	0.76058
PLAG1	5	-0.38337	-2.1768	0.12574	0.48563	0.029495	0.26674
PLAGL1	5	0.20705	1.5828	0.10136	0.43692	0.11348	0.52036
PLAGL2	5	-0.077534	-0.71566	0.78607	0.9451	0.4742	0.76909
PLAT	5	-0.18783	-1.3889	0.43602	0.79375	0.16486	0.57166
PLAU	5	0.24372	1.7921	0.052427	0.3088	0.073124	0.44974
PLAUR	5	-0.067251	-0.77971	0.8275	0.95919	0.43556	0.7496
PLB1	5	0.10232	0.68891	0.40992	0.77345	0.49088	0.77666
PLBD1	5	-0.15078	-0.68768	0.5391	0.84701	0.49166	0.77683
PLBD2	5	-0.022405	-0.22116	0.98228	0.99612	0.82497	0.93366
PLCB1	5	0.084793	0.76138	0.48573	0.82617	0.44643	0.75585
PLCB2	5	0.045805	0.31554	0.66056	0.90043	0.75235	0.90247
PLCB3	5	-0.64344	-2.8283	0.017661	0.16142	0.0046792	0.068948
PLCB4	5	0.16326	0.80211	0.19977	0.59632	0.42249	0.74037
PLCD1	5	0.13763	1.046	0.28024	0.68393	0.29555	0.66782
PLCD4	5	0.19652	1.3216	0.1209	0.47731	0.18631	0.5901
PLCE1	5	0.091798	0.67737	0.45557	0.8073	0.49817	0.78063
PLCG1	5	0.11715	0.93104	0.35155	0.73336	0.35183	0.70007
PLCG2	5	0.10249	0.75356	0.40914	0.77313	0.45111	0.75938
PLCH1	5	0.37538	1.0883	0.0022215	0.036463	0.27648	0.65928
PLCH2	5	-0.11918	-0.92696	0.63657	0.89012	0.35395	0.70109
PLCL1	5	0.080264	0.48695	0.50417	0.83323	0.62629	0.8479
PLCL2	5	0.21759	0.9355	0.084694	0.40121	0.34953	0.6991
PLCXD1	5	0.037539	0.32553	0.7011	0.91533	0.74478	0.89934
PLCXD2	4	-0.048681	-0.43591	0.88765	0.97547	0.6629	0.86702
PLCXD3	5	0.033348	0.2405	0.72082	0.92358	0.80995	0.92755
PLCZ1	5	0.26034	1.1516	0.037765	0.25856	0.24947	0.64191
PLD1	5	0.17874	0.87127	0.16039	0.54386	0.38361	0.71816
PLD2	5	0.26527	2.0595	0.0341	0.24241	0.039444	0.32522
PLD3	5	0.18248	0.95148	0.15034	0.52533	0.34136	0.69644
PLD4	5	0.13297	0.81365	0.29707	0.69748	0.41585	0.73561
PLD5	5	0.12573	0.92585	0.322	0.71557	0.35453	0.70141
PLD6	5	0.040321	0.37951	0.68766	0.90972	0.70431	0.8846
PLEC	4	-0.71725	-2.9171	0.019605	0.17211	0.0035331	0.056051
PLEK	5	0.01821	0.14907	0.79074	0.9463	0.88149	0.95466
PLEK2	5	0.19762	1.6129	0.11879	0.47365	0.10676	0.50867
PLEKHA1	5	0.50339	1.7754	0	0	0.075833	0.45502
PLEKHA3	5	0.0097181	0.052373	0.83211	0.96074	0.95823	0.98504
PLEKHA4	5	-0.022416	-0.28063	0.98239	0.99612	0.779	0.91476
PLEKHA5	10	-0.15951	-1.13	0.40425	0.77133	0.25849	0.64724
PLEKHA6	5	-0.048459	-0.36537	0.90159	0.97831	0.71483	0.88827
PLEKHA7	5	0.22828	1.8669	0.070088	0.36348	0.061914	0.42007
PLEKHA8	7	-0.024385	-0.15114	0.95385	0.99049	0.87986	0.95446
PLEKHB1	5	-0.047557	-0.35858	0.90598	0.97897	0.71991	0.88993
PLEKHB2	5	0.15385	1.0704	0.22692	0.6331	0.28446	0.66201
PLEKHD1	5	0.07604	0.69804	0.5216	0.83842	0.48515	0.77299
PLEKHF1	5	0.080283	0.54964	0.50411	0.83321	0.58257	0.82226
