Gene	sgRNA	Mel285|beta	Mel285|z	Mel285|p-value	Mel285|fdr	Mel285|wald-p-value	Mel285|wald-fdr
PKD2L2	5	0.0078553	0.031141	0.92053	0.98643	0.97516	0.9928
PKDCC	5	0.038471	0.26974	0.91758	0.98612	0.78736	0.94527
PKDREJ	5	0.21036	1.4107	0.16322	0.61705	0.15835	0.80175
PKHD1	5	0.038129	0.24188	0.91919	0.98612	0.80887	0.95193
PKHD1L1	5	-0.15465	-0.99181	0.25464	0.71708	0.32129	0.81874
PKIA	2	0.070168	0.22031	0.85338	0.97053	0.82563	0.95597
PKIB	6	0.11074	0.75126	0.48389	0.85605	0.4525	0.84646
PKIG	5	-0.13357	-0.75687	0.31001	0.75804	0.44913	0.84574
PKLR	5	-0.1216	-1.1681	0.34677	0.78354	0.24276	0.80175
PKM	5	-0.18968	-1.1271	0.17777	0.63474	0.25968	0.8058
PKMYT1	5	-0.66568	-3.2142	0.00022215	0.0093023	0.0013079	0.12457
PKN1	5	-0.12182	-0.94648	0.34627	0.78329	0.3439	0.82388
PKN2	5	-0.22865	-1.1954	0.11552	0.53719	0.23195	0.80175
PKN3	5	-0.081737	-0.62205	0.48412	0.85605	0.53391	0.87068
PKNOX1	5	0.12877	0.60413	0.43913	0.83127	0.54575	0.8723
PKNOX2	5	0.10218	0.74873	0.56975	0.8945	0.45402	0.84763
PKP1	5	0.10909	0.84474	0.5351	0.87856	0.39825	0.83589
PKP2	5	0.14502	0.95037	0.36982	0.79097	0.34192	0.82231
PKP3	5	0.096977	0.87446	0.59513	0.9027	0.38187	0.83167
PKP4	5	0.072356	0.36115	0.72565	0.93498	0.71798	0.92647
PLA1A	5	-0.15301	-0.95491	0.25803	0.72025	0.33962	0.821
PLA2G10	1	0.19225	0.80523	0.5893	0.90119	0.42069	0.83932
PLA2G12A	5	-0.18839	-0.88637	0.17994	0.63767	0.37542	0.83075
PLA2G12B	5	-0.11614	-0.80359	0.36199	0.7872	0.42164	0.83938
PLA2G15	5	0.06611	0.31861	0.76069	0.94554	0.75003	0.93444
PLA2G16	5	0.18249	1.1939	0.23853	0.70276	0.23251	0.80175
PLA2G1B	5	-0.05867	-0.39147	0.58369	0.89952	0.69545	0.91812
PLA2G2A	5	0.19232	0.8291	0.20843	0.6709	0.40705	0.83649
PLA2G2D	5	0.15783	1.0483	0.32289	0.76852	0.29451	0.81443
PLA2G2E	5	0.24343	1.4211	0.098412	0.50832	0.15529	0.80175
PLA2G2F	5	0.41032	1.7142	0.0033322	0.080214	0.086487	0.80175
PLA2G3	5	0.059271	0.36547	0.79862	0.95777	0.71476	0.92522
PLA2G4A	5	0.046799	0.24487	0.86988	0.97473	0.80655	0.95126
PLA2G4B	2	-0.21592	-0.82446	0.31306	0.76137	0.40968	0.83792
PLA2G4C	5	0.18358	0.94964	0.2352	0.69888	0.3423	0.82262
PLA2G4D	5	-0.0046587	-0.042914	0.85466	0.97053	0.96577	0.99187
PLA2G4E	5	0.079504	0.65996	0.6866	0.92555	0.50928	0.866
PLA2G4F	5	0.0016554	0.013937	0.88765	0.97845	0.98888	0.99685
PLA2G5	5	0.093816	0.64387	0.61069	0.90685	0.51966	0.8667
PLA2G6	5	0.16917	1.5163	0.28185	0.73666	0.12945	0.80175
PLA2G7	5	0.027724	0.15655	0.97434	0.99536	0.8756	0.96757
PLA2R1	5	-0.054548	-0.17967	0.60385	0.90523	0.85741	0.96253
PLAA	5	-0.17987	-1.3798	0.19777	0.65908	0.16763	0.80175
PLAC1	5	0.20575	0.83582	0.17444	0.63085	0.40326	0.83589
PLAC8	5	-0.10362	-0.61459	0.4027	0.80845	0.53883	0.87151
PLAC8L1	5	-0.17336	-0.96281	0.21082	0.67222	0.33564	0.82078
PLAC9	5	-0.2156	-0.93389	0.13496	0.57203	0.35036	0.82419
PLAG1	5	0.049186	0.45242	0.8556	0.97053	0.65097	0.90589
PLAGL1	5	0.26076	1.4869	0.072476	0.446	0.13704	0.80175
PLAGL2	5	-0.03343	-0.2179	0.70332	0.93	0.82751	0.95704
PLAT	5	-0.10122	-0.82058	0.41203	0.81375	0.41189	0.83808
PLAU	5	0.12184	1.6301	0.47256	0.85025	0.10308	0.80175
PLAUR	5	0.06245	0.47674	0.78074	0.95147	0.63355	0.90051
PLB1	5	-0.12546	-0.88173	0.33439	0.77441	0.37792	0.83095
PLBD1	5	-0.028158	-0.1759	0.72787	0.93547	0.86037	0.9633
PLBD2	5	0.068279	0.49159	0.7482	0.94261	0.62301	0.89705
PLCB1	5	0.014407	0.12573	0.95379	0.99209	0.89994	0.974
PLCB2	5	-0.06157	-0.56041	0.56937	0.89436	0.5752	0.87906
PLCB3	5	-0.048852	-0.29216	0.63112	0.91382	0.77016	0.94048
PLCB4	5	-0.21119	-1.0757	0.14167	0.58385	0.28208	0.81083
PLCD1	5	0.079978	0.54789	0.68455	0.92547	0.58377	0.88238
PLCD4	5	-0.099066	-0.59114	0.41919	0.81866	0.55443	0.87429
PLCE1	5	-0.12495	-0.70447	0.33617	0.77508	0.48114	0.85765
PLCG1	5	-0.036851	-0.4592	0.68516	0.92551	0.64609	0.90413
PLCG2	5	0.063476	0.51709	0.77513	0.94976	0.6051	0.88974
PLCH1	5	0.16982	0.56559	0.27952	0.73442	0.57167	0.87754
PLCH2	5	0.25927	1.2571	0.074309	0.45008	0.20872	0.80175
PLCL1	5	0.19366	1.026	0.20465	0.66691	0.30488	0.81705
PLCL2	5	0.089382	0.43877	0.63601	0.9147	0.66083	0.90783
PLCXD1	5	0.028797	0.39988	0.96862	0.99357	0.68924	0.91543
PLCXD2	4	0.1367	0.79868	0.46512	0.84591	0.42448	0.8398
PLCXD3	5	0.12697	0.78755	0.44763	0.8366	0.43096	0.8406
PLCZ1	5	0.08089	0.40943	0.6795	0.92413	0.68223	0.91257
PLD1	5	0.23674	1.1209	0.11013	0.5305	0.26234	0.80689
PLD2	5	0.27331	1.3361	0.058869	0.40997	0.18151	0.80175
PLD3	5	0.12282	0.91642	0.46812	0.84748	0.35945	0.8244
PLD4	5	0.11101	0.83796	0.52616	0.87488	0.40205	0.83589
PLD5	5	0.066928	0.5438	0.75647	0.94419	0.58658	0.88316
PLD6	5	0.022256	0.16992	0.99667	0.99861	0.86507	0.96473
PLEC	4	-0.17382	-1.5933	0.2538	0.7163	0.11109	0.80175
PLEK	5	0.12982	0.70697	0.43452	0.82831	0.47958	0.85702
PLEK2	5	-0.012844	-0.10021	0.81106	0.96199	0.92018	0.98081
PLEKHA1	5	0.17165	0.99319	0.27385	0.73139	0.32062	0.81874
PLEKHA3	5	-0.011866	-0.078444	0.81573	0.96228	0.93747	0.98478
PLEKHA4	5	-0.18627	-1.3234	0.18427	0.64197	0.18571	0.80175
PLEKHA5	10	-0.12827	-1.2124	0.17022	0.62538	0.22537	0.80175
PLEKHA6	5	-0.025325	-0.23617	0.74264	0.94146	0.8133	0.95249
PLEKHA7	5	-0.10387	-0.51185	0.40142	0.80726	0.60876	0.89074
PLEKHA8	7	0.041383	0.24808	0.8686	0.97415	0.80407	0.95021
PLEKHB1	5	-0.18495	-1.5723	0.18772	0.64689	0.11588	0.80175
PLEKHB2	5	0.047759	0.24032	0.86305	0.97234	0.81008	0.95217
PLEKHD1	5	0.1904	1.093	0.21437	0.67755	0.27438	0.81039
PLEKHF1	5	0.21847	1.3308	0.14595	0.59323	0.18326	0.80175
PLEKHF2	5	-0.3061	-1.4366	0.049761	0.38193	0.15082	0.80175
PLEKHG1	5	0.18727	1.3376	0.22359	0.68598	0.18101	0.80175
PLEKHG2	5	-0.048311	-0.25395	0.63329	0.91446	0.79953	0.94857
PLEKHG3	5	0.28768	1.5504	0.045152	0.36392	0.12104	0.80175
PLEKHG4	5	-0.064602	-0.61199	0.55482	0.88642	0.54054	0.87151
PLEKHG4B	5	0.039888	0.26413	0.9097	0.98438	0.79168	0.94673
PLEKHG5	5	0.18892	1.5289	0.21887	0.68206	0.12629	0.80175
PLEKHG6	5	0.050209	0.47051	0.84983	0.97008	0.63799	0.90218
PLEKHG7	5	0.15221	0.99472	0.34266	0.77993	0.31987	0.81874
PLEKHH1	5	-0.011077	-0.079105	0.82034	0.96367	0.93695	0.98452
PLEKHH2	5	-0.042917	-0.28843	0.65906	0.92093	0.77302	0.94104
PLEKHH3	5	0.079672	0.51412	0.68594	0.92555	0.60717	0.89049
PLEKHJ1	5	0.022409	0.14638	0.99778	0.99894	0.88362	0.96926
PLEKHM1	5	-0.1942	-1.1662	0.17044	0.62564	0.24353	0.80175
PLEKHM2	5	0.16196	1.18	0.3069	0.75533	0.23799	0.80175
PLEKHM3	5	-0.042384	-0.32265	0.6615	0.92119	0.74696	0.93431
PLEKHN1	5	0.2983	1.6604	0.037376	0.33235	0.096839	0.80175
PLEKHO1	5	-0.039721	-0.25049	0.67339	0.92402	0.80221	0.94949
PLEKHO2	5	-0.019337	-0.1359	0.7743	0.94947	0.8919	0.97195
PLEKHS1	5	-0.042947	-0.23013	0.65878	0.92075	0.81799	0.95437
PLG	8	-0.087567	-0.77671	0.36088	0.78687	0.43733	0.84237
PLGLB1	2	-0.32939	-1.4281	0.16189	0.61652	0.15327	0.80175
PLGLB2	1	-0.62004	-0.83733	0.10341	0.52036	0.40241	0.83589
PLGRKT	5	0.24586	1.5274	0.094413	0.49854	0.12665	0.80175
PLIN1	5	0.25749	1.5031	0.077141	0.45933	0.13282	0.80175
PLIN2	5	-0.080296	-0.48244	0.48889	0.85777	0.6295	0.89907
PLIN3	5	0.2119	0.87462	0.15978	0.61252	0.38178	0.83164
PLIN4	5	-0.10516	-0.83522	0.39631	0.80378	0.40359	0.83589
PLIN5	5	0.22773	1.6112	0.12612	0.55431	0.10715	0.80175
PLK1	5	-0.82452	-3.2113	0	0	0.0013213	0.12457
PLK2	5	-0.25919	-1.1718	0.082695	0.47255	0.24126	0.80175
PLK3	5	-0.046301	-0.34543	0.64373	0.91701	0.72977	0.93046
PLK4	5	-0.45239	-1.7847	0.0079418	0.1413	0.07431	0.80175
PLK5	5	0.34248	1.6937	0.014606	0.20293	0.090326	0.80175
PLLP	5	0.14398	0.82385	0.37371	0.79423	0.41002	0.83792
PLOD1	5	0.24597	1.2717	0.09408	0.49765	0.20347	0.80175
PLOD2	5	-0.14506	-0.96159	0.27835	0.73318	0.33626	0.82078
PLOD3	5	0.26031	1.292	0.072809	0.4466	0.19635	0.80175
PLP1	5	0.10094	0.68367	0.57625	0.89687	0.49418	0.86258
PLP2	5	0.08226	0.61128	0.67172	0.92335	0.54101	0.87161
PLRG1	5	-0.64958	-2.7773	0.00022215	0.0093023	0.0054805	0.23496
PLS1	5	-0.11615	-0.85263	0.36199	0.7872	0.39387	0.83543
PLS3	5	0.23129	0.91971	0.11946	0.54449	0.35773	0.82419
PLSCR1	5	0.0033621	0.025853	0.89626	0.9805	0.97937	0.99427
PLSCR2	5	0.016422	0.14009	0.9639	0.99298	0.88859	0.97104
PLSCR3	5	0.012932	0.074307	0.94602	0.99104	0.94077	0.9862
PLSCR4	5	0.17365	0.94434	0.26686	0.72562	0.34499	0.82419
PLSCR5	5	-0.1247	-0.76324	0.33694	0.77553	0.44532	0.84473
PLTP	5	-0.089648	-0.60996	0.4549	0.84083	0.54189	0.87161
PLVAP	5	0.035826	0.22823	0.93286	0.9887	0.81946	0.95462
PLXDC1	5	0.28879	1.8596	0.04443	0.36069	0.062937	0.80175
PLXDC2	5	0.17882	0.53999	0.24942	0.71182	0.5892	0.8839
PLXNA1	4	0.19116	0.84962	0.26708	0.72562	0.39554	0.83586
PLXNA2	5	0.025616	0.1522	0.98584	0.9958	0.87903	0.96798
PLXNA3	5	0.19254	1.3164	0.20793	0.67055	0.18802	0.80175
PLXNA4	5	0.00086763	0.0058726	0.88326	0.97714	0.99531	0.99864
PLXNB1	5	0.17221	1.0378	0.2718	0.72864	0.29937	0.81514
PLXNB2	5	0.27023	1.6825	0.062201	0.41822	0.092471	0.80175
PLXNB3	5	-0.011211	-0.10735	0.81967	0.96344	0.91451	0.97917
PLXNC1	5	0.13474	1.2478	0.41325	0.81487	0.2121	0.80175
PLXND1	5	0.36508	1.7536	0.0090525	0.15436	0.079499	0.80175
PM20D1	5	-0.058014	-0.356	0.5873	0.90119	0.72184	0.92791
PM20D2	5	0.30227	1.5891	0.034433	0.31811	0.11204	0.80175
PMAIP1	2	-0.18569	-0.89702	0.36721	0.79016	0.36971	0.83016
PMCH	5	-0.093732	-0.66817	0.43974	0.83186	0.50403	0.86503
PMEL	5	-0.044597	-0.3418	0.65056	0.91822	0.7325	0.93159
PMEPA1	5	0.070353	0.8561	0.73692	0.93848	0.39194	0.8351
PMF1	5	-0.22486	-1.7182	0.12013	0.54486	0.085761	0.80175
PMF1-BGLAP	3	-0.36301	-1.3935	0.075808	0.45549	0.16347	0.80175
PMFBP1	5	0.18778	1.2964	0.22209	0.68516	0.19483	0.80175
PML	5	0.07685	0.38519	0.70088	0.92952	0.7001	0.91909
PMM1	5	0.14401	0.89242	0.37371	0.79423	0.37217	0.83075
PMM2	5	0.16419	0.79162	0.29879	0.75147	0.42858	0.84027
PMP2	5	0.11162	0.57623	0.52299	0.87397	0.56446	0.87626
PMP22	5	0.22092	1.0782	0.14051	0.58184	0.28093	0.81083
PMPCA	5	-0.48172	-2.6422	0.0053871	0.10948	0.0082362	0.29542
PMPCB	5	-0.27596	-1.183	0.068699	0.43761	0.23682	0.80175
PMS1	5	-0.16337	-0.61182	0.23253	0.69694	0.54065	0.87151
PMS2	5	0.11895	0.68948	0.48739	0.85752	0.49052	0.86122
PMVK	5	0.10969	0.85913	0.53232	0.87787	0.39027	0.83478
PNCK	5	0.079025	0.66248	0.68844	0.92558	0.50766	0.86577
PNISR	5	-0.086577	-0.59994	0.46557	0.84591	0.54854	0.8729
PNKD	10	-0.16146	-1.5196	0.096301	0.50334	0.1286	0.80175
PNKP	5	-0.063276	-0.57114	0.5607	0.88944	0.5679	0.8771
PNLDC1	5	0.054073	0.20928	0.82717	0.96514	0.83423	0.95806
PNLIP	5	0.043318	0.32061	0.88954	0.97895	0.7485	0.93442
PNLIPRP1	5	-0.0081991	-0.051885	0.83628	0.96849	0.95862	0.99082
PNLIPRP3	5	0.15082	0.9679	0.34827	0.78432	0.33309	0.82064
PNMA1	5	0.017248	0.069062	0.96879	0.99357	0.94494	0.9875
PNMA2	5	0.1872	1.2651	0.22381	0.68631	0.20585	0.80175
PNMA3	5	0.25166	1.2527	0.08475	0.47601	0.2103	0.80175
PNMA5	5	0.15263	0.56738	0.34144	0.77914	0.57046	0.87754
PNMA6C	1	-0.030524	-0.1138	0.83639	0.96849	0.90939	0.97689
PNMAL1	5	0.23763	0.93766	0.10824	0.52576	0.34842	0.82419
PNMAL2	5	0.083143	0.60193	0.66706	0.92274	0.54722	0.87265
PNMT	5	0.014868	0.084677	0.9564	0.99279	0.93252	0.98333
PNN	5	-0.38027	-2.3742	0.019938	0.24279	0.017587	0.4427
PNO1	5	-0.61665	-2.5874	0.00049983	0.018367	0.0096693	0.31598
PNOC	8	0.24073	1.8302	0.039487	0.34216	0.067224	0.80175
PNP	5	0.164	0.72878	0.29934	0.75153	0.46613	0.85109
PNPLA1	5	0.26835	1.3071	0.064201	0.4235	0.19119	0.80175
PNPLA2	5	0.17654	1.1566	0.25747	0.7201	0.24745	0.80175
PNPLA3	5	0.18828	1.2339	0.2212	0.68512	0.21725	0.80175
PNPLA4	5	0.1325	1.0841	0.42325	0.82079	0.27831	0.8108
PNPLA5	5	0.094031	0.75188	0.60963	0.90685	0.45212	0.84646
PNPLA6	5	-0.028546	-0.28267	0.72631	0.93501	0.77743	0.94258
PNPLA7	5	0.11513	0.65268	0.50544	0.86694	0.51396	0.86608
PNPLA8	5	0.15681	1.0632	0.32634	0.76982	0.2877	0.81188
PNPO	5	0.14577	0.95841	0.36688	0.79016	0.33786	0.821
PNPT1	5	-0.37197	-1.8257	0.022715	0.25868	0.067894	0.80175
PNRC1	5	0.20686	1.4754	0.17144	0.6265	0.1401	0.80175
PNRC2	5	-0.046865	-0.30529	0.64062	0.91577	0.76015	0.93767
POC1A	5	-0.30571	-1.7423	0.049983	0.38282	0.08145	0.80175
POC1B	5	-0.065988	-0.58592	0.54815	0.88352	0.55793	0.87429
POC1B-GALNT4	1	0.15149	0.3164	0.69066	0.92678	0.7517	0.93445
POC5	5	-0.1101	-0.51034	0.38171	0.79806	0.60981	0.89162
PODN	5	0.032746	0.2169	0.95007	0.99154	0.82829	0.95714
PODNL1	5	0.29111	1.453	0.042764	0.35468	0.14623	0.80175
PODXL	5	0.20236	1.1598	0.18266	0.64063	0.24613	0.80175
PODXL2	5	0.07252	0.73806	0.72476	0.93479	0.46048	0.85017
POF1B	5	0.033244	0.20017	0.94757	0.99125	0.84135	0.96009
POFUT1	5	-0.28048	-1.9515	0.065034	0.42644	0.051002	0.76211
POFUT2	5	0.19942	1.1068	0.18949	0.64985	0.26837	0.80895
POGK	5	0.10722	0.75919	0.54387	0.88265	0.44774	0.84494
POGLUT1	5	0.1501	0.62326	0.35083	0.78494	0.53312	0.87068
POGZ	5	-0.1733	-1.2967	0.21104	0.67257	0.19472	0.80175
POLA1	5	-0.23182	-0.98715	0.1113	0.5305	0.32357	0.81874
POLA2	5	-0.55858	-2.6807	0.0016661	0.04894	0.0073473	0.27981
POLB	5	0.20244	1.0146	0.18249	0.64063	0.31031	0.81749
POLD1	5	-0.50912	-2.3111	0.0034988	0.082031	0.020828	0.489
POLD2	5	-0.25977	-1.5802	0.082195	0.47121	0.11406	0.80175
POLD3	5	-0.39889	-2.1317	0.01555	0.21148	0.033031	0.61518
POLD4	6	-0.17419	-1.1694	0.16661	0.6206	0.24226	0.80175
POLDIP3	5	0.14232	0.80297	0.37976	0.7966	0.42199	0.83938
POLE	5	-0.4119	-2.3172	0.012885	0.18846	0.020493	0.48425
POLE2	4	-0.23554	-0.78511	0.14867	0.59741	0.43239	0.8406
POLE3	5	0.076808	0.42756	0.70121	0.92968	0.66897	0.90875
POLE4	5	-0.013014	-0.11891	0.81023	0.96184	0.90535	0.97571
POLG	5	-0.023543	-0.18515	0.75236	0.94368	0.85311	0.96176
POLG2	5	-0.037303	-0.24325	0.68305	0.92531	0.80781	0.95143
POLH	5	0.12639	0.86281	0.45068	0.83893	0.38824	0.83362
POLI	5	0.054134	0.29999	0.82689	0.965	0.76419	0.93902
POLK	5	0.10735	0.44372	0.54337	0.88208	0.65724	0.90755
POLL	5	0.10536	0.79569	0.55326	0.88567	0.42621	0.84002
POLM	5	-0.036338	-0.29771	0.68833	0.92558	0.76592	0.93926
POLN	5	0.026817	0.14357	0.97967	0.99568	0.88584	0.97026
POLQ	5	-0.12975	-0.95874	0.32217	0.76852	0.33769	0.821
POLR1A	5	-0.27336	-1.5854	0.070477	0.44263	0.11288	0.80175
POLR1B	5	-0.37697	-2.009	0.02116	0.24918	0.044541	0.7176
POLR1C	5	-0.25823	-1.3738	0.083583	0.47451	0.1695	0.80175
POLR1D	10	-0.0036232	-0.022671	0.81906	0.96342	0.98191	0.99495
POLR1E	5	-0.25657	-1.6344	0.08475	0.47601	0.10217	0.80175
POLR2A	5	-1.3664	-4.0766	0	0	4.5701e-05	0.03165
POLR2B	5	-0.97357	-3.089	0	0	0.0020081	0.15256
POLR2C	5	-0.78718	-3.2651	0	0	0.0010943	0.11472
POLR2D	5	-0.68433	-2.686	0.00022215	0.0093023	0.0072318	0.27765
POLR2E	5	-0.30946	-1.7575	0.048151	0.37549	0.07883	0.80175
POLR2F	5	-0.68646	-2.9122	0.00016661	0.0083565	0.0035894	0.19065
POLR2G	5	-0.57837	-2.7521	0.0013884	0.043253	0.0059209	0.24493
POLR2H	9	-0.60336	-3.0403	0	0	0.0023633	0.16494
POLR2I	5	-0.28648	-1.7587	0.060869	0.41531	0.078635	0.80175
POLR2K	2	-0.7373	-1.3489	0.016328	0.21634	0.17738	0.80175
POLR2L	4	-0.65982	-2.653	0.0016106	0.048173	0.0079774	0.2896
POLR2M	5	-0.036596	-0.33952	0.68683	0.92555	0.73422	0.93215
POLR3A	5	-0.84524	-3.3448	0	0	0.00082337	0.10225
POLR3B	5	-0.73078	-3.1265	5.5537e-05	0.0032258	0.0017687	0.14092
POLR3C	5	0.0028121	0.014365	0.89342	0.9799	0.98854	0.99685
POLR3D	5	0.16405	0.95479	0.29923	0.75153	0.33968	0.821
POLR3E	5	-0.40205	-2.5913	0.015051	0.20766	0.0095623	0.31489
POLR3F	4	-0.38294	-1.1685	0.033433	0.31289	0.2426	0.80175
POLR3G	4	-0.020845	-0.08853	0.77963	0.95096	0.92946	0.98247
POLR3GL	5	-0.15077	-1.2924	0.26402	0.7226	0.19622	0.80175
POLR3H	5	-0.22045	-2.0412	0.12596	0.55412	0.041231	0.69254
POLR3K	5	-0.36702	-2.0388	0.024159	0.26638	0.04147	0.69527
POLRMT	5	0.046478	0.54567	0.87149	0.97505	0.5853	0.88287
POM121	4	-0.32138	-1.5751	0.063979	0.4235	0.11522	0.80175
POM121C	5	-0.51953	-2.5282	0.0031101	0.077348	0.011465	0.34962
POM121L12	5	0.08457	0.57842	0.65978	0.92096	0.56298	0.87569
POM121L2	5	0.15501	0.91413	0.33339	0.77358	0.36065	0.82566
POMC	5	0.15623	1.0594	0.32811	0.77037	0.2894	0.81188
POMGNT1	5	-0.021478	-0.10785	0.76308	0.94559	0.91411	0.97913
POMGNT2	5	-0.096365	-0.75804	0.43013	0.82615	0.44842	0.84521
POMK	5	0.054667	0.38737	0.824	0.96469	0.69848	0.91887
POMP	5	-0.56086	-1.9723	0.0016661	0.04894	0.048572	0.74664
POMT1	4	0.042719	0.20469	0.90736	0.9838	0.83782	0.95904
POMT2	5	0.073272	0.67702	0.72043	0.93364	0.49839	0.86272
POMZP3	5	0.15405	0.62443	0.33644	0.77508	0.53234	0.87068
PON1	5	0.13823	0.83335	0.39831	0.80458	0.40465	0.83589
PON2	5	-0.011856	-0.059474	0.81573	0.96228	0.95257	0.99018
PON3	5	0.41633	1.4616	0.0029435	0.074438	0.14385	0.80175
POP1	5	-0.41386	-2.2935	0.012551	0.1854	0.021818	0.49733
POP4	5	-0.3798	-1.9297	0.02016	0.24297	0.053648	0.77403
POP5	5	-0.56434	-2.9779	0.0016106	0.048173	0.0029023	0.17478
POP7	5	-0.29325	-1.21	0.056981	0.40473	0.22628	0.80175
POPDC2	5	0.25243	1.5383	0.083528	0.47451	0.12398	0.80175
POPDC3	5	0.24756	1.3875	0.091192	0.48927	0.16528	0.80175
POR	5	-0.0058767	-0.036683	0.84966	0.97008	0.97074	0.9924
PORCN	4	0.076923	0.66719	0.73464	0.93769	0.50465	0.86503
POSTN	5	0.064628	0.33868	0.76824	0.94734	0.73485	0.93216
POT1	5	0.073964	0.57414	0.71693	0.93257	0.56587	0.87666
POTEC	2	0.33446	0.95076	0.13729	0.57636	0.34173	0.82228
POTED	4	-0.40622	-1.8839	0.026047	0.27663	0.059572	0.80175
POTEE	2	-0.41389	-1.9245	0.098467	0.50846	0.05429	0.77558
POTEF	1	-0.68691	-1.393	0.082528	0.47205	0.16363	0.80175
POTEG	3	-0.33337	-1.1392	0.093969	0.49721	0.25461	0.80441
POTEI	2	-0.39901	-1.5006	0.10802	0.52568	0.13345	0.80175
POTEJ	4	-0.46428	-2.4881	0.014717	0.20416	0.012843	0.37061
POTEM	1	0.038504	0.19515	0.98445	0.99568	0.84528	0.96086
POU1F1	5	0.22904	1.5974	0.12374	0.55119	0.11017	0.80175
POU2AF1	5	-0.2961	-1.6443	0.055482	0.40277	0.10012	0.80175
POU2F1	5	-0.032429	-0.17028	0.70804	0.93194	0.86479	0.96473
POU2F2	5	0.37703	1.6348	0.0063312	0.12038	0.10208	0.80175
POU2F3	5	-0.1164	-0.95548	0.36116	0.78693	0.33934	0.821
POU3F1	5	0.16668	1.2714	0.2904	0.74371	0.20357	0.80175
POU3F2	5	0.14866	0.93957	0.35588	0.78494	0.34744	0.82419
POU3F3	5	0.30486	1.5638	0.0326	0.31009	0.11788	0.80175
POU3F4	4	0.07917	0.68692	0.72454	0.93479	0.49214	0.86187
POU4F1	5	0.20632	1.3511	0.173	0.62853	0.17665	0.80175
POU4F2	5	0.14092	1.031	0.38637	0.7991	0.30256	0.81659
POU4F3	5	0.26285	1.4048	0.070699	0.44263	0.16008	0.80175
POU5F1	6	-0.20834	-1.2132	0.11141	0.5305	0.22504	0.80175
POU5F1B	4	0.036639	0.18195	0.93535	0.9887	0.85562	0.9618
POU5F2	5	0.14853	0.79037	0.35616	0.78494	0.42931	0.84035
POU6F1	5	0.15545	0.97183	0.33145	0.77239	0.33114	0.82011
POU6F2	5	0.16328	1.1366	0.3019	0.75176	0.2557	0.80441
PP2D1	5	0.09376	0.62795	0.61107	0.90685	0.53004	0.87016
PPA1	5	-0.41425	-2.221	0.012496	0.18503	0.026349	0.55039
PPA2	4	0.077703	0.35638	0.73065	0.93564	0.72156	0.92791
PPAN	5	-0.69097	-3.1947	0.00016661	0.0083565	0.0013998	0.1254
PPAN-P2RY11	1	-0.065303	-0.17795	0.75031	0.94278	0.85876	0.9627
PPAP2A	5	0.13336	0.56509	0.41975	0.81881	0.57201	0.87754
PPAP2B	5	0.17454	0.83476	0.2638	0.7226	0.40385	0.83589
PPAP2C	5	-0.069716	-0.67903	0.53166	0.87787	0.49712	0.86272
PPAPDC1A	5	0.24494	1.3572	0.096079	0.50291	0.1747	0.80175
PPAPDC1B	4	0.15726	0.86707	0.38204	0.79806	0.3859	0.83309
PPAPDC2	5	0.246	1.3526	0.093969	0.49721	0.17619	0.80175
PPAPDC3	5	0.069625	0.39105	0.74086	0.94063	0.69576	0.91812
PPARA	5	0.19058	0.92254	0.21415	0.67744	0.35625	0.82419
PPARD	5	0.17292	1.0127	0.2693	0.72594	0.31121	0.81772
PPARG	5	0.1246	0.82131	0.45929	0.84276	0.41147	0.83808
PPARGC1A	5	0.086091	0.48351	0.65317	0.91854	0.62873	0.8989
PPARGC1B	5	0.054934	0.41829	0.82234	0.96444	0.67573	0.91038
PPAT	5	-0.080776	-0.42207	0.48762	0.85752	0.67297	0.90961
PPBP	5	0.27143	1.2145	0.060869	0.41531	0.22456	0.80175
PPCDC	5	0.26788	1.3035	0.064867	0.42628	0.1924	0.80175
PPCS	8	-0.063373	-0.30806	0.47878	0.85403	0.75803	0.93667
PPDPF	5	-0.13618	-1.0333	0.30173	0.75176	0.30147	0.81652
PPEF1	5	0.25685	1.2616	0.077807	0.46086	0.20709	0.80175
PPEF2	5	-0.023626	-0.1109	0.7518	0.94361	0.91169	0.9779
PPFIA1	5	0.044482	0.27804	0.88304	0.97714	0.78098	0.94347
PPFIA2	9	0.057694	0.47859	0.72165	0.93401	0.63223	0.90006
PPFIA3	5	0.18226	0.91533	0.23898	0.70307	0.36002	0.82505
PPFIA4	5	0.031577	0.22904	0.95568	0.99233	0.81884	0.95447
PPFIBP1	5	0.15688	0.82044	0.32595	0.7695	0.41196	0.83808
PPFIBP2	5	-0.10901	-0.61783	0.38476	0.79846	0.53669	0.87115
PPHLN1	5	-0.15917	-0.94621	0.24347	0.70845	0.34404	0.82402
PPIA	1	-0.61454	-1.4704	0.10519	0.52255	0.14145	0.80175
PPIAL4G	1	-0.49703	-0.76056	0.15806	0.61075	0.44692	0.84493
PPIB	5	-0.20767	-1.9159	0.14773	0.59588	0.055372	0.78257
PPIC	5	0.15177	0.81009	0.34494	0.78224	0.41789	0.83932
PPID	5	0.15306	0.69023	0.34016	0.77877	0.49005	0.86116
PPIE	5	-0.083185	-0.42523	0.47928	0.85403	0.67067	0.90893
PPIF	5	0.20973	1.6069	0.1645	0.61904	0.10808	0.80175
PPIG	5	-0.038348	-0.23036	0.67888	0.92413	0.81781	0.95437
