Gene	sgRNA	MP46|beta	MP46|z	MP46|p-value	MP46|fdr	MP46|wald-p-value	MP46|wald-fdr
MTERFD2	5	0.08116	0.6568	0.32539	0.84953	0.51131	0.99593
MTERFD3	5	0.011415	0.081487	0.92347	0.98766	0.93505	0.99925
MTF1	5	-0.10333	-0.77742	0.2207	0.7899	0.43691	0.99593
MTF2	5	0.18601	1.1865	0.017772	0.35165	0.23542	0.99593
MTFMT	5	-0.14423	-1.1573	0.0998	0.65441	0.24715	0.99593
MTFP1	6	-0.10788	-1.187	0.16472	0.74115	0.23524	0.99593
MTFR1	5	0.0072094	0.066577	0.96407	0.99445	0.94692	0.99925
MTFR1L	5	0.018498	0.21968	0.85449	0.97763	0.82612	0.99593
MTFR2	5	0.16306	1.6012	0.038265	0.48935	0.10934	0.99593
MTG1	5	0.060676	0.71843	0.47062	0.9027	0.47249	0.99593
MTG2	5	-0.04487	-0.46595	0.56231	0.92941	0.64125	0.99593
MTHFD1	5	0.083306	0.72714	0.3119	0.84527	0.46714	0.99593
MTHFD1L	5	0.051637	0.47619	0.54776	0.92227	0.63394	0.99593
MTHFD2	5	0.136	1.2568	0.084416	0.62474	0.20884	0.99593
MTHFD2L	5	0.027552	0.14298	0.7703	0.96595	0.88631	0.99593
MTHFR	5	-0.029155	-0.41755	0.68822	0.95308	0.67627	0.99593
MTHFS	5	-0.0012939	-0.0090946	0.94857	0.99216	0.99274	0.99973
MTHFSD	5	0.047734	0.41219	0.58147	0.9331	0.6802	0.99593
MTIF2	5	-0.15057	-1.1375	0.089026	0.63309	0.25534	0.99593
MTIF3	5	-0.0944	-1.0753	0.25819	0.81809	0.28222	0.99593
MTL5	5	0.060836	0.68285	0.46973	0.9027	0.4947	0.99593
MTM1	5	0.055889	0.65476	0.5095	0.91321	0.51262	0.99593
MTMR1	5	0.0060039	0.039028	0.97829	0.99627	0.96887	0.9994
MTMR10	5	0.07382	0.42214	0.37226	0.87521	0.67292	0.99593
MTMR11	5	0.15185	1.838	0.054482	0.54866	0.066067	0.99593
MTMR12	5	0.14114	1.1945	0.073198	0.60018	0.23227	0.99593
MTMR14	5	0.073351	0.65645	0.37582	0.87657	0.51153	0.99593
MTMR2	5	-0.091191	-0.5583	0.27152	0.82477	0.57664	0.99593
MTMR3	5	-0.0022988	-0.022538	0.93846	0.9901	0.98202	0.99954
MTMR4	5	-0.14907	-1.568	0.091303	0.63766	0.11689	0.99593
MTMR6	5	-0.038748	-0.33188	0.61041	0.93924	0.73998	0.99593
MTMR7	5	0.030065	0.27303	0.74575	0.96226	0.78483	0.99593
MTMR8	5	0.042487	0.39361	0.62935	0.94557	0.69387	0.99593
MTMR9	5	0.018558	0.13775	0.85416	0.97756	0.89044	0.99593
MTNR1A	5	0.036937	0.39171	0.67994	0.95173	0.69527	0.99593
MTNR1B	5	0.016276	0.14871	0.87454	0.98059	0.88179	0.99593
MTO1	5	0.014811	0.11154	0.8887	0.98279	0.91119	0.99785
MTOR	5	-0.28878	-2.1728	0.0041653	0.15385	0.029793	0.99593
MTPAP	5	0.01662	0.19469	0.87104	0.98007	0.84564	0.99593
MTPN	5	0.24825	1.9578	0.0020549	0.10787	0.050258	0.99593
MTR	5	0.0089975	0.11694	0.94596	0.99092	0.90691	0.99739
MTRF1	5	0.1107	0.62459	0.16661	0.74412	0.53224	0.99593
MTRF1L	4	0.12385	1.0955	0.16306	0.73925	0.27329	0.99593
MTRR	5	-0.0076079	-0.066819	0.88654	0.9826	0.94673	0.99925
MTSS1	5	0.079205	0.85849	0.33722	0.85457	0.39062	0.99593
MTSS1L	5	0.078102	0.80125	0.34516	0.8608	0.42299	0.99593
MTTP	5	0.11521	0.99262	0.14645	0.72266	0.3209	0.99593
MTURN	5	0.068035	0.66602	0.41214	0.88558	0.5054	0.99593
MTUS1	11	-0.01681	-0.22491	0.72642	0.96007	0.82205	0.99593
MTUS2	10	0.059902	0.93576	0.3074	0.84475	0.3494	0.99593
MTX1	5	0.034361	0.35797	0.70465	0.95889	0.72036	0.99593
MTX2	5	0.049351	0.48334	0.56676	0.93028	0.62886	0.99593
MTX3	5	-0.098887	-0.78075	0.23848	0.80112	0.43495	0.99593
MUC1	11	0.0056248	0.064533	0.95668	0.99355	0.94855	0.99925
MUC12	5	0.096037	0.8088	0.23731	0.80019	0.41863	0.99593
MUC15	5	-0.03606	-0.51506	0.63312	0.94557	0.60651	0.99593
MUC16	5	0.064685	0.55245	0.43841	0.8942	0.58064	0.99593
MUC17	5	0.019536	0.20654	0.84433	0.97586	0.83637	0.99593
MUC20	5	0.084009	0.67986	0.30812	0.84475	0.49659	0.99593
MUC21	5	0.017531	0.27512	0.86255	0.97849	0.78323	0.99593
MUC22	5	0.11844	0.9269	0.13557	0.71247	0.35398	0.99593
MUC4	10	0.056114	0.80227	0.34183	0.85826	0.4224	0.99593
MUC5B	5	-0.021673	-0.30394	0.75358	0.96337	0.76118	0.99593
MUC6	5	-0.038728	-0.3558	0.61052	0.93926	0.72199	0.99593
MUC7	5	0.014486	0.19346	0.89237	0.98288	0.8466	0.99593
MUCL1	5	-0.010173	-0.18197	0.8616	0.97849	0.8556	0.99593
MUL1	5	0.071046	0.61935	0.39126	0.87778	0.53569	0.99593
MUM1	5	0.044174	0.73341	0.61391	0.94133	0.46331	0.99593
MUM1L1	5	-0.01779	-0.1198	0.7904	0.96812	0.90464	0.99739
MURC	5	0.069845	0.44939	0.39942	0.88245	0.65315	0.99593
MUS81	5	-0.040377	-0.44513	0.59791	0.93723	0.65622	0.99593
MUSK	5	0.088055	1.1395	0.28341	0.83396	0.2545	0.99593
MUSTN1	5	0.032031	0.36623	0.72642	0.96007	0.7142	0.99593
MUT	5	0.0038857	0.064943	0.99811	0.99972	0.94822	0.99925
MUTYH	5	-0.12449	-1.2164	0.14712	0.72293	0.22385	0.99593
MVB12A	5	-0.029298	-0.40086	0.68716	0.95275	0.68852	0.99593
MVB12B	5	0.054007	0.59797	0.52638	0.91748	0.54986	0.99593
MVD	5	-0.16267	-1.5639	0.069033	0.59534	0.11783	0.99593
MVK	5	-0.05443	-0.59068	0.48756	0.90855	0.55474	0.99593
MVP	5	-0.077882	-0.96386	0.33683	0.85457	0.33512	0.99593
MX1	5	-0.0063919	-0.065408	0.89798	0.98365	0.94785	0.99925
MX2	5	0.045647	0.49857	0.60158	0.93725	0.61808	0.99593
MXD1	4	0.036455	0.2793	0.71315	0.95922	0.78002	0.99593
MXD3	5	0.20797	1.8885	0.0076641	0.21959	0.058953	0.99593
MXD4	5	-0.03136	-0.3308	0.66955	0.95078	0.7408	0.99593
MXI1	7	-0.006188	-0.063862	0.89081	0.98279	0.94908	0.99925
MXRA5	5	-0.043741	-0.44721	0.5717	0.93138	0.65472	0.99593
MXRA7	6	-0.062521	-0.687	0.39481	0.8807	0.49208	0.99593
MXRA8	5	-0.024415	-0.25925	0.73048	0.96029	0.79544	0.99593
MYADM	5	0.076483	0.9877	0.35422	0.86381	0.3233	0.99593
MYADML2	5	0.10287	1.3342	0.20321	0.77903	0.18214	0.99593
MYB	5	0.024591	0.29263	0.79829	0.96984	0.76981	0.99593
MYBBP1A	5	-0.029683	-0.39548	0.68422	0.95251	0.69249	0.99593
MYBL1	5	-0.011463	-0.13122	0.84955	0.97756	0.8956	0.99593
MYBL2	5	0.17863	1.3829	0.023214	0.39885	0.1667	0.99593
MYBPC1	5	0.064008	0.71387	0.44413	0.89559	0.47531	0.99593
MYBPC2	5	0.067298	0.73093	0.41803	0.88794	0.46482	0.99593
MYBPC3	5	-0.024816	-0.32605	0.7277	0.96007	0.74439	0.99593
MYBPH	5	-0.02478	-0.256	0.72781	0.96007	0.79795	0.99593
MYBPHL	5	-0.063388	-0.81807	0.42636	0.88977	0.41332	0.99593
MYC	5	-0.15641	-1.2651	0.078752	0.61356	0.20583	0.99593
MYCBP	5	-0.047985	-0.46474	0.53538	0.91986	0.64212	0.99593
MYCBPAP	5	-0.13223	-1.1828	0.12679	0.70246	0.2369	0.99593
MYCL	5	0.074271	0.74076	0.36904	0.87275	0.45884	0.99593
MYCN	5	0.057095	0.51985	0.50022	0.91116	0.60317	0.99593
MYCT1	5	0.098069	1.0825	0.22648	0.79369	0.27902	0.99593
MYD88	5	0.03278	0.32737	0.71837	0.96007	0.74339	0.99593
MYEF2	5	0.088383	0.55892	0.2813	0.83251	0.57622	0.99593
MYEOV	5	0.061421	0.76445	0.46429	0.90125	0.4446	0.99593
MYEOV2	7	0.10791	1.4248	0.11124	0.67282	0.15422	0.99593
MYF5	5	0.14159	1.3854	0.072531	0.59853	0.16592	0.99593
MYF6	5	-0.039767	-0.36633	0.60241	0.93725	0.71412	0.99593
MYH1	5	0.054925	0.63351	0.51822	0.91525	0.5264	0.99593
MYH10	5	0.14553	1.1288	0.065534	0.58445	0.25898	0.99593
MYH11	5	0.029352	0.38062	0.75225	0.96296	0.70348	0.99593
MYH13	5	0.08898	0.89999	0.27763	0.83026	0.36813	0.99593
MYH14	5	0.017803	0.22786	0.86055	0.97849	0.81975	0.99593
MYH15	5	0.0093766	0.25711	0.94269	0.99066	0.79709	0.99593
MYH2	5	0.12313	0.86502	0.1199	0.69164	0.38703	0.99593
MYH3	4	-0.082108	-0.74676	0.36171	0.86911	0.45521	0.99593
MYH4	5	-0.091741	-0.76848	0.26935	0.82399	0.4422	0.99593
MYH6	5	0.092123	0.75991	0.26058	0.82069	0.44731	0.99593
MYH7	5	0.081856	0.97144	0.32095	0.84805	0.33133	0.99593
MYH7B	5	-0.11254	-1.081	0.18516	0.76267	0.27971	0.99593
MYH8	5	0.046238	0.52202	0.59547	0.93683	0.60166	0.99593
MYH9	5	-0.25589	-1.9307	0.0087193	0.23824	0.05352	0.99593
MYL1	5	-0.052037	-0.49115	0.50433	0.91296	0.62332	0.99593
MYL10	5	0.050687	0.72662	0.55676	0.92643	0.46746	0.99593
MYL12A	5	0.1023	1.1253	0.20543	0.78038	0.26046	0.99593
MYL12B	5	0.15542	1.5747	0.048095	0.52453	0.11532	0.99593
MYL2	5	0.05303	0.69203	0.53515	0.91986	0.48892	0.99593
MYL3	5	0.11668	1.1005	0.14145	0.71789	0.27113	0.99593
MYL4	5	-0.10403	-1.2962	0.21809	0.78891	0.1949	0.99593
MYL5	5	0.072902	0.90908	0.3791	0.87667	0.36331	0.99593
MYL6	4	-0.046407	-0.39162	0.5792	0.93224	0.69534	0.99593
MYL6B	5	0.16731	1.4728	0.033378	0.46885	0.14081	0.99593
MYL7	5	-0.068304	-0.73714	0.39376	0.87998	0.46104	0.99593
MYL9	9	0.012881	0.20478	0.86993	0.97961	0.83774	0.99593
MYLIP	5	-0.14514	-1.4617	0.098356	0.65197	0.14383	0.99593
MYLK	9	-0.073557	-1.2877	0.23053	0.79819	0.19786	0.99593
MYLK2	5	0.058399	0.70486	0.48906	0.90879	0.4809	0.99593
MYLK3	5	0.088075	1.1896	0.28329	0.83391	0.23422	0.99593
MYLK4	5	-0.041665	-0.32278	0.58825	0.9358	0.74686	0.99593
MYLPF	5	0.10457	0.68215	0.19482	0.77254	0.49515	0.99593
MYNN	5	0.0026014	0.026978	0.98617	0.99826	0.97848	0.99954
MYO10	5	0.016564	0.17334	0.87165	0.98026	0.86238	0.99593
MYO15A	5	-0.031664	-0.32164	0.66667	0.95078	0.74773	0.99593
MYO16	5	-0.13131	-1.5204	0.12929	0.70679	0.12842	0.99593
MYO18A	5	-0.05219	-0.68513	0.50344	0.91261	0.49326	0.99593
MYO18B	5	0.10187	1.1399	0.20743	0.7822	0.25434	0.99593
MYO19	5	-0.11681	-1.1107	0.16922	0.74505	0.26672	0.99593
MYO1A	5	-0.048919	-0.56396	0.52849	0.91748	0.57278	0.99593
MYO1B	5	0.11638	0.8346	0.14256	0.71859	0.40394	0.99593
MYO1C	5	0.078383	1.0505	0.34316	0.85939	0.29347	0.99593
MYO1D	5	-0.044207	-0.39443	0.56753	0.93052	0.69326	0.99593
MYO1E	5	0.03099	0.24461	0.73775	0.96226	0.80676	0.99593
MYO1F	5	-0.011551	-0.16499	0.84833	0.97716	0.86895	0.99593
MYO1G	5	-0.19795	-2.1191	0.0331	0.46782	0.034086	0.99593
MYO1H	5	-0.1329	-1.361	0.12485	0.69721	0.1735	0.99593
MYO3A	5	0.033596	0.3447	0.71149	0.95922	0.73032	0.99593
MYO3B	5	-0.13442	-1.1974	0.12224	0.69424	0.23116	0.99593
MYO5A	5	-0.04915	-0.73456	0.52599	0.91748	0.46261	0.99593
MYO5B	5	0.0010023	0.017473	0.97157	0.99575	0.98606	0.99954
MYO5C	5	0.11614	1.0518	0.14323	0.71914	0.29287	0.99593
MYO6	5	-0.0743	-0.72867	0.35644	0.86598	0.4662	0.99593
MYO7A	5	-0.048897	-0.70722	0.5286	0.91748	0.47943	0.99593
MYO7B	5	-0.03669	-0.55576	0.62801	0.94557	0.57837	0.99593
MYO9A	5	-0.093169	-1.0127	0.26347	0.82182	0.3112	0.99593
MYO9B	5	0.026147	0.25208	0.78446	0.96812	0.80098	0.99593
MYOC	5	0.051174	0.68526	0.55187	0.92361	0.49318	0.99593
MYOCD	5	0.13273	1.1795	0.092414	0.63926	0.23819	0.99593
MYOD1	5	-0.045973	-0.66215	0.55315	0.9244	0.50787	0.99593
MYOF	5	-0.052399	-0.56523	0.502	0.91165	0.57192	0.99593
MYOG	5	-0.0075062	-0.091694	0.88715	0.9826	0.92694	0.99925
MYOM1	5	0.10472	0.97721	0.19432	0.77251	0.32846	0.99593
MYOM2	5	-0.064327	-0.8928	0.42042	0.88869	0.37196	0.99593
MYOM3	5	-0.019543	-0.21405	0.77352	0.96633	0.83051	0.99593
MYOT	5	0.023444	0.2217	0.80879	0.97121	0.82455	0.99593
MYOZ1	5	-0.0013131	-0.013662	0.94846	0.99216	0.9891	0.99954
MYOZ2	5	0.08697	0.84357	0.28985	0.83643	0.39891	0.99593
MYOZ3	5	0.15515	1.564	0.048595	0.52838	0.11781	0.99593
MYPN	5	-0.022714	-0.35959	0.74547	0.96226	0.71916	0.99593
MYPOP	5	-0.047918	-0.48238	0.53615	0.9204	0.62953	0.99593
MYRF	5	-0.10963	-0.92504	0.19599	0.77323	0.35494	0.99593
MYRIP	5	0.10477	1.1245	0.19388	0.77251	0.26082	0.99593
MYSM1	5	-0.12214	-0.88806	0.1545	0.73365	0.37451	0.99593
MYT1	5	0.0029602	0.038539	0.98945	0.99844	0.96926	0.9994
MYT1L	5	-0.0043816	-0.048353	0.91764	0.98692	0.96144	0.99925
MZB1	5	-0.063725	-0.75795	0.42436	0.88977	0.44848	0.99593
MZF1	5	-0.0026564	-0.032818	0.93474	0.98989	0.97382	0.99954
MZT1	3	-0.17385	-0.63401	0.12596	0.70043	0.52607	0.99593
MZT2A	2	-0.15363	-1.1102	0.24758	0.8107	0.2669	0.99593
MZT2B	4	0.009387	0.088698	0.95979	0.9939	0.92932	0.99925
N4BP1	5	0.096768	0.94818	0.23342	0.79837	0.34304	0.99593
N4BP2	5	0.02472	0.19747	0.79701	0.96984	0.84346	0.99593
N4BP2L1	4	0.032359	0.29444	0.75069	0.96227	0.76842	0.99593
N4BP2L2	11	0.046814	0.53323	0.40986	0.88533	0.59387	0.99593
N4BP3	5	0.059797	0.76997	0.47712	0.9046	0.44132	0.99593
N6AMT1	5	0.050369	0.41689	0.55909	0.92741	0.67676	0.99593
N6AMT2	5	-0.076795	-0.57499	0.3435	0.85939	0.5653	0.99593
NAA10	5	0.042741	0.39432	0.62701	0.94542	0.69334	0.99593
NAA11	5	-0.010295	-0.09186	0.86016	0.97849	0.92681	0.99925
NAA15	5	0.083943	0.62694	0.30823	0.84475	0.5307	0.99593
NAA16	5	0.075685	0.55618	0.35999	0.86751	0.57809	0.99593
NAA20	5	-0.16083	-1.2047	0.071421	0.59853	0.22831	0.99593
NAA25	5	0.014774	0.16003	0.88926	0.98279	0.87285	0.99593
NAA30	5	-0.037755	-0.36287	0.61968	0.94304	0.7167	0.99593
NAA35	5	-0.02665	-0.235	0.71198	0.95922	0.81421	0.99593
NAA38	4	-0.074934	-0.44645	0.3992	0.88245	0.65527	0.99593
NAA40	5	-0.13723	-1.969	0.11529	0.68155	0.048955	0.99593
NAA50	5	-0.24941	-1.9456	0.010219	0.25843	0.051707	0.99593
NAA60	5	0.13087	1.0678	0.097579	0.65098	0.28562	0.99593
NAAA	5	0.074677	0.80131	0.36649	0.87185	0.42295	0.99593
NAALAD2	5	0.20335	1.0903	0.0090525	0.24112	0.27559	0.99593
NAALADL1	5	-0.0098896	-0.090864	0.86482	0.97863	0.9276	0.99925
NAALADL2	5	0.038283	0.5579	0.667	0.95078	0.57691	0.99593
NAB1	5	-0.016741	-0.14746	0.7999	0.96984	0.88277	0.99593
NAB2	5	0.051841	0.96951	0.54643	0.92227	0.33229	0.99593
NABP1	7	-0.034359	-0.25096	0.5993	0.93725	0.80184	0.99593
NABP2	5	-0.033552	-0.45533	0.65173	0.94868	0.64887	0.99593
NACA	10	-0.18196	-1.4941	0.0061646	0.19171	0.13514	0.99593
NACA2	5	-0.23977	-1.9071	0.013329	0.30573	0.056508	0.99593
NACAD	5	0.093473	1.4012	0.25225	0.8115	0.16114	0.99593
NACC1	5	-0.018939	-0.25927	0.77885	0.96771	0.79542	0.99593
NACC2	5	0.18613	1.8027	0.01755	0.34917	0.07144	0.99593
NADK	5	0.094109	0.69099	0.24858	0.8107	0.48957	0.99593
NADK2	5	-0.0064307	-0.064674	0.89765	0.98365	0.94843	0.99925
NADSYN1	5	-0.094951	-0.95602	0.25641	0.81587	0.33906	0.99593
NAE1	5	0.15986	0.74775	0.041431	0.49866	0.45461	0.99593
NAF1	5	0.035536	0.47597	0.69316	0.95484	0.6341	0.99593
NAGA	5	-0.071056	-0.93844	0.37643	0.87663	0.34802	0.99593
NAGK	5	0.091445	1.0015	0.26397	0.82182	0.3166	0.99593
NAGLU	5	-0.030928	-0.39905	0.67328	0.95116	0.68986	0.99593
NAGPA	5	0.02579	0.36991	0.78752	0.96812	0.71145	0.99593
NAGS	5	-0.15929	-1.7391	0.073864	0.60127	0.082023	0.99593
NAIF1	4	-0.13967	-1.0908	0.14773	0.72401	0.27535	0.99593
NAIP	5	-0.078173	-0.74139	0.33533	0.85441	0.45846	0.99593
NALCN	5	-0.015545	-0.16167	0.8114	0.97174	0.87156	0.99593
NAMPT	5	-0.023917	-0.18215	0.73476	0.96155	0.85547	0.99593
NANOG	3	0.045369	0.34668	0.69716	0.95562	0.72883	0.99593
NANOGNB	5	0.15995	1.0889	0.041431	0.49866	0.27619	0.99593
NANOS1	5	0.089873	1.3135	0.27302	0.82594	0.18903	0.99593
NANOS2	5	0.049345	0.67493	0.56681	0.93028	0.49972	0.99593
NANOS3	5	0.004776	0.053217	0.99211	0.99844	0.95756	0.99925
NANP	5	-0.057842	-0.42653	0.46307	0.90125	0.66972	0.99593
NANS	5	0.046917	0.36287	0.59008	0.93629	0.7167	0.99593
NAP1L1	5	-0.0022535	-0.019843	0.93858	0.9901	0.98417	0.99954
NAP1L2	5	0.091735	0.71437	0.26252	0.82182	0.475	0.99593
NAP1L3	5	-0.0031736	-0.027218	0.93019	0.98986	0.97829	0.99954
NAP1L4	5	0.0054449	0.040547	0.98512	0.9982	0.96766	0.9994
NAP1L5	5	-0.0074929	-0.088522	0.88743	0.9826	0.92946	0.99925
NAPA	5	-0.33336	-2.0098	0.0017772	0.097264	0.044457	0.99593
NAPB	5	0.020774	0.20928	0.834	0.97482	0.83423	0.99593
NAPEPLD	5	-0.070446	-0.70104	0.38065	0.87667	0.48328	0.99593
NAPG	5	-0.14938	-0.83521	0.090803	0.63743	0.4036	0.99593
NAPRT1	5	-0.083147	-0.78294	0.31151	0.84527	0.43366	0.99593
NAPSA	5	0.056045	0.44035	0.50833	0.91321	0.65968	0.99593
NARF	5	0.071382	0.71609	0.38887	0.87725	0.47394	0.99593
NARFL	3	-0.30616	-1.619	0.016939	0.34116	0.10546	0.99593
NARG2	5	-0.035455	-0.34186	0.63768	0.94557	0.73246	0.99593
NARS	5	-0.40039	-2.5624	0.00016661	0.015306	0.010396	0.99593
NARS2	5	0.15423	1.0909	0.049983	0.53318	0.27533	0.99593
NASP	5	-0.18305	-1.5409	0.044485	0.51049	0.12333	0.99593
NAT1	5	-0.035452	-0.33848	0.63768	0.94557	0.735	0.99593
NAT10	5	-0.15471	-1.6459	0.081806	0.61891	0.099777	0.99593
NAT14	5	0.096356	1.2277	0.2357	0.7994	0.21955	0.99593
NAT16	5	-0.076547	-0.9605	0.345	0.8608	0.3368	0.99593
NAT2	5	0.14379	1.0474	0.069255	0.59534	0.29493	0.99593
NAT6	5	0.047907	0.57278	0.58008	0.93251	0.5668	0.99593
NAT8	5	0.021377	0.35394	0.82839	0.97344	0.72338	0.99593
NAT8L	5	0.058006	0.69481	0.49256	0.90883	0.48717	0.99593
NAT9	4	0.035248	0.30616	0.7247	0.96007	0.75948	0.99593
NAV1	5	-0.015358	-0.27712	0.8129	0.97174	0.78169	0.99593
NAV2	5	0.019016	0.2479	0.84988	0.97756	0.80421	0.99593
NAV3	5	0.050904	0.42149	0.55465	0.92532	0.6734	0.99593
NBAS	5	-0.055305	-0.47993	0.48034	0.90595	0.63128	0.99593
NBEA	10	0.028563	0.62492	0.65101	0.94855	0.53202	0.99593
NBEAL1	5	-0.024687	-0.35475	0.72859	0.96029	0.72278	0.99593
NBEAL2	5	-0.10776	-1.0634	0.20338	0.77903	0.2876	0.99593
NBL1	5	0.045012	0.53349	0.60635	0.93801	0.59369	0.99593
NBN	5	0.086865	0.802	0.29051	0.8368	0.42255	0.99593
NBPF3	6	-0.027368	-0.3035	0.68449	0.95251	0.76151	0.99593
NBPF4	2	-0.10536	-0.80668	0.39798	0.88245	0.41985	0.99593
NBPF6	3	-0.11877	-0.55635	0.26563	0.82182	0.57797	0.99593
NBR1	5	-0.020226	-0.27164	0.76636	0.9647	0.7859	0.99593
NCALD	5	0.072058	0.60535	0.38509	0.87667	0.54495	0.99593
NCAM2	5	-0.11463	-1.5155	0.1765	0.75505	0.12966	0.99593
NCAN	5	-0.023665	-0.31564	0.73692	0.96226	0.75227	0.99593
NCAPD2	5	-0.13622	-1.1393	0.1184	0.68885	0.25458	0.99593
NCAPD3	5	-0.079395	-0.96233	0.32906	0.85126	0.33588	0.99593
NCAPG	5	-0.12537	-1.3603	0.14456	0.72123	0.17374	0.99593
NCAPG2	5	-0.029026	-0.30525	0.68971	0.95341	0.76017	0.99593
NCAPH	5	-0.10315	-0.91513	0.22148	0.79064	0.36012	0.99593
NCAPH2	5	-0.096432	-0.94632	0.24992	0.81076	0.34399	0.99593
NCBP1	4	-0.0057843	-0.056524	0.90681	0.98569	0.95492	0.99925
NCBP2	7	-0.38182	-2.2371	0	0	0.025279	0.99593
NCCRP1	5	0.021591	0.24025	0.82628	0.97288	0.81014	0.99593
NCDN	5	-0.16046	-1.5569	0.072087	0.59853	0.1195	0.99593
NCEH1	5	0.10069	0.73859	0.21315	0.78573	0.46016	0.99593
NCF1	5	0.0031515	0.044106	0.99134	0.99844	0.96482	0.9994
NCF2	5	0.107	0.87115	0.18311	0.76055	0.38367	0.99593
NCF4	5	-0.091484	-1.237	0.27047	0.82471	0.21609	0.99593
NCK1	5	0.0022947	0.011442	0.98312	0.99763	0.99087	0.99954
NCK2	5	0.0049309	0.052631	0.991	0.99844	0.95803	0.99925
NCKAP1	5	0.080235	0.89656	0.331	0.8524	0.36995	0.99593
NCKAP1L	5	-0.15731	-1.4046	0.077141	0.61009	0.16015	0.99593
NCKAP5	5	-0.12772	-1.2782	0.13801	0.71429	0.20117	0.99593
NCKAP5L	5	-0.077426	-0.5298	0.33933	0.85634	0.59625	0.99593
NCKIPSD	5	0.0073513	0.059903	0.96262	0.99432	0.95223	0.99925
NCL	5	0.15139	1.4214	0.055259	0.55064	0.15521	0.99593
NCLN	5	-0.065584	-0.65015	0.41242	0.88558	0.51559	0.99593
NCMAP	5	-0.10782	-0.93291	0.2031	0.77903	0.35087	0.99593
NCOA1	5	-0.06704	-1.1122	0.40248	0.88311	0.26606	0.99593
NCOA2	5	-0.1642	-1.3225	0.067478	0.59067	0.18601	0.99593
NCOA3	5	0.025674	0.27653	0.78835	0.96812	0.78214	0.99593
NCOA4	5	0.047774	0.34069	0.5812	0.9331	0.73334	0.99593
NCOA5	5	-0.109	-0.84463	0.19832	0.7758	0.39831	0.99593
NCOA6	5	-0.23201	-1.9535	0.015273	0.32164	0.050766	0.99593
NCOA7	5	0.017098	0.20715	0.86604	0.97915	0.8359	0.99593
NCOR1	5	-0.084861	-0.49906	0.30323	0.84363	0.61773	0.99593
NCOR2	5	0.074213	1.1067	0.36949	0.87275	0.26844	0.99593
NCR1	5	0.079321	1.1032	0.33639	0.85457	0.26994	0.99593
NCR2	5	0.067633	0.78283	0.41536	0.88646	0.43373	0.99593
NCR3	5	0.020633	0.22894	0.83505	0.97491	0.81892	0.99593
NCR3LG1	5	-0.12691	-1.375	0.14045	0.71764	0.16912	0.99593
NCS1	4	-0.074935	-0.8008	0.3992	0.88245	0.42325	0.99593
NCSTN	5	-0.14631	-1.1999	0.095857	0.64721	0.2302	0.99593
NDC1	5	0.025181	0.17372	0.79274	0.96898	0.86209	0.99593
NDC80	5	-0.2834	-1.7372	0.0046096	0.16148	0.08235	0.99593
NDE1	5	-0.099988	-0.85662	0.23403	0.79837	0.39165	0.99593
NDEL1	5	0.046083	0.32367	0.59686	0.93714	0.74618	0.99593
NDFIP1	5	0.051397	0.27738	0.54959	0.92246	0.78149	0.99593
NDFIP2	5	-0.058339	-0.56792	0.4594	0.90064	0.57009	0.99593
NDN	5	0.069812	1.158	0.39964	0.88245	0.24687	0.99593
NDNF	5	-0.09493	-1.283	0.25653	0.81608	0.19949	0.99593
NDNL2	5	0.068661	0.49651	0.4077	0.88473	0.61953	0.99593
NDOR1	5	0.016867	0.16632	0.86849	0.97961	0.8679	0.99593
NDP	5	0.084171	0.86858	0.30718	0.84475	0.38508	0.99593
NDRG1	5	0.011355	0.14346	0.92414	0.98766	0.88593	0.99593
NDRG2	5	0.03534	0.31742	0.6951	0.95485	0.75092	0.99593
NDRG3	5	-0.1407	-0.73961	0.10696	0.66598	0.45954	0.99593
NDRG4	5	-0.0038336	-0.055505	0.92325	0.98766	0.95574	0.99925
NDST1	5	-0.055373	-0.77269	0.47945	0.90595	0.4397	0.99593
NDST2	5	0.07544	0.84321	0.36177	0.86911	0.39911	0.99593
NDST3	5	0.18957	1.431	0.015217	0.3216	0.15242	0.99593
NDST4	5	0.097744	0.71334	0.22837	0.79551	0.47564	0.99593
NDUFA1	4	0.086421	0.55089	0.345	0.8608	0.58171	0.99593
NDUFA10	5	-0.12305	-0.96439	0.15212	0.73001	0.33485	0.99593
NDUFA11	5	-0.20751	-1.7077	0.026547	0.41871	0.08769	0.99593
NDUFA12	4	-0.041079	-0.48705	0.61763	0.94207	0.62622	0.99593
NDUFA13	5	-0.16883	-1.5697	0.061368	0.57246	0.11649	0.99593
NDUFA2	6	-0.14762	-1.8379	0.067922	0.59275	0.066082	0.99593
NDUFA3	4	-0.11708	-1.0997	0.20999	0.78554	0.27145	0.99593
NDUFA4	2	-0.67816	-2.0113	0.00066644	0.050209	0.044291	0.99593
NDUFA4L2	5	0.0041125	0.061294	0.99961	0.99983	0.95112	0.99925
NDUFA5	3	-0.085227	-0.84809	0.39964	0.88245	0.39639	0.99593
NDUFA6	5	-0.10088	-1.0588	0.23053	0.79819	0.28968	0.99593
NDUFA7	5	-0.10979	-0.82398	0.1951	0.77254	0.40995	0.99593
NDUFA8	5	-0.25064	-2.3111	0.0099967	0.25605	0.020829	0.99593
NDUFA9	5	0.038543	0.28561	0.66472	0.95078	0.77518	0.99593
