Gene	sgRNA	Mel270|beta	Mel270|z	Mel270|p-value	Mel270|fdr	Mel270|wald-p-value	Mel270|wald-fdr
KCNMB3	6	0.10848	0.63783	0.30062	0.72231	0.52358	0.77743
KCNMB4	5	0.0037234	0.054686	0.88859	0.97418	0.95639	0.98441
KCNN1	5	0.096257	1.1655	0.40314	0.7973	0.24383	0.60614
KCNN2	9	0.041907	0.40411	0.54543	0.86172	0.68613	0.86288
KCNN3	5	0.053289	0.61821	0.61563	0.88652	0.53644	0.78265
KCNN4	5	0.21751	1.6211	0.059813	0.37414	0.105	0.49701
KCNQ1	5	0.10354	1.0624	0.37088	0.77537	0.28804	0.63316
KCNQ2	5	0.086058	0.94797	0.4524	0.82349	0.34314	0.66652
KCNQ3	5	0.21822	1.0733	0.058814	0.37054	0.28314	0.63013
KCNQ4	5	0.22097	1.5484	0.056203	0.36298	0.12152	0.51578
KCNQ5	5	0.1087	1.2862	0.35044	0.76383	0.19839	0.57413
KCNRG	5	0.040706	0.22916	0.68288	0.9093	0.81875	0.92376
KCNS1	5	0.068189	0.57589	0.53765	0.85878	0.56469	0.79959
KCNS2	5	0.011654	0.12711	0.84477	0.96269	0.89885	0.96152
KCNS3	5	0.0032168	0.029316	0.89098	0.97445	0.97661	0.99122
KCNT1	5	-0.095906	-0.75974	0.62957	0.89111	0.44741	0.73309
KCNT2	5	-0.10269	-0.88532	0.60374	0.883	0.37599	0.68864
KCNU1	5	0.040312	0.73712	0.68499	0.91004	0.46105	0.74102
KCNV1	5	0.18906	1.0825	0.10352	0.48453	0.27901	0.6283
KCNV2	5	0.25805	1.2439	0.023992	0.22257	0.21355	0.58515
KCTD1	5	0.098373	0.50999	0.39426	0.79202	0.61006	0.82344
KCTD10	5	0.082534	0.56301	0.46879	0.83164	0.57343	0.80329
KCTD11	5	0.090643	0.93725	0.42897	0.81297	0.34863	0.67098
KCTD12	5	0.22673	1.7673	0.049206	0.33727	0.077184	0.46202
KCTD13	5	0.020468	0.26298	0.79768	0.94922	0.79257	0.91301
KCTD14	5	0.0047553	0.053478	0.88365	0.97256	0.95735	0.98459
KCTD15	5	-0.19262	-1.7016	0.337	0.75164	0.088829	0.47935
KCTD16	5	-0.036824	-0.25342	0.89792	0.97645	0.79994	0.91543
KCTD17	5	0.10953	1.1262	0.347	0.76102	0.26009	0.61678
KCTD18	5	0.081422	0.53234	0.4739	0.83412	0.59449	0.81444
KCTD19	5	0.25966	1.6191	0.022992	0.21596	0.10543	0.49773
KCTD2	5	-0.12966	-1.1049	0.51066	0.84922	0.26922	0.62269
KCTD20	5	-0.045487	-0.30473	0.85405	0.96558	0.76057	0.89953
KCTD21	5	0.12175	1.0549	0.2944	0.71608	0.29148	0.63375
KCTD3	5	0.20482	1.1833	0.076586	0.42392	0.23669	0.60218
KCTD4	5	0.26427	2.1155	0.020215	0.19934	0.034387	0.33546
KCTD5	5	-0.21827	-1.3322	0.27952	0.70796	0.18279	0.56454
KCTD6	5	-0.054999	-0.39235	0.80662	0.9519	0.6948	0.86704
KCTD7	5	-0.16456	-1.4349	0.40625	0.799	0.1513	0.53874
KCTD8	5	-0.08708	-0.94809	0.66772	0.90419	0.34309	0.66652
KCTD9	3	0.14992	0.91143	0.33067	0.74609	0.36207	0.68024
KDELC1	4	0.15648	0.93877	0.23015	0.66098	0.34785	0.67073
KDELC2	5	0.22393	1.4085	0.052705	0.35044	0.15899	0.54437
KDELR1	5	-0.013712	-0.11312	0.98239	0.99449	0.90994	0.96627
KDELR2	5	0.020129	0.15061	0.79934	0.94922	0.88029	0.95267
KDELR3	4	-0.09752	-0.38009	0.64473	0.897	0.70388	0.87187
KDM1A	5	-0.25974	-1.8058	0.20493	0.63152	0.070954	0.45129
KDM1B	5	0.080875	0.84654	0.47606	0.83523	0.39725	0.70255
KDM2A	5	-0.31684	-2.2516	0.13368	0.53428	0.024346	0.26617
KDM2B	5	-0.18161	-1.6276	0.36316	0.77065	0.10361	0.49605
KDM3A	5	0.021308	0.15554	0.79285	0.94737	0.8764	0.95095
KDM3B	5	0.024226	0.23344	0.77657	0.94129	0.81542	0.92232
KDM4A	5	0.20427	1.6731	0.077308	0.42608	0.094309	0.48685
KDM4B	5	0.058639	0.64164	0.58758	0.87799	0.52111	0.7766
KDM4C	5	0.15034	1.1258	0.19494	0.61733	0.26024	0.61698
KDM4D	5	0.14798	1.3648	0.20254	0.6276	0.17232	0.55413
KDM4E	5	0.17284	1.3999	0.13657	0.53841	0.16153	0.54668
KDM5A	5	0.14334	1.2576	0.21721	0.64485	0.20853	0.58103
KDM5B	5	-0.12061	-1.0187	0.5411	0.86017	0.30833	0.64653
KDM5C	5	-0.39298	-1.7722	0.073309	0.41483	0.076361	0.46031
KDM5D	5	0.4803	1.9761	0	0	0.048138	0.39805
KDM6A	5	-0.082325	-0.53719	0.68705	0.91017	0.59114	0.81234
KDM6B	5	0.17138	1.46	0.14068	0.54508	0.14428	0.53216
KDM7A	5	0.10532	0.74487	0.36382	0.77161	0.45635	0.73914
KDM8	5	-0.20386	-1.7556	0.31012	0.72953	0.07916	0.4644
KDR	5	-0.14546	-1.7699	0.46057	0.82679	0.076736	0.46088
KDSR	5	-0.13056	-0.63869	0.50783	0.84792	0.52302	0.77715
KEAP1	5	-0.10538	-0.91913	0.59308	0.8782	0.35803	0.67707
KEL	5	0.089982	0.89701	0.43174	0.81386	0.36971	0.68516
KERA	5	0.24981	1.0766	0.02899	0.24822	0.28168	0.6299
KHDC1	5	0.08959	0.99954	0.43391	0.8154	0.31753	0.65286
KHDC1L	5	-0.05798	-0.55339	0.79274	0.94737	0.58	0.80654
KHDC3L	5	0.016547	0.13347	0.81867	0.95572	0.89382	0.95917
KHDRBS1	5	-0.048542	-0.52978	0.83883	0.96161	0.59626	0.81547
KHDRBS2	5	0.028612	0.43262	0.74903	0.93059	0.66529	0.85249
KHDRBS3	5	0.11188	0.79431	0.33733	0.75195	0.42701	0.72069
KHK	5	-0.080547	-0.60397	0.69466	0.91288	0.54586	0.78789
KHNYN	5	-0.0029929	-0.031205	0.9268	0.98478	0.97511	0.99116
KHSRP	5	0.01946	0.18826	0.80307	0.95032	0.85067	0.93944
KIAA0020	5	0.10948	0.5791	0.34716	0.76102	0.56252	0.79842
KIAA0100	5	-0.22034	-1.6484	0.27557	0.70463	0.099265	0.49063
KIAA0101	5	0.070428	0.62312	0.52616	0.85398	0.53321	0.78158
KIAA0141	5	0.27447	1.3623	0.015939	0.17104	0.17311	0.55461
KIAA0195	5	0.0068209	0.084775	0.87082	0.96886	0.93244	0.97545
KIAA0196	5	-0.15236	-1.3691	0.44046	0.81856	0.17096	0.55385
KIAA0226	5	0.042147	0.26598	0.67583	0.90725	0.79025	0.91195
KIAA0226L	5	0.23336	1.5009	0.042875	0.31104	0.13339	0.52696
KIAA0232	4	-0.098824	-0.58962	0.64101	0.89678	0.55545	0.79426
KIAA0247	5	0.27294	1.8561	0.016495	0.17501	0.063444	0.43552
KIAA0319	5	-0.061255	-0.63966	0.77724	0.94129	0.52239	0.77702
KIAA0319L	5	0.049596	0.48853	0.63446	0.89362	0.62517	0.83101
KIAA0355	5	0.10557	0.91756	0.36249	0.77028	0.35885	0.67747
KIAA0368	5	-0.087721	-0.82943	0.66428	0.90354	0.40686	0.70871
KIAA0391	11	0.098142	1.079	0.1916	0.61526	0.28059	0.6292
KIAA0408	5	0.27174	2.0015	0.016939	0.17801	0.045344	0.38768
KIAA0430	5	-0.091709	-0.789	0.64684	0.89734	0.43011	0.72294
KIAA0513	5	0.22032	1.4457	0.056759	0.36409	0.14825	0.53473
KIAA0556	5	-0.018376	-0.28296	0.99156	0.99732	0.77721	0.90655
KIAA0586	5	0.13128	1.019	0.25969	0.69141	0.30819	0.64649
KIAA0753	5	0.16052	1.7234	0.16844	0.58665	0.084815	0.47242
KIAA0825	5	-0.017243	-0.11748	0.99878	0.99956	0.90648	0.96482
KIAA0895	5	-0.12313	-1.1523	0.53199	0.85672	0.24919	0.60983
KIAA0895L	5	-0.040729	-0.34151	0.87776	0.97065	0.73272	0.88635
KIAA0907	5	0.14994	0.83095	0.19616	0.61805	0.406	0.70827
KIAA0922	5	0.20467	1.3955	0.076697	0.42427	0.16287	0.54872
KIAA0930	5	0.1937	1.6343	0.095357	0.46861	0.1022	0.49442
KIAA0947	4	-0.869	-3.1796	0.0031656	0.055286	0.0014746	0.033272
KIAA1009	5	-0.011812	-0.074991	0.97173	0.99088	0.94022	0.97787
KIAA1024	5	0.033397	0.4658	0.72443	0.92223	0.64136	0.84
KIAA1024L	5	0.13928	1.1176	0.23103	0.66116	0.26372	0.61888
KIAA1033	5	-0.079311	-0.58599	0.69938	0.91459	0.55788	0.7957
KIAA1045	5	0.0034335	0.033501	0.89059	0.97445	0.97328	0.99088
KIAA1107	5	-0.09658	-0.8323	0.62707	0.8909	0.40524	0.7078
KIAA1109	5	-0.12368	-0.88853	0.53005	0.85596	0.37425	0.68777
KIAA1143	5	-0.35165	-1.9201	0.10169	0.4802	0.054842	0.41819
KIAA1147	5	0.025609	0.19216	0.76819	0.93815	0.84762	0.93748
KIAA1191	5	0.12783	1.3068	0.27291	0.70371	0.19127	0.56991
KIAA1199	5	0.18786	1.4871	0.10602	0.48911	0.137	0.52924
KIAA1210	5	0.16761	0.85257	0.15073	0.55922	0.3939	0.70056
KIAA1211	5	-0.15568	-1.6044	0.43069	0.81303	0.10862	0.50225
KIAA1211L	5	-0.11624	-1.5353	0.55693	0.86642	0.1247	0.51935
KIAA1217	5	-0.014089	-0.17813	0.98528	0.99579	0.85862	0.94329
KIAA1239	5	0.24474	1.4183	0.032989	0.26802	0.15612	0.54267
KIAA1244	5	0.1683	1.3976	0.14912	0.55763	0.16224	0.54766
KIAA1257	5	0.0034012	0.02956	0.89059	0.97445	0.97642	0.99122
KIAA1279	5	-0.35674	-2.059	0.097523	0.47268	0.039496	0.36377
KIAA1324	5	-0.10596	-0.75897	0.59158	0.87817	0.44787	0.73313
KIAA1324L	5	-0.06822	-0.54374	0.74614	0.93047	0.58662	0.80983
KIAA1328	5	0.053669	0.28542	0.6138	0.88615	0.77532	0.90623
KIAA1377	5	0.16928	0.85233	0.14678	0.55453	0.39403	0.70066
KIAA1407	5	0.080261	0.69068	0.47906	0.83644	0.48977	0.75755
KIAA1429	5	-0.36802	-1.5979	0.091136	0.45838	0.11007	0.50314
KIAA1430	5	-0.19566	-1.3755	0.32983	0.74555	0.16897	0.55221
KIAA1432	5	-0.0091543	-0.05873	0.95946	0.99042	0.95317	0.98326
KIAA1456	4	-0.014759	-0.15995	0.98717	0.99647	0.87292	0.94926
KIAA1462	5	0.19103	1.7676	0.1003	0.47614	0.077127	0.46184
KIAA1467	5	0.10679	0.7056	0.35788	0.7681	0.48044	0.75167
KIAA1468	5	0.091711	0.95216	0.42425	0.8105	0.34101	0.66482
KIAA1522	4	-0.059646	-0.56676	0.78946	0.94655	0.57088	0.80237
KIAA1524	5	-0.20593	-1.6062	0.30562	0.72554	0.10823	0.50222
KIAA1549	5	-0.075151	-1.0691	0.71565	0.91938	0.28501	0.63133
KIAA1549L	5	0.32238	1.7484	0.0039431	0.064722	0.080401	0.46631
KIAA1551	5	0.0070184	0.048438	0.86993	0.96886	0.96137	0.98612
KIAA1586	5	-0.13828	-0.94741	0.48384	0.83865	0.34343	0.66672
KIAA1598	5	0.22923	1.3847	0.046873	0.32815	0.16615	0.55093
KIAA1614	5	-0.071973	-0.52091	0.73026	0.92493	0.60243	0.81861
KIAA1644	5	0.2614	1.5278	0.022381	0.21323	0.12657	0.52069
KIAA1671	5	-0.002707	-0.020186	0.92475	0.98434	0.9839	0.994
KIAA1683	5	-0.026789	-0.17147	0.95002	0.9889	0.86385	0.9447
KIAA1715	5	0.030741	0.30779	0.73859	0.92903	0.75824	0.89849
KIAA1731	5	-0.19072	-1.3637	0.34183	0.7567	0.17265	0.55425
KIAA1737	5	0.065743	0.54853	0.55071	0.86421	0.58333	0.80851
KIAA1755	5	0.19493	1.5973	0.092913	0.46256	0.11021	0.50328
KIAA1804	5	-0.13025	-1.004	0.50916	0.84889	0.31539	0.65148
KIAA1841	5	-0.20384	-0.95471	0.31017	0.72953	0.33972	0.66395
KIAA1919	5	0.12022	0.87741	0.30046	0.72201	0.38026	0.69117
KIAA1958	5	0.11607	1.2682	0.31878	0.73741	0.20472	0.57773
KIAA1984	5	0.016597	0.12523	0.81828	0.95545	0.90034	0.96187
KIAA2013	5	-0.29132	-2.0581	0.16178	0.57649	0.039584	0.36387
KIAA2018	5	-0.049124	-0.63301	0.83611	0.96045	0.52672	0.77851
KIAA2022	5	0.15924	1.1834	0.17083	0.58854	0.23664	0.60218
KIDINS220	5	-0.064	-0.44922	0.76463	0.93698	0.65328	0.84631
KIF11	5	-2.301	-4.9032	0	0	9.4274e-07	0.00016807
KIF12	5	0.13447	1.2012	0.24792	0.67904	0.22967	0.59882
KIF13A	8	-0.12099	-0.73503	0.48295	0.83817	0.46232	0.74178
KIF13B	5	0.14582	1.0569	0.20976	0.63652	0.29058	0.63375
KIF14	5	-0.71969	-2.5507	0.0047206	0.073977	0.01075	0.14832
KIF15	5	0.12985	0.96257	0.26491	0.69771	0.33577	0.66204
KIF16B	5	0.21056	1.2833	0.067977	0.39734	0.19938	0.57525
KIF17	5	0.13317	0.98915	0.25297	0.68428	0.32259	0.65549
KIF18A	5	-0.17534	-1.5839	0.37765	0.78071	0.11321	0.50686
KIF18B	5	-0.14594	-1.0508	0.45868	0.82598	0.29334	0.63552
KIF19	5	0.036652	0.40294	0.70599	0.91664	0.687	0.86317
KIF1A	5	0.038247	0.40794	0.69721	0.91362	0.68332	0.86161
KIF1B	5	0.13927	0.96038	0.23109	0.66121	0.33686	0.6629
KIF1C	5	-0.071178	-0.54764	0.73392	0.92683	0.58394	0.80863
KIF20A	5	-0.43242	-2.3338	0.054038	0.35704	0.019606	0.22852
KIF20B	4	0.059618	0.29668	0.6439	0.897	0.76671	0.90355
KIF21A	5	-0.014022	-0.10412	0.98467	0.99534	0.91707	0.96917
KIF21B	5	0.072321	0.61257	0.51677	0.85017	0.54016	0.78462
KIF22	4	-0.32754	-1.9807	0.1595	0.57302	0.04763	0.39569
KIF23	5	-1.4529	-4.1232	5.5537e-05	0.0028249	3.737e-05	0.0022733
KIF24	5	-0.028931	-0.25147	0.93819	0.98703	0.80145	0.91584
KIF25	5	0.17662	0.55702	0.12807	0.52445	0.57752	0.8056
KIF26A	5	0.13671	1.4	0.24003	0.6694	0.16151	0.54668
KIF26B	5	0.076531	0.76133	0.4965	0.84377	0.44646	0.73288
KIF27	5	0.11739	0.98519	0.31306	0.73212	0.32453	0.65608
KIF2A	5	-0.49105	-2.1985	0.032378	0.2657	0.027912	0.29169
KIF2B	5	-0.071936	-0.57797	0.73031	0.92493	0.56329	0.79894
KIF2C	5	-0.10104	-0.82804	0.60852	0.88448	0.40765	0.70924
KIF3A	5	-0.050105	-0.36239	0.83083	0.95874	0.71706	0.87847
KIF3B	5	0.097099	1.0005	0.39992	0.79578	0.31706	0.6527
KIF3C	5	0.083011	0.88687	0.4659	0.82987	0.37515	0.68814
KIF4A	5	-0.62714	-2.9888	0.0094968	0.12188	0.0028005	0.052913
KIF4B	5	0.080072	0.40198	0.4799	0.83648	0.6877	0.8633
KIF5A	5	-0.22997	-1.6297	0.25614	0.6867	0.10317	0.49565
KIF5B	3	0.047107	0.46333	0.75664	0.93302	0.64313	0.84138
KIF6	5	0.055673	0.49218	0.60285	0.88231	0.62259	0.82955
KIF7	5	0.010947	0.11648	0.84838	0.96415	0.90727	0.96482
KIF9	5	0.055488	0.45486	0.60385	0.883	0.64921	0.84513
KIFAP3	5	-0.026273	-0.26292	0.95285	0.98973	0.79261	0.91301
KIFC1	5	-0.17013	-1.4821	0.39065	0.78852	0.13832	0.53048
KIFC2	5	-0.039384	-0.29146	0.88543	0.97291	0.7707	0.90448
KIFC3	5	0.14013	0.93938	0.22837	0.65919	0.34753	0.67059
KIN	5	-0.97804	-2.8621	0.00061091	0.0162	0.0042091	0.071892
KIR2DL1	5	0.0058747	0.045438	0.87704	0.97065	0.96376	0.98694
KIR2DL3	2	-0.090684	-0.38572	0.68299	0.9093	0.69971	0.86925
KIR2DL4	6	0.1243	1.4047	0.23548	0.66667	0.1601	0.5454
KIR3DL1	4	0.13018	0.6645	0.32106	0.73951	0.50637	0.76721
KIR3DL2	4	-0.13399	-0.87343	0.52488	0.85338	0.38243	0.69241
KIR3DL3	5	0.16863	1.0808	0.14834	0.55725	0.27978	0.6286
KIRREL	5	0.17986	1.1655	0.1219	0.51768	0.24383	0.60614
KIRREL2	5	0.11401	1.2464	0.32778	0.74473	0.2126	0.585
KIRREL3	5	0.26695	1.8524	0.019271	0.19421	0.063966	0.43752
KISS1	5	-0.080798	-0.74353	0.69349	0.91266	0.45716	0.73932
KISS1R	5	0.11277	1.3268	0.33278	0.74816	0.18456	0.56556
KIT	5	-0.13803	-0.87546	0.48484	0.83894	0.38132	0.69166
KITLG	5	0.067478	0.49249	0.54138	0.86017	0.62237	0.82955
KL	5	0.07583	0.75161	0.49983	0.84398	0.45228	0.73677
KLB	5	0.042796	0.38055	0.673	0.90656	0.70354	0.87166
KLC1	4	0.10055	0.8245	0.4428	0.81902	0.40965	0.71001
KLC2	5	-0.23719	-1.6023	0.24253	0.67382	0.10909	0.50235
KLC3	5	0.035801	0.3645	0.71032	0.9181	0.71549	0.87751
KLC4	5	0.097711	0.917	0.39659	0.79287	0.35914	0.67778
KLF1	5	0.15642	1.237	0.17783	0.59757	0.21609	0.58659
KLF10	5	0.077696	0.53811	0.49023	0.84175	0.5905	0.81183
KLF11	5	0.0023278	0.027982	0.89631	0.97642	0.97768	0.99183
KLF12	5	0.16704	0.8568	0.15273	0.56154	0.39155	0.69835
KLF13	5	0.063872	0.56472	0.56026	0.86801	0.57226	0.80284
KLF14	5	-0.050486	-0.47638	0.82917	0.95857	0.63381	0.83545
KLF15	5	0.17806	1.9633	0.12546	0.52123	0.04961	0.40165
KLF16	5	-0.076902	-0.78494	0.70904	0.91789	0.43249	0.72405
KLF17	5	-0.13422	-1.3606	0.49695	0.84377	0.17364	0.55474
KLF2	5	0.040139	0.44092	0.68583	0.91004	0.65927	0.84922
KLF3	5	-0.1564	-1.3384	0.42936	0.81299	0.18077	0.56312
KLF4	5	0.11611	0.80383	0.31873	0.73738	0.4215	0.71674
KLF5	5	-0.020957	-0.22558	0.97845	0.99295	0.82153	0.92554
KLF6	5	-0.019348	-0.16489	0.98612	0.99579	0.86903	0.9473
KLF7	5	0.052034	0.44066	0.62157	0.88803	0.65946	0.84925
KLF8	5	0.1394	0.9734	0.23065	0.66115	0.33035	0.65942
KLF9	5	-0.0031699	-0.029519	0.92797	0.98514	0.97645	0.99122
KLHDC1	5	-0.061754	-0.49172	0.77485	0.94092	0.62291	0.82958
KLHDC10	5	-0.14255	-1.2604	0.47001	0.83184	0.20751	0.58008
KLHDC2	5	0.07475	0.41431	0.5055	0.84716	0.67865	0.85882
KLHDC3	5	-0.18122	-1.9924	0.36405	0.77181	0.046324	0.3916
KLHDC4	5	0.2473	1.6576	0.030934	0.25871	0.09739	0.48912
KLHDC7A	5	-0.053991	-0.2531	0.81156	0.9531	0.80019	0.91543
KLHDC7B	5	0.027819	0.24776	0.75308	0.93196	0.80432	0.91732
KLHDC8A	5	-0.097692	-0.96714	0.62179	0.88803	0.33347	0.66071
KLHDC8B	5	0.097912	0.73908	0.39598	0.79287	0.45986	0.74042
KLHDC9	5	0.080701	0.90348	0.47695	0.83544	0.36627	0.68309
KLHL1	5	0.14879	0.92876	0.19993	0.62446	0.35302	0.67375
KLHL10	5	0.090785	0.75812	0.4283	0.81297	0.44838	0.73369
KLHL11	5	-0.37655	-2.6513	0.084416	0.44244	0.008018	0.12011
KLHL12	5	-0.068131	-0.44576	0.74636	0.93059	0.65577	0.84741
KLHL13	5	0.13476	1.293	0.24692	0.67795	0.19599	0.57255
KLHL14	5	0.044058	0.53274	0.66517	0.90374	0.59421	0.8144
KLHL15	5	0.14417	1.2677	0.21471	0.64198	0.2049	0.57773
KLHL17	5	0.27572	1.6998	0.015384	0.16727	0.089165	0.47989
KLHL18	5	0.059417	0.52834	0.58364	0.87744	0.59726	0.81587
KLHL2	5	-0.057724	-0.56788	0.79379	0.94737	0.57012	0.80199
KLHL20	5	0.0078828	0.048897	0.86516	0.968	0.961	0.98586
KLHL21	5	0.26079	1.7701	0.022604	0.21444	0.076713	0.46088
KLHL22	5	-0.026713	-0.31198	0.95041	0.98908	0.75506	0.89763
KLHL23	5	0.27858	1.4522	0.014551	0.16193	0.14645	0.533
KLHL24	5	0.088501	0.62483	0.4408	0.81856	0.53208	0.78108
KLHL25	5	-0.047285	-0.52493	0.84455	0.96269	0.59963	0.81697
KLHL26	5	0.21847	1.561	0.058592	0.36992	0.11853	0.51369
KLHL28	5	-0.058606	-0.37159	0.78968	0.94655	0.7102	0.87516
KLHL29	5	-0.08091	-0.51197	0.69321	0.91257	0.60867	0.82232
KLHL3	5	-0.050335	-0.37771	0.82978	0.95857	0.70565	0.87296
KLHL30	5	-0.09203	-0.92901	0.6459	0.89703	0.35289	0.67375
KLHL31	5	0.17672	0.81755	0.12785	0.524	0.41361	0.71213
KLHL32	5	0.1575	1.3795	0.17489	0.59292	0.16774	0.55193
KLHL33	5	-0.03973	-0.52587	0.88348	0.97256	0.59898	0.81681
KLHL34	5	0.20129	1.482	0.082084	0.43715	0.13835	0.53048
KLHL35	5	0.014449	0.094164	0.82956	0.95857	0.92498	0.97271
KLHL36	5	0.2558	1.7458	0.025158	0.22937	0.080841	0.46681
KLHL38	5	-0.056745	-0.53508	0.79857	0.94922	0.59259	0.81365
KLHL4	5	0.13243	1.0891	0.25569	0.68649	0.27611	0.62679
KLHL40	5	0.064035	0.73413	0.55937	0.86764	0.46287	0.74182
KLHL41	5	0.077286	0.51104	0.49245	0.84249	0.60932	0.82269
KLHL42	5	-0.069152	-0.84831	0.74186	0.92961	0.39626	0.70219
KLHL5	5	0.044447	0.21602	0.66233	0.90287	0.82897	0.92993
KLHL6	5	0.21052	1.954	0.068033	0.39734	0.050698	0.40598
KLHL7	6	0.12631	0.89696	0.22887	0.65968	0.36974	0.68516
KLHL8	5	0.10512	0.93499	0.36471	0.77268	0.34979	0.67154
KLHL9	5	0.02606	0.20908	0.76574	0.93751	0.83439	0.93218
KLK1	5	0.16997	0.93696	0.14501	0.55222	0.34878	0.67098
KLK10	5	0.14346	1.1248	0.21687	0.64439	0.26067	0.61725
KLK11	5	0.19784	1.7585	0.087415	0.44856	0.078668	0.46374
KLK12	6	0.12435	1.2253	0.23537	0.66656	0.22047	0.59048
KLK13	5	0.21939	1.3294	0.057759	0.36723	0.1837	0.56514
KLK14	5	0.13708	1.3853	0.23875	0.66858	0.16597	0.55093
KLK15	5	0.10814	1.0624	0.3526	0.76448	0.28806	0.63316
KLK2	9	0.033247	0.3941	0.60174	0.88228	0.69351	0.86655
KLK3	6	0.092652	0.76934	0.37315	0.77703	0.44169	0.72991
KLK4	5	0.27047	1.7911	0.017439	0.18108	0.073285	0.4555
KLK5	5	0.22195	1.4732	0.055259	0.36035	0.14069	0.53216
KLK6	7	0.13668	1.1724	0.16061	0.57564	0.24105	0.60429
KLK7	5	0.083779	0.63513	0.46279	0.82882	0.52534	0.77807
KLK8	12	0.072586	1.0495	0.29174	0.71409	0.29394	0.63579
KLK9	5	0.27582	1.6071	0.015328	0.16707	0.10803	0.50179
KLKB1	5	0.30221	1.7825	0.0073309	0.10169	0.074668	0.45699
KLLN	5	0.12019	0.84848	0.30068	0.72235	0.39617	0.70219
KLRB1	5	0.024381	0.21043	0.77569	0.94117	0.83333	0.93153
KLRC1	5	0.078882	0.98538	0.48517	0.83911	0.32444	0.65608
KLRC2	3	-0.16926	-1.1636	0.45224	0.82337	0.24457	0.60649
KLRC3	2	0.28204	1.1057	0.11152	0.49728	0.26887	0.62269
KLRC4	4	0.14645	0.51868	0.26202	0.69442	0.60398	0.81929
KLRD1	6	0.14259	1.3552	0.175	0.59319	0.17537	0.55622
KLRF1	5	0.148	0.7558	0.20254	0.6276	0.44977	0.73483
KLRF2	5	0.10808	0.54159	0.35272	0.76453	0.5881	0.81033
KLRG1	5	0.35789	1.8803	0.0017216	0.036173	0.060061	0.43067
KLRG2	5	-0.054211	-0.74049	0.81051	0.9528	0.459	0.74011
KLRK1	5	0.1197	0.99751	0.30257	0.72341	0.31852	0.65286
KMO	5	-0.0042193	-0.032391	0.93274	0.98594	0.97416	0.99106
KMT2A	5	0.035055	0.42631	0.7146	0.91868	0.66988	0.8549
KMT2B	5	-0.11712	-0.78505	0.55398	0.86504	0.43243	0.72405
KMT2C	5	-0.11695	-0.7577	0.55437	0.86514	0.44863	0.73393
KMT2D	5	-0.6775	-2.4807	0.0065534	0.093725	0.013111	0.17168
KMT2E	5	-0.070973	-0.48594	0.73487	0.9272	0.62701	0.83189
KNCN	5	0.048524	0.47092	0.64051	0.89674	0.6377	0.83783
KNDC1	5	0.22731	1.5455	0.048873	0.33626	0.12223	0.51696
KNG1	5	0.070756	0.49787	0.52383	0.85288	0.61857	0.8278
KNOP1	5	0.058455	0.60851	0.58819	0.87799	0.54285	0.7858
KNSTRN	5	-0.053725	-0.43099	0.81295	0.95337	0.66648	0.85314
KNTC1	5	-0.19139	-1.447	0.34011	0.75543	0.14791	0.53461
KPNA1	5	0.11234	0.65644	0.33539	0.75034	0.51154	0.77011
KPNA2	5	-0.37479	-2.1178	0.086027	0.44627	0.034191	0.33459
KPNA3	5	0.14058	1.0559	0.22654	0.65701	0.29099	0.63375
KPNA4	4	-0.2066	-0.76369	0.343	0.75854	0.44505	0.7317
KPNA5	5	0.15283	0.99847	0.1881	0.6121	0.31805	0.65286
KPNA6	4	-0.071866	-0.63529	0.74153	0.92961	0.52524	0.77807
KPNA7	5	-0.054932	-0.37611	0.80712	0.95211	0.70684	0.87353
KPNB1	5	-0.89363	-2.9132	0.0011107	0.02594	0.0035777	0.06353
KPRP	5	0.22735	1.4294	0.048873	0.33626	0.15289	0.53987
KPTN	5	0.013612	0.13649	0.83422	0.95988	0.89144	0.95818
KRAS	5	-0.020258	-0.10635	0.98201	0.99438	0.91531	0.96854
KRBA2	5	0.16022	1.0421	0.16905	0.58708	0.29739	0.63798
KRBOX1	5	0.10611	0.86675	0.36044	0.7696	0.38608	0.69507
KRBOX4	5	-0.26482	-1.7985	0.19705	0.61963	0.072096	0.45327
KRCC1	5	-0.10247	-0.97359	0.60419	0.883	0.33026	0.65942
KREMEN1	5	-0.1082	-0.81202	0.58331	0.87744	0.41678	0.71418
KREMEN2	5	-0.056651	-0.55832	0.79901	0.94922	0.57663	0.80529
KRIT1	5	0.0024376	0.023224	0.89537	0.97597	0.98147	0.99322
KRR1	5	-0.49165	-2.5339	0.032045	0.26456	0.011281	0.15365
KRT1	5	-0.0006617	-0.0042061	0.91342	0.98074	0.99664	0.99949
KRT10	5	-0.070664	-0.63034	0.73587	0.92774	0.52847	0.77911
KRT12	5	-0.13537	-1.1377	0.49361	0.84272	0.25525	0.6142
KRT13	5	-0.13296	-1.1439	0.50033	0.84398	0.25266	0.61346
KRT14	5	-0.10067	-1.0752	0.6098	0.88491	0.2823	0.63003
KRT15	5	-0.10193	-1.1061	0.60596	0.88384	0.26868	0.62269
KRT16	4	-0.086532	-0.64003	0.68616	0.91004	0.52215	0.77695
KRT17	1	0.38849	0.91669	0.1118	0.49802	0.3593	0.67781
KRT18	4	-0.21449	-1.1194	0.32572	0.74363	0.26299	0.61803
KRT19	5	0.049727	0.61225	0.63373	0.89344	0.54037	0.78466
KRT2	5	-0.087616	-0.69127	0.66472	0.90359	0.4894	0.75724
